StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std,Complexity
BXRFQSNOROATLV-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(C=O)cc1,Train,-0.277373785,151.122,105.0,105.101,-550.0955925,-550.1008414,-0.005248882,-550.01843,-550.023691,-0.005261,-539.8185133,-539.828764,-0.010250686,-539.725864,-539.735759,-0.009895000000000001,2.7056,3.0931,-0.29186,-0.13109,0.04923,0.13295,314.6599731,-1.3105,-0.45778,-0.54538,0.49613999999999997,-0.8143600000000001,16,11424.5,17434.0,27848.5,0.382608696,0.543750008,0.687696181,4,74.35530772,-122.8980122,197.2533199,4476,0.035213421,0.011107036,427.2810446129117
BZEUYEFVVDTLOD-PLNGDYQASA-N,CCC\C=C/C(N)=O,Train,0.648860333,113.15899999999999,68.0,100.211,-365.2558128,-365.260558,-0.004745183,-365.12762799999996,-365.13199999999995,-0.004372,-358.3749621,-358.38182589999997,-0.006863887,-358.21449,-358.221086,-0.006595999999999999,3.2296,3.759,-0.25686,-0.0432,0.13712,0.09795,322.8479614,-0.66857,-1.50347,-0.86354,0.63871,-1.53211,19,12997.0,20921.5,25760.5,0.564828632,0.629295366,0.983516466,2,1.047351792,-100.56321390000001,101.6105657,2538,0.040035684,0.016548443,394.4798159634764
BZEUYEFVVDTLOD-SNAWJCMRSA-N,CCC\C=C\C(N)=O,Test,-1.5548824940000001,113.15899999999999,125.0,95.95299999999999,-365.2593495,-365.2648641,-0.0055146019999999995,-365.13165699999996,-365.13595,-0.004293,-358.3776298,-358.3851954,-0.007565604,-358.217583,-358.225258,-0.007675,3.7616,4.3169,-0.25928,-0.04067,0.13965,0.10037,328.8164673,-0.67303,-1.48864,-0.86259,0.64032,-1.53562,19,12149.5,22298.5,26032.0,0.52575747,0.542554863,1.0,3,-13.33155819,-117.9106582,104.5791,2463,0.041692247,0.01641855,394.4798159634764
CAQHPYSDQFDJAL-UHFFFAOYSA-N,ON=C1C(=O)C=Cc2ccccc12,Train,-0.376755606,173.171,109.5,130.877,-590.4284995,-590.4340922,-0.0055926380000000005,-590.315401,-590.321342,-0.005940999999999999,-579.4556388999999,-579.4668125,-0.011173664,-579.318775,-579.332666,-0.013890999999999999,3.8146,4.5394,-0.24381999999999998,-0.10874,0.07157999999999999,0.08491,347.3893127,-1.0674700000000001,-0.8900600000000001,-0.54423,0.5208,-1.1558,20,13641.0,17343.5,32342.0,0.384279461,0.46774193,0.802335024,3,10.89805749,-125.34004909999999,136.23810659999998,3328,0.029179231,0.005551763,695.5819018890951
CJADAVIATOALFB-UHFFFAOYSA-N,O=C1c2ccccc2c3c4c1cccc4c5cccc6C(=O)c7ccccc7c3c56,Train,-2.188086645,382.418,296.0,267.084,-1225.959735,-1225.9658880000002,-0.00615247,-1225.673869,-1225.680019,-0.00615,-1203.181622,-1203.206443,-0.024821400000000004,-1202.845253,-1202.869624,-0.024371,0.3837,0.5488,-0.22646,-0.11712,0.0632,0.06755,571.3953247000001,-1.17717,-2.42113,-0.58887,0.5391600000000001,-1.17717,44,29419.0,30989.0,58207.5,0.534880945,0.617919653,0.901856487,5,37.56389591,-146.4870648,184.0509607,2964,0.031184801,0.007064248,2502.9552482018235
COGNJHDCPSNYEH-UHFFFAOYSA-N,CCCCCCC(C)=NNC(N)=O,Train,-1.40926556,185.269,122.0,200.59900000000002,-593.9133931,-593.9197286,-0.006335545,-593.6757709999999,-593.682313,-0.006542,-582.7677902,-582.780764,-0.012973821000000002,-582.472772,-582.486105,-0.013333000000000001,4.7724,5.4644,-0.23815999999999998,-0.019540000000000002,0.16078,0.07925,463.6463318,-0.70018,-2.75752,-0.89071,0.79351,-2.39138,32,17861.5,32457.0,36532.5,0.389915956,0.513599605,0.7310158859999999,3,27.49627812,-136.89325559999997,164.3895338,4398,0.028808407,0.00679935,733.3059572087462
CPJSUEIXXCENMM-UHFFFAOYSA-N,CCOc1ccc(NC(C)=O)cc1,Test,-2.497966587,179.21900000000002,135.0,148.224,-594.1293027,-594.1349309999999,-0.005628255,-593.954121,-593.959938,-0.005817,-583.0329057,-583.0444726,-0.011566914,-582.8192389999999,-582.831851,-0.012612,4.8124,5.6339,-0.21024,-0.01905,0.16127,0.051329999999999994,410.8181458,-1.21099,-1.5663,-0.76735,0.67773,-1.8349099999999998,26,12870.0,26752.0,35376.5,0.334405145,0.514719953,0.634146341,4,1.539781361,-154.0487005,155.5884819,4311,0.034038362,0.014477705,694.1007603199397
CPXHDGJIYPGMMZ-UHFFFAOYSA-N,OC(C#CC(O)(c1ccccc1)c2ccccc2)(c3ccccc3)c4ccccc4,Train,-3.81024671,390.481,202.0,317.968,-1230.6343880000002,-1230.6397769999999,-0.005388899999999999,-1230.2771779999998,-1230.282299,-0.005121,-1207.67842,-1207.7021650000002,-0.023745099999999998,-1207.249844,-1207.273952,-0.024108,1.0741,1.3033,-0.24515,-0.030160000000000003,0.15016,0.08624,682.3817749,-1.50242,-4.56364,-0.75127,0.51369,-1.50242,52,36856.0,38815.5,54908.5,0.7220256190000001,0.8118389490000001,0.999999874,20,-17.98263195,-106.8216848,88.83905281,1211,-0.028726815,0.006684754,1847.8815731968791
CQIUKKVOEOPUDV-IYSWYEEDSA-N,C[C@H]1OC=C2C(=C(C(O)=O)C(=O)C(=C2[C@@H]1C)C)O,Train,-0.9423135970000001,250.25099999999998,178.0,162.149,-879.9779946000001,-879.9852524,-0.007257818,-879.767486,-879.774899,-0.0074129999999999995,-863.623128,-863.6361890000001,-0.013061038,-863.3653539999999,-863.378417,-0.013063,5.2254,6.3857,-0.23365999999999998,-0.08728,0.09304,0.07475,435.6470642,-3.1736299999999997,-0.9308200000000001,-0.7105100000000001,0.8116300000000001,-3.1736299999999997,32,23536.5,27350.0,36645.0,0.6303048929999999,0.859216268,0.875910662,7,49.54880571,-174.3574296,223.90623530000002,4698,0.032690854,0.008295911999999999,966.9750954104525
CSHWQDPOILHKBI-UHFFFAOYSA-N,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,Test,-2.0315262130000002,252.315,277.0,165.329,-769.4286622999999,-769.4312462,-0.002583965,-769.214325,-769.215234,-0.000909,-755.1061737000001,-755.1243649,-0.018191206,-754.851422,-754.8693549999999,-0.017933,0.0,0.0,-0.19193,-0.08238999999999999,0.09792999999999999,0.03302,442.48666380000003,0.0,-2.92245,-0.2416,0.24849000000000002,0.0,32,15795.0,20165.0,46131.0,0.335877883,0.419047619,0.79389313,8,25.70857706,-62.23400257,87.94257963,1257,0.023961506,0.003079787,1444.2291911662983
CTUQBZGKHZPYJF-UHFFFAOYSA-N,O=C(C(C(=O)c1ccccc1)C(=O)c2ccccc2)c3ccccc3,Train,-2.971795408,328.36699999999996,232.0,235.199,-1073.682319,-1073.690081,-0.00776191,-1073.416133,-1073.423316,-0.007183,-1053.660516,-1053.682996,-0.02247958,-1053.344073,-1053.364676,-0.020603,6.2368,7.535,-0.26497,-0.07677,0.10355,0.10605999999999999,582.0154418999999,-1.65316,-2.42663,-0.5511199999999999,0.59535,-1.65316,41,34763.5,35733.5,47150.5,0.542662116,0.55017301,0.897988432,2,-43.80127017,-284.1008758,240.29960559999998,8143,0.02950996,0.005902284,1430.7632930800082
CTVADTSNUUHIPU-FOCLMDBBSA-N,CCC1=CC(N=Nc2ccccc2O)(C(O)C=C1)c3ccccc3,Test,0.969157398,226.278,48.0,257.437,-1034.074087,-1034.0790789999999,-0.00499199,-1033.766719,-1033.7718300000001,-0.005111,-1014.8001380000001,-1014.818642,-0.01850459,-1014.428258,-1014.4491949999999,-0.020937,2.082,2.3689,-0.23158,-0.08016000000000001,0.10016,0.07267,574.8887329,-1.46298,-3.66099,-0.75772,0.52305,-1.83663,44,31583.5,34362.5,49003.0,0.577499349,0.699604743,0.8530035640000001,15,-20.39015939,-131.4000863,111.00992690000001,1732,-0.035511282000000005,0.012645512,1620.3054661334913
CWFGKWQPVBFODR-HDICACEKSA-N,CCCCCCCCC(O)C(O)CCCCCCCC,Test,-2.0421497619999998,286.499,128.0,269.293,-859.2989213999999,-859.3028787000001,-0.003957375,-858.8229650000001,-858.827361,-0.004396,-843.2391142999999,-843.2599146,-0.020800354,-842.6490259999999,-842.6703140000001,-0.021287999999999998,0.0,0.0,-0.25974,0.00011999999999999999,0.18044000000000002,0.10082999999999999,705.4077147999999,-1.56598,-7.795560000000001,-0.78299,0.49446,-1.56598,58,14377.0,59532.0,62152.0,0.220930467,0.26972781,0.788307434,4,-0.717215981,-77.4596219,76.74240592,983,0.039066303999999996,0.015903681,1370.1625891473527
CWRYPZZKDGJXCA-UHFFFAOYSA-N,C1Cc2cccc3cccc1c23,Train,0.260115988,154.211,95.0,121.196,-463.32962019999997,-463.33126910000004,-0.001648827,-463.1802,-463.18199999999996,-0.0018,-454.6977283,-454.7097352,-0.012006838,-454.51728399999996,-454.52926900000006,-0.011984999999999999,0.9652,1.1524,-0.21056,-0.04115,0.13917000000000002,0.05165,347.121521,0.0,-2.49199,-0.4791,0.25779,0.0,22,15498.5,16645.5,30208.0,0.485714286,0.539267022,0.9090909090000001,8,-45.69942624,-53.14013681,7.440710567000001,1148,-0.023953792999999998,0.00215734,784.8265146187043
CXOFVDLJLONNDW-UHFFFAOYSA-N,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,Train,-3.225777791,252.27200000000002,290.0,205.96400000000003,-838.8440815,-838.8513481000001,-0.007266563,-838.6455589999999,-838.652909,-0.00735,-823.2008883999999,-823.2180445,-0.017156104,-822.963863,-822.981502,-0.017639,3.0977,3.5126,-0.25766999999999995,-0.04272,0.1376,0.09876,458.23284910000007,-1.23329,-0.8570200000000001,-0.68101,0.8215899999999999,-2.5864,31,27212.5,30651.5,34469.5,0.640462026,0.762790698,0.9776499409999999,4,45.94967481,-146.07104040000002,192.02071519999998,5229,0.029007447000000002,0.010669415,1056.051290767042
CZGCEKJOLUNIFY-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(Cl)cc1,Train,0.667218289,157.556,83.0,87.554,-896.3641487,-896.3678092,-0.00366052,-896.304748,-896.308508,-0.0037600000000000003,-882.5920805,-882.6025727,-0.010492118,-882.5192800000001,-882.5296199999999,-0.01034,3.4062,3.8697,-0.28759,-0.11445999999999999,0.06586,0.12868,305.0592957,-0.78298,-0.8578600000000001,-0.39149,0.49665,-0.25839,14,11320.5,17082.0,26414.5,0.40090090100000003,0.569620253,0.7027027029999999,6,30.88678129,-92.11814687,123.00492820000001,2434,-0.037846404,0.009691199000000001,393.7779106905112
DBKKFIIYQGGHJO-UHFFFAOYSA-N,CCOC(=O)C(=O)C(=O)OCC,Train,0.060099035999999995,174.153,57.0,108.339,-648.9012492,-648.9075076,-0.00625836,-648.769053,-648.7755400000001,-0.006487000000000001,-636.8478436,-636.8571503,-0.009306669,-636.683776,-636.693406,-0.00963,1.0866,1.266,-0.2633,-0.12069,0.059629999999999996,0.10439000000000001,396.3522339,-2.6479,0.19368,-0.71337,0.7340000000000001,-2.6479,22,12373.5,25403.5,31411.5,0.342105263,0.477124183,0.712328767,3,-42.79068193,-186.3197753,143.52909330000003,5519,0.026006359,0.004696762,433.0375221637353
DDBREPKUVSBGFI-UHFFFAOYSA-N,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,Train,-2.380508679,232.239,174.0,166.78799999999998,-799.7642743,-799.771644,-0.007369664000000001,-799.57795,-799.5855849999999,-0.007634999999999999,-784.8503513999999,-784.8656323,-0.015280871000000001,-784.623423,-784.638904,-0.015481,1.3968,1.39,-0.26595,-0.0656,0.11472,0.10704000000000001,418.39508060000003,-1.7912299999999999,-0.29119,-0.69823,0.83073,-3.16015,29,23591.0,26234.0,33461.5,0.764471039,0.877358512,0.9561139190000001,5,54.96812002,-146.09812050000002,201.0662405,6056,0.032250192999999996,0.01353929,890.0290666719791
DHNCWGKMISNJQG-UHFFFAOYSA-N,CN(C(=O)C(=O)N(C)[N+]([O-])=O)[N+]([O-])=O,Train,-0.38933425899999996,206.115,124.0,132.998,-826.1821062999999,-826.1879897999999,-0.00588351,-826.088564,-826.094734,-0.00617,-810.7584853999999,-810.7667303,-0.008244995,-810.6411780000001,-810.651365,-0.010187,1.1445,1.2732,-0.30514,-0.11263,0.06769,0.14623,354.443512,-2.59322,0.29275999999999996,-0.54513,0.6427,-1.916,20,17208.5,25080.0,25275.5,0.6133333329999999,0.635427799,0.958333333,6,95.25675654,-119.4917893,214.74854580000002,3165,0.034352442000000004,0.005840359,415.3541253938554
DIKMWTRJIZQJMY-CYFREDJKSA-N,C[C@@H]1NC(=O)[C@H](Cc2c3cc(CC=C(C)C)cc(CC=C(C)C)c3[nH]c2C(C)(C)C=C)NC1=O,Test,-3.3218882780000003,461.648,243.0,427.61300000000006,-1443.331594,-1443.341042,-0.00944786,-1442.775179,-1442.783817,-0.008638,-1416.3412369999999,-1416.366812,-0.02557542,-1415.659272,-1415.6851279999998,-0.025856,2.6584,3.0591,-0.20242000000000002,-0.02495,0.15537,0.04351,819.9129028,-1.32941,-6.9730300000000005,-0.70594,0.6854600000000001,-3.19544,73,43546.5,50989.0,69714.0,0.661399611,0.750898427,0.880511824,10,-40.94204704,-230.07937900000002,189.13733190000002,2826,-0.042471590999999996,0.017694631000000002,2645.069757498385
DJDHQJFHXLBJNF-UHFFFAOYSA-N,CCCc1ccc(O)cc1O,Test,-0.757635078,152.19299999999998,80.0,120.887,-500.6495841,-500.653904,-0.004319925,-500.49270099999995,-500.497312,-0.004611,-491.3152779,-491.3261013,-0.01082343,-491.12434299999995,-491.13514299999997,-0.0108,1.0532,1.1687,-0.21811999999999998,-0.01128,0.16904,0.059210000000000006,359.67245479999997,-1.4329399999999999,-1.9942,-0.71686,0.51383,-1.4329399999999999,23,15562.5,22158.0,30131.0,0.47191248700000005,0.686441741,0.808118575,6,42.488735999999996,-69.44227172,111.93100770000001,1487,0.043017895,0.020826598,607.7745281351422
DKPSYPVDBXCWRM-UHFFFAOYSA-N,Cc5ccc(/N=C(Nc1ccc(C)cc1)/N(c2ccc(C)cc2)c4nc3cc(C)ccc3[nH]4)cc5,Train,-1.560280876,445.56699999999995,193.0,378.147,-1434.497325,-1434.504263,-0.00693769,-1434.046112,-1434.05016,-0.0040479999999999995,-1407.721235,-1407.753893,-0.03265731,-1407.1678140000001,-1407.200207,-0.032393,3.7591,5.4931,-0.20476,-0.03277,0.14755,0.04585,807.7359008999999,0.0,-4.81824,-0.7003,0.64857,-2.75508,64,46716.5,55785.0,63456.0,0.765100682,0.925697297,0.951167483,8,-117.0367679,-284.3365791,167.2998112,8305,-0.034236795,0.012105019,2724.703298474302
DMLAVOWQYNRWNQ-BUHFOSPRSA-N,c1ccc(cc1)/N=N/c2ccccc2,Train,0.22596419199999998,182.225,68.0,146.516,-572.7843062000001,-572.786591,-0.002284801,-572.632218,-572.634936,-0.002718,-562.0749921,-562.0861687,-0.011176645,-561.891834,-561.902893,-0.011059000000000001,0.0001,0.0001,-0.23733,-0.09277,0.08755,0.07842,406.7120972,0.0,-2.1349400000000003,-0.24700999999999998,0.26119000000000003,-0.39416999999999996,24,11831.0,23186.0,37834.0,0.291390728,0.5353686670000001,0.5365853660000001,6,30.81610667,-31.98701021,62.80311688,1304,0.023716605,0.002124455,747.6081307937965
DNSISZSEWVHGLH-UHFFFAOYSA-N,CCCC(N)=O,Train,-1.5996817280000002,87.1216,115.0,71.328,-287.8559758,-287.8609941,-0.005018326,-287.75647200000003,-287.76142999999996,-0.004958,-282.4356186,-282.4414881,-0.005869414,-282.312976,-282.31917000000004,-0.006194,3.7823,4.3511,-0.26048000000000004,-0.00857,0.17175,0.10157000000000001,271.88024900000005,-0.66217,-1.03673,-0.87631,0.6797,-1.5384799999999998,15,12653.5,16368.0,19776.5,0.502439024,0.641163503,0.6959459459999999,2,3.5585999619999997,-108.44787600000001,112.006476,2764,0.040523327000000005,0.016579808,255.32818403364735
DNVPQKQSNYMLRS-APGDWVJJSA-N,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,Train,-1.62903887,396.657,165.0,349.413,-1168.7049,-1168.7082289999998,-0.00332946,-1168.09929,-1168.103212,-0.003922,-1146.944183,-1146.965275,-0.02109149,-1146.20256,-1146.223652,-0.021092,1.6293,1.8052,-0.20312,-0.03188,0.14844000000000002,0.04421,701.6867676,-0.78582,-9.957189999999999,-0.78582,0.49881000000000003,-0.78582,73,21510.0,52925.0,67375.5,0.32168277100000003,0.401928655,0.832195013,4,-21.55943235,-58.25272651,36.69329415,1229,-0.042036397,0.012061358000000001,2400.4907049418043
DNXHEGUUPJUMQT-CBZIJGRNSA-N,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,Test,-2.375512649,270.371,260.0,204.325,-849.6516201,-849.6575357999999,-0.005915666,-849.33061,-849.3368830000001,-0.006273,-833.8954727999999,-833.9130968999999,-0.017624122,-833.504805,-833.521928,-0.017123,2.1517,2.414,-0.22369,-0.028419999999999997,0.1519,0.06477999999999999,483.624054,-1.29798,-4.42019,-0.71751,0.62768,-1.29798,42,20888.0,31523.0,44222.5,0.466170925,0.591425901,0.7860962570000001,6,-9.216160672,-139.6783567,130.462196,1854,-0.048948501,0.013607283000000001,1429.2446303862985
DOTLEUORWLAKLE-UHFFFAOYSA-N,O=C1c2cccc3cccc(c23)C1=C4C(=O)c5cccc6cccc4c56,Train,-2.325706484,332.358,290.0,211.239,-1072.279142,-1072.283608,-0.00446574,-1072.0405970000002,-1072.044871,-0.004274,-1052.350966,-1052.373012,-0.02204596,-1052.068382,-1052.09065,-0.022268,0.8861,1.1355,-0.22098,-0.1129,0.06742000000000001,0.06207000000000001,532.7700806,-1.12719,-1.9547,-0.5636,0.5476,-1.12719,38,19619.0,29276.0,56113.0,0.312500011,0.465044822,0.636419183,4,12.982957,-119.29079399999999,132.273751,2487,0.026831188,0.004238375999999999,2120.308500992118
DPALPZWFXXPWMO-UHFFFAOYSA-N,COc1ccc(cc1)C(=O)C=Cc2ccccc2O,Test,-1.627169492,254.285,153.0,197.67,-843.8109795,-843.8172061,-0.006226565999999999,-843.5965560000001,-843.602155,-0.005599,-828.0750202,-828.0909958,-0.015975592,-827.817494,-827.8327429999999,-0.015249,5.0971,5.9198,-0.23099,-0.08988,0.09043999999999999,0.07207999999999999,501.2343445,-1.85303,-1.8201599999999998,-0.70182,0.51703,-1.85303,33,15114.0,29084.0,48735.0,0.288888889,0.514663138,0.523076923,5,85.47097047,-122.46432720000001,207.9352976,5804,0.030863437999999997,0.006650636999999999,1155.6739884009012
DPJCXCZTLWNFOH-UHFFFAOYSA-N,Nc1ccccc1[N+]([O-])=O,Train,0.012926413000000001,138.126,70.0,67.702,-492.1326926,-492.1376195,-0.0049268770000000005,-492.04706799999997,-492.05195199999997,-0.004884,-482.9104734,-482.91827750000004,-0.00780403,-482.80720999999994,-482.8153,-0.00809,5.2263,6.1119,-0.23571999999999999,-0.09732,0.083,0.07681,295.331604,-0.86725,-0.74065,-0.80533,0.48763,-1.18495,16,13007.5,14641.5,26025.0,0.439393939,0.48888888700000005,0.943012283,2,32.27710514,-121.24686799999999,153.52397319999997,3932,0.039044754,0.015591487,463.0673618550158
DRVIXNJJIHRZFT-UHFFFAOYSA-N,CCCCC(CCC)=NNC(N)=O,Train,0.09392507900000001,185.269,100.0,152.564,-593.9113633999999,-593.9175797,-0.006216296,-593.673844,-593.680025,-0.006181,-582.7665507,-582.7790452,-0.012494458,-582.471324,-582.4840889999999,-0.012765,4.7226,5.4512,-0.23646,-0.01958,0.16074000000000002,0.07755,456.07391359999997,-0.7004,-2.74661,-0.8904200000000001,0.7941,-2.38947,32,23193.0,27149.0,36321.5,0.44823441399999997,0.549356232,0.883390305,4,10.11496391,-139.56561069999998,149.6805746,4124,0.027217067999999997,0.006718965,733.3059572087462
DTFARBHXORYQBF-HBGVWJBISA-N,COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(C)C,Train,-0.798836918,396.44,205.0,246.067,-1342.264797,-1342.272401,-0.00760345,-1341.887348,-1341.895082,-0.007734,-1317.450583,-1317.4706130000002,-0.02003003,-1316.992131,-1317.012249,-0.020118,4.2205,5.0248,-0.19721,-0.0612,0.11912,0.0383,661.3764037999999,-3.2835099999999997,-2.56967,-0.6875600000000001,0.5728,-3.2835099999999997,53,31994.5,43061.5,52998.0,0.5531102760000001,0.567001628,0.9824219040000001,8,-53.08287178,-230.1592307,177.0763589,4042,-0.035055177,0.013686786999999999,1932.177507741072
DXBHBZVCASKNBY-UHFFFAOYSA-N,c1ccc2cc3c(ccc4ccccc34)cc2c1,Train,-1.721252106,228.293,157.0,193.077,-693.2010195,-693.2035911,-0.002571639,-692.998083,-693.000639,-0.0025559999999999997,-680.2712711,-680.2875197000001,-0.016248591,-680.030575,-680.0471349999999,-0.01656,0.0408,0.0551,-0.20576,-0.0691,0.11122,0.04685,439.1104431,0.0,-2.9297299999999997,-0.2447,0.24791,0.0,30,15067.0,23912.5,44213.0,0.284313725,0.43781093600000004,0.640280649,14,34.55333623,-47.52796884,82.08130507,1160,0.024584735,0.0033368679999999998,1439.7833317111513
DYIIYHDGKUVKLC-KLOSEMCISA-N,C1([C@H]2CC([C@@H](C1)C2)=CC3C4CC(C(C3)C4)(C)C)(C)C,Train,0.305037622,272.474,83.0,190.993,-742.0878730000001,-742.088447,-0.0005739359999999999,-741.681804,-741.6826530000001,-0.000849,-728.311046,-728.325831,-0.01478498,-727.8112639999999,-727.8263,-0.015036,0.4393,0.5043,-0.22555,-0.0033799999999999998,0.17694000000000001,0.06663999999999999,518.1796264999999,0.0,-7.22848,-0.67394,0.25435,0.0,49,22154.5,39224.0,41057.5,0.516069714,0.525077835,0.95894202,2,-4.098524353,-4.098524353,0.0,131,-0.022745276000000002,0.001523495,1486.524787226486
DZQLZCHEALBORZ-UHFFFAOYSA-N,C1OC(OCC12COC(OC2)c3ccccc3)c4ccccc4,Train,-0.716511116,312.365,162.0,219.895,-1036.965868,-1036.9706410000001,-0.00477231,-1036.656772,-1036.661617,-0.004845,-1017.7635,-1017.7821710000001,-0.01867085,-1017.39071,-1017.409501,-0.018791,2.2952,2.7153,-0.25378,-0.01934,0.16097999999999998,0.09487000000000001,558.6318359,-2.3963799999999997,-2.3864400000000003,-0.59956,0.3834,-2.3963799999999997,43,22460.5,40141.0,47918.0,0.406153118,0.505703934,0.7783192329999999,9,-39.28258902,-166.19432690000002,126.9117378,4032,0.029757809,0.005370655,1328.0179750915763
DZTHIGRZJZPRDV-UHFFFAOYSA-N,CC(=O)NC(Cc1c[nH]c2ccccc12)C(O)=O,Train,-3.859925539,246.266,206.0,177.00900000000001,-839.0613637,-839.0704682,-0.009104473,-838.854751,-838.861491,-0.00674,-823.4068583,-823.4230426,-0.016184323,-823.154008,-823.1670650000001,-0.013057,1.6847,2.4309,-0.20901,-0.027410000000000004,0.15291,0.0501,466.7255249,-2.01365,-0.99887,-0.76522,0.82344,-3.23448,32,25140.0,34380.0,34498.5,0.646291498,0.8464349409999999,0.9114705959999999,6,-14.98050165,-197.3454245,182.36492280000002,3007,-0.04345149400000001,0.019098417,1125.988488943997
FBAAWFXZNSCIGK-KKZNHRDASA-N,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2N=C=O,Train,-1.01584398,179.262,88.0,121.147,-559.4001182999999,-559.4022673,-0.002149028,-559.174711,-559.1768959999999,-0.0021850000000000003,-548.9871125,-548.9957681,-0.008655631,-548.7062980000001,-548.715015,-0.008717,3.4764,4.0121,-0.27366,-0.01351,0.16680999999999999,0.11475,374.97991939999997,-0.55684,-3.07516,-0.6815100000000001,0.8498100000000001,-1.10081,30,22253.0,25964.5,27433.0,0.742113617,0.7423580790000001,0.950098002,4,-13.06681911,-68.29346396,55.22664485,1813,0.024733362999999998,0.003092357,801.0317231590549
FHFMSTWPQINGGA-FOCLMDBBSA-N,c1ccc(cc1)/N=N/c2cc(cc(c2O)Cl)Cl,Train,-0.292462151,267.11400000000003,126.0,183.25599999999997,-1567.1965910000001,-1567.199775,-0.00318396,-1567.0646800000002,-1567.0677150000001,-0.003035,-1543.92053,-1543.935679,-0.01514862,-1543.761061,-1543.776073,-0.015012000000000001,3.99,4.504,-0.23915999999999998,-0.11432,0.066,0.08025,458.33142089999996,-0.68517,-1.2839200000000002,-0.68517,0.5257,-1.06694,25,16129.0,23653.0,44019.5,0.299003322,0.441176471,0.662251656,4,95.76393966,-41.96340064,137.7273403,3990,0.031807332,0.009057345999999999,876.8997331085109
FIQMHBFVRAXMOP-UHFFFAOYSA-N,O=[P](c1ccccc1)(c2ccccc2)c3ccccc3,Train,-0.038579503,278.29,155.0,255.46099999999998,-1111.581157,-1111.587137,-0.00598013,-1111.3497550000002,-1111.356455,-0.0067,-1092.6294300000002,-1092.648094,-0.01866357,-1092.356534,-1092.374036,-0.017502,4.2303,5.0971,-0.26145999999999997,-0.04097,0.13935,0.10255,509.6762085,-1.1084,-4.70644,-1.1084,2.00188,0.8934799999999999,35,32967.0,33209.0,37373.5,0.6588186429999999,0.677951623,0.912745677,2,-12.65359232,-153.6058979,140.9523056,5649,0.024951727000000003,0.0028155529999999997,1220.4320359537148
