StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,principal component 11,principal component 12,principal component 13,principal component 14,principal component 15,principal component 16,principal component 17,principal component 18,principal component 19,principal component 20,principal component 21,principal component 22
KWGLQTAUQVZWCE-UHFFFAOYSA-N,Cc1ccc(cc1)N(c2ccc(C)cc2)c3cccc(C)c3,Train,-0.232009418,287.404,56.0,240.095,-867.6780415,-867.6803694,-0.0023278929999999997,-867.372959,-867.374008,-0.001049,-851.4605686000001,-851.4780906999999,-0.01752213,-851.084342,-851.1021470000001,-0.017805,0.3904,0.4837,-0.1846,-0.025960000000000004,0.15436,0.025689999999999998,580.6061401000001,0.0,-4.71469,-0.6987,0.25364000000000003,-0.48126,43,31903.0,33143.0,48819.0,0.48931574,0.509389126,0.848016001,8,-63.22218073,-65.37169870000001,2.149517971,689,-0.023698722999999998,0.002141105,-0.229647411800606,-5.113451380749364,1.1472602263402263,0.4480291349361296,-0.18280723586007977,0.9359522146561933,0.36259433218847054,-1.7441701993098087,-0.1686090650078619,0.07350358997619263,-0.24040282698089105,0.5485795250701148,-0.17967399257815656,0.4021833477322542,0.18161134503957005,-0.040440218974760835,-0.018295979694818654,-0.0003029787381015154,-7.622217315544661e-11,1.140805046783261e-13,1.6601225113980306e-16,-1.5164748075449208e-16
KXGNFVJBSLJUTL-DGCLKSJQSA-N,c1ccc(cc1)NC(=O)N1C(C[C@@H](C[C@H]1C)O)(C)C,Test,0.037047142000000005,262.35200000000003,147.0,222.595,-844.8402537000001,-844.8462488,-0.005995083000000001,-844.5313699999999,-844.5384210000001,-0.007051000000000001,-829.0870722999999,-829.1029942000001,-0.015921839,-828.713256,-828.729671,-0.016415,3.7074,4.3985,-0.22004,-0.01653,0.16379000000000002,0.06113,494.22970580000003,-1.45284,-3.19845,-0.78417,0.83996,-2.64928,41,23447.5,34738.0,41399.5,0.541320771,0.572953645,0.7913087529999999,4,48.33661353,-137.67131980000002,186.00793330000002,5214,0.035674709,0.01427618,0.7081367790591845,-1.209679524283845,-1.9980568247293786,1.4956883666548542,-0.7346136898516946,-0.37062386468441416,-0.17181133844277546,-0.09563380059959709,-0.11244139775797957,0.17833935998064646,0.260313165413728,-0.10459630120623495,0.19737229207759482,-0.30697489639034814,-0.2926719741744154,0.03364681395346063,0.0314893491148743,0.00035093459942948203,3.231042227924679e-11,4.9360252668377e-14,-1.3138100195927506e-17,3.6682150167187506e-16
KZNICNPSHKQLFF-UHFFFAOYSA-N,O=C1CCC(=O)N1,Test,-2.167031491,99.0892,123.0,71.181,-360.68517389999994,-360.69171789999996,-0.00654401,-360.623209,-360.630138,-0.006929,-353.9644631,-353.9728483,-0.008385154,-353.886367,-353.894704,-0.008337,2.2649,2.5536,-0.27808,-0.04025,0.14007,0.11917,252.1663361,-1.2048,0.2854,-0.67181,0.7037800000000001,-1.87661,12,11379.0,14094.5,18017.0,0.579545455,0.710344828,0.874658107,4,61.05670478,-127.44283159999999,188.49953630000002,4015,0.036832681,0.0071714069999999994,-3.488216909238884,1.778596246785301,-0.28273249379571597,0.7168167630155846,0.35900151184798335,-1.0045114965520114,-0.6261791765709898,0.6825233090093971,-0.7342728965842894,-0.28408593307280294,0.4304495429289168,0.07142614431781623,0.06469236085145187,-0.035049829130227333,-0.13068649204058083,-0.054545362120707826,-0.014385752431528896,0.000257460922583769,2.8179181302858483e-11,-4.8572630736041444e-14,1.730020745674645e-16,4.2004899581277245e-17
LAWHHRXCBUNWFI-UHFFFAOYSA-N,CCCCCC(C(O)=O)C(O)=O,Test,-1.41487513,174.197,78.0,121.992,-614.2401179999999,-614.2460288,-0.005910795,-614.063348,-614.0695929999999,-0.0062450000000000006,-602.7864617,-602.7983021000001,-0.011840345,-602.564023,-602.5761679999999,-0.012145,2.2923,2.695,-0.29852,-0.02829,0.15203,0.13960999999999998,398.753479,-2.65178,-1.3259299999999998,-0.71917,0.83735,-2.65178,26,17241.5,27682.0,32184.5,0.471812203,0.680844378,0.7089974590000001,5,1.0324818820000001,-113.80525420000001,114.8377361,1760,0.039561841,0.019794536,-1.8819951181907022,1.635181238517562,-1.1307963816303996,1.7127836510418162,1.5206229303756051,0.3210534491724832,-1.1419279815524923,0.02774635359781013,0.3060451383487029,0.2775465791597647,0.03159950575011155,-0.06466835683798458,-0.21038579827481046,-0.03686288024669392,0.06555117676891209,0.015225306857473298,0.025354660251880237,0.0001667742451840449,-5.233406643411401e-12,3.671970805420481e-14,-7.665113484205371e-16,2.2632778749916216e-16
LDVLVMRFNCMVLS-UHFFFAOYSA-N,NC(=O)C(O)c1ccc(Cl)cc1,Test,-2.625148694,185.61,125.5,130.89600000000002,-975.0976839,-975.1036598999999,-0.005975996999999999,-974.985256,-974.991961,-0.006705,-959.8579461,-959.8696146999999,-0.011668507,-959.7229380000001,-959.734825,-0.011887,3.3555,4.0865,-0.25579,-0.04245,0.13787,0.09688,357.97885130000003,-1.43862,-0.39973000000000003,-0.8506100000000001,0.65996,-2.29275,20,16493.5,25592.5,27365.0,0.560976562,0.612678736,0.9534848659999999,5,92.13041773,-99.51877675,191.6491945,3910,0.04306621099999999,0.016772543,-1.3226728153772336,1.2441080516323821,-0.47179570982468827,1.2268794763723667,-0.5673901904943308,-0.7476728845107933,-0.23577640413236423,-0.15998641294988475,-0.06620902237984984,-0.5717187329933455,0.03569137681352544,0.3277991365734984,0.04938007425112429,-0.20415672335993806,-0.04901272632433651,0.05648569675923044,0.06937211111494675,0.0002120433196964752,6.7290784496844e-12,3.682197017497076e-14,-4.3582830835341165e-16,2.2429196001931643e-16
LDVVMCZRFWMZSG-OLQVQODUSA-N,ClC(Cl)(Cl)SN1C(=O)[C@H]2CC=CC[C@H]2C1=O,Test,-1.1495992590000002,300.593,162.0,212.43099999999998,-2331.738648,-2331.7440920000004,-0.00544418,-2331.623045,-2331.628736,-0.005691,-2299.642286,-2299.659103,-0.01681672,-2299.493221,-2299.509735,-0.016513999999999997,3.7184,4.1593,-0.26875,-0.07367,0.10665,0.10984000000000001,436.13793949999996,-1.11956,-1.07756,-0.7064699999999999,0.73642,-1.0725,24,19072.0,30201.0,36176.5,0.516103482,0.620624097,0.816789682,5,79.55548755,-118.13943710000001,197.6949246,6313,0.030999934,0.007066118000000001,1.5880123936759827,1.437292083638581,1.793731546528701,0.5431969443253949,-0.32634608212659655,0.2575392618474072,-0.18383746162919898,0.33233125915676776,0.1522473935724792,-0.2380417897420069,0.3179409994328789,0.6355423993449648,0.32780519882353887,-0.08602305332956418,-0.04845368971417792,0.09023755767070783,-0.04239868711279263,0.00013248644701330025,-1.2191217034493521e-10,2.3155068482876796e-14,2.451047374161754e-16,-3.2862494201689774e-16
LGGDXXJAGWBUSL-BKRJIHRRSA-N,COc1ccc2C[C@@H]3[C@@H]4CC[C@H](OC(C)=O)[C@@H]5Oc1c2[C@]45CCN3C,Test,-0.634717957,343.423,117.0,229.803,-1132.856235,-1132.8622070000001,-0.0059722,-1132.4792109999999,-1132.485584,-0.006372999999999999,-1111.918682,-1111.9352470000001,-0.01656468,-1111.457443,-1111.473916,-0.016472999999999998,3.8236,4.4369,-0.20728000000000002,-0.0069700000000000005,0.17335,0.048369999999999996,540.8949585,-2.2681299999999998,-3.2978,-0.77642,0.8282200000000001,-2.82614,50,29998.0,37236.5,44702.5,0.610638502,0.7418616690000001,0.840632343,12,-111.9430124,-193.81145959999998,81.86844717,3388,-0.04779753900000001,0.014617448,1.766951400138629,-1.6336858487096841,-2.1251342806049016,1.8942166479036446,-0.6919346675286353,-0.3026056669675434,-0.38035939795611756,-0.8460780763496248,0.14350205145794367,0.8645601176357178,-0.14023518494579432,0.21072841663976266,-0.3226324228147463,-0.055358411490372614,-0.5702931740271099,-0.12617225222873718,-0.019740447367349135,0.00019003601545125403,-1.7255577070237818e-10,-3.1380971250386234e-14,-4.245285352948047e-16,4.1666568443212074e-16
LGHUDNBYQSBDCT-UHFFFAOYSA-N,CC(=O)O[I](OC(C)=O)c1cccc(c1)[N+]([O-])=O,Train,-1.1668408270000001,367.097,155.0,212.058,-904.4332265,-904.442379,-0.00915243,-904.2935050000001,-904.30331,-0.009805,-7726.957164,-7726.972579,-0.01541457,-7726.775084999999,-7726.79162,-0.016535,4.7984,5.8277,-0.28157,-0.12285,0.05747000000000001,0.12265999999999999,513.9547729,-3.58675,-0.93834,-0.7692899999999999,1.30291,-1.7772,28,29961.5,30330.5,37578.5,0.69906158,0.88198161,0.925829703,10,59.29453875,-214.0117374,273.30627610000005,6077,0.037342727,0.012270456,1.93091045535878,3.700246903155584,-2.4782887864521688,-0.740565088547837,0.9979261249018722,0.4125600444403997,1.2233035905431215,0.26095160375131665,-0.44663344028295127,0.6358056579708699,0.10218304546058028,0.5508663632501622,-0.21856631325424106,-0.12948551277537507,-0.17477654280835686,0.4349731600134307,0.07853085826410137,0.0002039025540273815,3.810761904558288e-11,-3.7051579183911385e-13,-1.6491522554345411e-16,2.503701317734458e-17
LILPOSVDSDEBCD-UHFFFAOYSA-N,N#CSCCSC#N,Train,-0.840965168,144.221,89.0,107.186,-1060.6683890000002,-1060.675424,-0.00703512,-1060.630323,-1060.6378359999999,-0.007513,-1045.757379,-1045.762056,-0.00467666,-1045.702486,-1045.707336,-0.00485,0.0008,0.0027,-0.28913,-0.06885,0.11147,0.13022,320.18658450000004,0.0,-1.12468,-0.59729,0.32624000000000003,-0.00748,12,10815.5,21560.5,24227.0,0.396946565,0.477626479,0.806201623,3,153.0091716,-126.0491689,279.0583405,6430,0.043399430999999995,0.013260563000000001,-2.398403440419779,1.07687653586588,1.8953473936400749,-0.32149145837771753,1.4513441437985855,0.007981653148271374,-0.8930290936333035,0.5982586535379206,-2.384435210582297,-1.4281868150532768,0.21873077532344692,0.3711527216063538,0.05623908979079297,-0.053728621257070557,0.06880106502415775,-0.029871027615163255,0.016836144251704904,0.0003381269827403636,-4.605072614412871e-11,1.6313422582211696e-14,-1.261465819759542e-16,-1.3278883140480054e-16
LOOJXSYHZHCBMU-UHFFFAOYSA-N,CCCC(CCC)(C(=O)NO)C1CCCCC1,Train,-0.638280143,241.37400000000002,119.5,188.114,-754.9425267000001,-754.946192,-0.00366527,-754.5893269999999,-754.593236,-0.003909,-740.8709635,-740.8842944,-0.013330928,-740.437798,-740.451413,-0.013615,3.34,3.8217,-0.24896999999999997,-0.00788,0.17244,0.09006,491.8111877,-1.2782200000000001,-5.29249,-0.6855899999999999,0.66766,-1.6243,44,29954.5,34447.0,35925.0,0.692351218,0.8172221620000001,0.841417918,5,0.074480962,-93.32925946,93.40374042,3022,0.028677457000000003,0.012514181000000001,-0.3338185771342869,-2.0883110622137906,-0.7241088685688875,1.373672191110187,-0.12404941008430687,1.4794062940768873,-0.7828627472995979,0.4482158413200341,0.6295840591546369,0.43847210664234487,-0.3052844298163057,-0.4651925544386025,-0.17783306922069042,-0.047752910639330876,-0.2578020965418774,0.06810282366604513,-0.005745736369566296,0.00016397997482885427,3.973942320273622e-11,1.0191746858906699e-13,6.355522103769336e-16,-3.1426054811084813e-16
LOUPRKONTZGTKE-LHHVKLHASA-N,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,Train,-1.435382236,324.423,172.0,288.69599999999997,-1036.5091380000001,-1036.51531,-0.00617119,-1036.150478,-1036.156431,-0.005953,-1017.2566320000001,-1017.274866,-0.01823383,-1016.821715,-1016.8397,-0.017985,1.2244,1.5288,-0.21508000000000002,-0.06113,0.11919,0.056170000000000005,578.5973511,-1.31039,-3.7305800000000002,-0.76744,0.5004,-2.2939700000000003,48,28158.5,36229.0,50617.5,0.542792127,0.6754460379999999,0.837182303,11,-27.905014,-164.48780680000002,136.58279280000002,2628,-0.035405212,0.013014244,1.9184837117105198,-2.270203719185374,-1.0709955471860626,0.07943810209148604,0.8128418316922223,-0.5039657434908894,0.27355257661218424,-0.8194517279475848,-0.04866618754825129,-0.7162725400180812,-0.11436261373663709,0.00891057674947635,0.41747276855862675,0.14263906689272038,-0.14673747724894384,-0.02349618793576634,0.020276987453191942,-0.00018956603621733497,5.567998846643611e-10,-2.0600333231771355e-13,-3.824177654407393e-16,1.4937789799547339e-16
LPTITAGPBXDDGR-IBEHDNSVSA-N,CC(=O)OC[C@H]1O[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,Train,-0.49799430299999997,390.344,130.0,272.782,-1450.536996,-1450.549034,-0.01203783,-1450.2215529999999,-1450.233964,-0.012411,-1423.648532,-1423.6684710000002,-0.01993964,-1423.242194,-1423.2620689999999,-0.019875,2.9081,3.3074,-0.28781,-0.02108,0.15924000000000002,0.1289,663.8707275,-6.47445,0.58737,-0.78094,0.82937,-6.47445,49,34638.5,36273.0,56935.5,0.439393939,0.461538454,0.9375122859999999,9,0.403058049,-309.86339439999995,310.2664525,5328,-0.036762151,0.009555043000000001,3.9021468995729935,3.4708184562719637,-5.329881304224741,2.6109708177160154,3.0764323610267175,-2.4572623652954846,-2.8311615248383637,-1.6095665959533623,0.5673074325908171,0.5474961649711498,-0.45599939877785034,0.6518353089694012,-0.22356584279364172,0.013691910350424372,0.3215180042881916,-0.06837790510216381,-0.02943128713469511,1.1628430795590726e-05,5.099807809119383e-11,8.528929637731887e-14,-3.7978219130831623e-16,3.6403827384875223e-16
LQDFBFVNDDEUKX-UHFFFAOYSA-N,Cc1cccc(c1)N=Nc2ccc(O)cc2,Train,-0.892983945,212.25099999999998,144.0,166.41099999999997,-687.3256217,-687.3298633999999,-0.004241763,-687.146318,-687.150671,-0.004353,-674.4998072000001,-674.5127751,-0.012967855,-674.282224,-674.2951059999999,-0.012882,1.7492,1.9971,-0.22249000000000002,-0.08578999999999999,0.09452999999999999,0.06358,450.31063839999996,-0.70292,-2.1726799999999997,-0.70292,0.51569,-1.11463,28,14391.0,25730.5,42326.5,0.312869821,0.5462962960000001,0.5722222220000001,6,-0.216292326,-93.55451657,93.33822425,2932,-0.025175875,0.004306164,-0.996752831782427,-1.2060454134464424,0.530240812253802,-0.7854762600147043,-0.02693079631465978,-0.29133353055828953,0.9622872323197554,-0.6180155361778958,-0.10015133017520525,-0.3281424455726881,-0.03632401354976957,-0.1355145552925933,-0.0035270039641218933,-0.031462553628088155,0.1303942797715701,0.027083832013675407,-0.011627645301629927,-0.00014634225661798081,-7.732351238281316e-11,2.187605131291562e-14,-4.912631685631143e-16,1.849068393598972e-16
LSAOZCAKUIANSQ-UHFFFAOYSA-N,CC1(C(=O)NC(=O)NC1=O)c2ccccc2,Test,-3.183542592,218.21200000000002,220.0,138.884,-760.4518846,-760.4586092999999,-0.0067247240000000005,-760.292957,-760.299146,-0.006189,-746.2738771,-746.2885508999999,-0.014673775,-746.079939,-746.094634,-0.014695,1.8475,1.976,-0.26963000000000004,-0.07165,0.10867,0.11072,396.7355652,-1.78983,0.15912,-0.67906,0.83091,-3.1463,26,22690.0,24622.0,30085.5,0.71315487,0.749276905,0.996503875,5,57.8499279,-118.49363670000001,176.3435646,5004,0.03444594,0.014871535,-0.8016164752540995,1.3995977267226403,-0.7116951564520253,0.1887855751650216,1.2322221052638258,-1.7682810801525006,0.014046097341801607,0.448452519008586,0.7672908498361602,-0.3736815012783848,0.7213455658393135,-0.27610565224318967,-0.1054392264998043,0.25119834998554563,-0.12122463217962634,0.010903164707666474,-0.05994802774858466,-0.00030235616803077976,-4.1635561386099076e-11,2.6868166260042496e-14,-5.913198594500904e-16,5.020908808683299e-16
LTHCSWBWNVGEFE-UHFFFAOYSA-N,CCCCCCCC(N)=O,Train,-1.5233307740000002,143.22899999999998,106.0,146.061,-445.1148103,-445.11990430000003,-0.00509391,-444.90995599999997,-444.91452400000003,-0.004568,-436.7549887,-436.76502170000003,-0.010032979000000001,-436.500125,-436.51017199999995,-0.010047,3.7124,4.291,-0.25994,-0.0093,0.17102,0.10103,398.9230347,-0.66257,-2.8780900000000003,-0.8760100000000001,0.68016,-1.5385799999999998,27,19094.5,24541.5,30879.0,0.361111135,0.427287536,0.49056603600000004,2,-1.7525216769999998,-107.274942,105.5224203,2582,0.040868482000000005,0.016830768,-2.1576601882623416,-0.5237014507312,-0.8292698296421647,1.7092758330224405,-0.7873514912913099,0.9039055047424392,-0.3118865298650256,0.5576797847015275,0.08006298113188708,-0.6100111682045082,0.0357395930591695,0.0893752035052414,0.1253504107888359,0.18686851004292956,0.18366698300709192,-0.01794512335712843,-0.00650871526711162,-4.1928842367886655e-05,7.067525304361642e-11,-7.722545277235645e-14,3.4413607822224564e-17,3.503189617950074e-16
LTUUGSGSUZRPRV-UHFFFAOYSA-N,Cc1cccc(n1)C(O)=O,Train,-1.0957651259999999,137.138,128.0,98.99700000000001,-476.1963581,-476.2012909,-0.0049327979999999995,-476.100183,-476.10585,-0.005667,-467.30952,-467.31888489999994,-0.009364883000000001,-467.19176600000003,-467.201104,-0.009337999999999999,2.7134,3.1484,-0.26964,-0.07229,0.10803,0.11073,318.1700745,-1.32394,-0.31321,-0.7122,0.79151,-1.75807,17,14201.0,16390.0,26719.5,0.476415094,0.585227273,0.831410568,4,-9.640130658,-118.6533487,109.013218,2548,0.030511732000000003,0.006051709000000001,-2.6505514614195707,1.456710463256047,-0.009590350507195087,0.10087470001237743,0.22270860125161515,-0.3426195661918365,0.32005218336952657,0.1638634087940672,0.11990602517946,-0.10164796019858385,0.3561015849459606,-0.17028482309284232,0.03652704305229324,-0.2050093105905086,-0.05247409062284946,-0.023385253171176297,0.013618510505324923,0.00012416107894641556,6.494799119568749e-13,4.073057876703903e-15,2.813805341239477e-17,-1.0377301229475103e-16
LULAYUGMBFYYEX-UHFFFAOYSA-N,OC(=O)c1cccc(Cl)c1,Train,-1.3751618419999998,156.569,154.0,129.032,-880.436425,-880.4400807,-0.0036557240000000004,-880.3647380000001,-880.3685869999999,-0.003849,-866.9832562999999,-866.9933846000001,-0.010128281,-866.896247,-866.906568,-0.010320999999999999,0.6297,0.7371,-0.26757,-0.07577,0.10455,0.10865999999999999,313.4458313,-1.34144,-0.26461,-0.7217600000000001,0.80828,-1.33918,15,13169.0,16651.0,27368.5,0.413953488,0.49438202200000003,0.8348570209999999,4,43.99899026,-52.96732825,96.96631852,1775,0.029783272000000003,0.005447035,-2.3572375361734723,0.7457102956464524,1.481662618300034,0.37332955831363285,1.1956548365136703,-0.6207715703986967,0.9010865107146468,0.10568408851855858,0.5029176685555924,-0.0615346415898392,0.21059800660948963,0.07514201167289197,0.3574937662176965,-0.032863977027052835,0.03128994224671022,0.023692544813984855,0.012012479230288349,-8.098955236566754e-05,-2.8120531928496142e-11,-4.335570083578751e-14,5.790836932183838e-16,-1.406480236451549e-16
LVEZJGGQISTLBD-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(cc1)C2OCC3(CO2)COC(OC3)c4ccc(cc4)[N+]([O-])=O,Train,-2.048313378,402.361,228.0,253.947,-1445.98794,-1445.997476,-0.00953646,-1445.682463,-1445.692356,-0.009893,-1419.1658630000002,-1419.189216,-0.02335329,-1418.792802,-1418.816471,-0.023669,7.5352,8.6225,-0.28956,-0.10820999999999999,0.07211000000000001,0.13065,634.5358276000001,-3.96593,-1.54473,-0.5983,0.49711000000000005,-2.97171,47,24031.5,46535.5,55865.0,0.352808447,0.46559633,0.7463893109999999,7,201.0317657,-225.4526458,426.4844115,11479,0.036975874,0.011066635,4.040033389778901,3.215672712584919,-3.0439334685597172,-1.681255588080742,0.0028296582440704623,0.23027649344127285,-1.698885410485814,0.49901851218642906,1.0697094585947662,0.0754030644346523,-0.6902192339809761,0.30794508510533525,-0.33605028671806764,-0.09414522770668564,0.16468065556364145,-0.09265926325943687,-0.03699799636002226,-0.00029835553718435146,-3.7717259653240185e-10,-1.6529044910603564e-13,-1.0605962090716624e-16,-1.5439270726706003e-17
LVLNPXCISNPHLE-UHFFFAOYSA-N,Oc1ccc(Cc2ccccc2O)cc1,Train,-1.404797714,200.237,116.0,147.994,-653.0783882999999,-653.0832006,-0.004812337,-652.899999,-652.904973,-0.004974,-640.9000131,-640.9141935,-0.014180439,-640.6869,-640.700854,-0.013954,2.2899,2.5689,-0.22559,-0.03053,0.14979,0.06667999999999999,409.7601318,-1.4317799999999998,-2.1150700000000002,-0.71965,0.51854,-1.4317799999999998,27,19069.5,30861.5,30927.5,0.5909491889999999,0.6046736460000001,0.96895244,6,21.49638211,-103.1452249,124.64160700000001,2754,-0.029618046000000002,0.008885364,-1.4616171232317838,-1.1362780038120908,-0.2146806846414239,0.7232783108121464,-0.3268523772768342,-0.46201129798193064,-0.09035200976656331,-0.3648457230541493,-0.32449254995687166,0.23712632672536882,-0.43782472804163053,0.2939966427774075,-0.09698101331982435,-0.020966153323822363,0.03985961756763843,0.025917631181016552,-0.02884511901985851,9.7085574768972e-05,-3.3688939492119664e-11,4.09161005660646e-14,-2.6994306345458953e-16,4.551132084183612e-16
LVZVHGWKJUGCNO-UHFFFAOYSA-N,OC(=O)CCCC(=O)NNC(=O)c1ccccc1,Train,-1.522914612,250.25400000000002,171.0,191.93200000000002,-876.1630696000001,-876.174399,-0.011329428999999999,-875.957357,-875.9705119999999,-0.013155000000000002,-859.7838891000001,-859.8014728,-0.017583651000000002,-859.533406,-859.550799,-0.017393000000000002,1.4757,1.7431,-0.24084,-0.06154,0.11878,0.08192999999999999,502.59399410000003,-2.69817,-0.68733,-0.72639,0.823,-3.6172400000000002,32,16435.5,34311.0,45481.0,0.336174099,0.432287455,0.746525524,7,74.79935426,-185.493147,260.2925012,3997,0.032871056,0.009449575,1.307407065491831,1.73926478612428,-3.1758042382598153,0.5692048562117175,1.4806112397660731,-2.7528585593075707,-0.5317171107064008,-0.32393449466810453,-2.2283101927790447,-0.6357731079375133,0.3030352101588417,-0.27360867105885756,0.044687918502941903,-0.45727256031640695,0.04383138362210162,0.0737088920606573,0.015445930197006203,0.0005061191214486569,9.92001600990786e-12,-2.0438540179379394e-14,-2.395392133950594e-16,1.0029572534960941e-16
LWBHHRRTOZQPDM-UHFFFAOYSA-N,OC(=O)CCCCCCCCCC(O)=O,Test,-3.824304507,216.27700000000002,111.0,186.707,-732.1916478999999,-732.1985664,-0.006918434,-731.935879,-731.9431559999999,-0.007277,-718.529406,-718.5451235,-0.015717491,-718.207776,-718.224075,-0.016299,3.0678,3.5789999999999997,-0.29003,-0.007109999999999999,0.17321,0.13112000000000001,504.0610046,-2.71302,-2.72225,-0.72833,0.82286,-2.71302,35,11277.5,36466.0,41343.5,0.253041363,0.311594203,0.793893198,10,-9.506384187,-145.32762580000002,135.8212417,1503,-0.043293132000000005,0.010772094,-0.2938442225412733,0.7904912290064614,-2.1170645443673113,1.978345054114778,1.2431457097662009,0.5556130657139392,-1.5437582984783038,0.5215307006594481,0.12521695797120894,0.209289032279417,-0.05590963428197672,0.04119229863230194,-0.02915944174006197,-0.07543738279514996,0.3257556704952199,0.03750427465293203,0.01770645929310565,0.00014502204015299033,4.459052017547883e-11,-3.302579055522798e-14,3.064315216383986e-18,3.0444181391285875e-16
LXKCZUOSRQSRHW-UHFFFAOYSA-N,CCCCCCCCCCCCC(O)CCCCC(O)=O,Train,-1.632720421,300.482,82.0,287.07599999999996,-933.3475721000001,-933.3532423,-0.0056701419999999995,-932.88785,-932.894217,-0.006367,-915.9142171,-915.9361124,-0.021895321000000002,-915.3437640000001,-915.3666699999999,-0.022906,0.5023,0.4714,-0.27402,-0.0066,0.17372,0.11510999999999999,718.0446777000001,-2.14434,-6.87051,-0.78738,0.82295,-2.14434,57,13985.0,58057.0,62287.0,0.22717511899999998,0.24650212600000002,0.9715405340000001,8,-11.09765587,-113.3489673,102.2513114,1495,-0.042208120999999994,0.010823561,1.8098833262252967,-2.3559724232275765,-1.932868758188985,2.259470858977999,2.8205301508239766,2.1428353650814778,-0.9312674282115657,-0.11282785734097105,-0.2131326742753147,-0.28681562186041604,-0.20922608291973246,-0.4966604625280438,-0.08087472210262722,-0.20096601197938424,0.4685668714726561,0.05575650859167324,-0.01579833932909136,0.0001282889004203175,1.4677968599521972e-11,-1.3986203505291855e-13,4.311218380960122e-16,-9.196296825564178e-17
LZTRCELOJRDYMQ-UHFFFAOYSA-N,OC(c1ccccc1)(c2ccccc2)c3ccccc3,Test,-0.255544509,260.335,161.0,203.87900000000002,-808.898323,-808.9017999,-0.003476882,-808.649212,-808.652567,-0.003355,-793.7921682,-793.8083657999999,-0.016197612,-793.49402,-793.510214,-0.016194,1.4694,1.6925,-0.24072,-0.02752,0.1528,0.08181000000000001,494.42340089999993,-0.76581,-3.4916,-0.76581,0.5094,-0.76581,36,29965.0,30987.5,37441.0,0.683723875,0.70012009,0.983727507,7,-41.98090737,-99.15518709999999,57.17427973,3493,-0.028386827000000003,0.0065311580000000004,-0.5207440098163152,-2.3569563471482704,0.4493614833699643,0.7464566683170455,0.42160747944493393,0.5998649863824425,0.20347825291274516,0.3891388520719039,0.4363753684526605,-0.3571286440785219,-0.3194267228710001,0.5504247166824756,-0.08520493574240517,0.028305205990354115,0.09750783884526426,-0.07263613248255223,-0.005806498266139028,-0.00022773863323404092,-3.6077141361791084e-11,9.418529787814753e-15,3.322162436166625e-16,-1.7794260677822576e-16
MBOQVJIBAPJWKN-UHFFFAOYSA-N,CCOC(=O)c1ccc(C)cc1NC(C)=O,Train,0.313612393,221.25599999999997,72.0,180.66099999999997,-746.8172887999999,-746.8217641,-0.004475339,-746.609235,-746.613773,-0.004538,-732.8759671,-732.8877959,-0.011828822,-732.621829,-732.631005,-0.009176,3.79,4.3982,-0.23285,-0.06213,0.11819,0.07393999999999999,463.8519287,-1.8678599999999999,-1.50124,-0.7679699999999999,0.8201700000000001,-2.5082,31,21702.5,22987.5,41095.5,0.379562044,0.44067796600000003,0.86343556,6,-40.52791694,-119.21509420000001,78.68717728,2486,0.02431416,0.00277468,-0.6632497796708668,0.003250152654520557,-0.9143772733985631,0.6288749149569793,-0.5360482730838778,0.2094932477105518,0.3837048509540321,-1.423831173226867,0.6816666453909049,0.5810561518838191,0.28440418285432484,-0.06170886702469178,0.06806559975702486,-0.019994931293542847,0.05409607133340502,0.029610457720763518,-0.004839424490622792,3.117750143372989e-05,-6.524957626634011e-11,4.132225643707688e-14,2.280513983144021e-17,5.891157324246224e-17
