X,Y,Z,ESP,ESP2,ESP3
-3.1309738,8.1269721,0.3338589,-0.0397459251,-1.0815416223,-24.9409654582
-3.1520300,8.0452163,0.5542632,-0.0403722952,-1.0985860200,-25.3340189697
-2.8997518,-5.9948439,-0.4650658,0.0075168802,0.2045447109,4.7169174667
-2.9089637,-6.0089846,-0.2189851,0.0088341160,0.2403885216,5.5434961456
-2.9010246,-5.9969371,0.0332953,0.0088642960,0.2412097593,5.5624343528
-3.0494787,-5.9657782,0.3730912,0.0154122905,0.4193897515,9.6713663991
-3.1145702,-5.7190979,-1.4712801,0.0075091542,0.2043344758,4.7120693251
-2.9405326,-5.8073233,-1.2254644,0.0035034074,0.0953325644,2.1984232020
-2.8258728,-5.8541287,-1.0967544,-0.0001791944,-0.0048761287,-0.1124463037
-2.8365582,-5.9059778,-0.9245249,0.0017410758,0.0473770830,1.0925425035
-3.1267831,-5.9392267,-0.9455467,0.0142783579,0.3885338782,8.9598123959
-2.8121862,-5.8754310,0.6055111,0.0037427374,0.1018450633,2.3486051333
-2.9319827,-5.8126887,0.7915961,0.0083106193,0.2261434510,5.2149967069
-3.1052256,-5.7225730,1.0436054,0.0139089391,0.3784814796,8.7279983633
-2.9318071,-5.5431956,-1.7332272,-0.0032314620,-0.0879325517,-2.0277746964
-2.8336953,-5.6190384,-1.6116641,-0.0053273830,-0.1449654643,-3.3429861245
-2.8693710,-5.7033112,-1.4481604,-0.0019642233,-0.0534492333,-1.2325697442
-2.8642848,-5.6796350,1.0625954,0.0034795362,0.0946829954,2.1834437696
-2.9218259,-5.5455441,1.2915961,0.0038747247,0.1054366197,2.4314284676
-2.8809738,-5.4657782,1.4051328,0.0010679543,0.0290605134,0.6701519808
-3.0068575,-5.4657782,1.4157125,0.0059192994,0.1610723284,3.7144195803
-2.9304896,-5.3145436,-2.0571693,-0.0081195072,-0.2209430259,-5.0950719442
-2.8337927,-5.3671518,1.5415961,-0.0021900617,-0.0595946092,-1.3742856105
-3.0386219,-5.3734263,1.5415961,0.0055274965,0.1504108279,3.4685593093
-2.8584129,-5.1660927,1.7725725,-0.0039419937,-0.1072671042,-2.4736404830
-3.0970682,-4.9702060,-2.4654576,-0.0104298122,-0.2838096219,-6.5448114342
-2.9406667,-5.0843472,-2.3269729,-0.0121022062,-0.3293177783,-7.5942554264
-2.8677373,-5.1985673,-2.1985621,-0.0122054273,-0.3321265662,-7.6590276725
-3.1285476,-5.2131504,-2.2072385,-0.0046564055,-0.1267072366,-2.9219410021
-2.8547209,-4.9104339,2.0233729,-0.0071661679,-0.1950013450,-4.4968420177
-3.1220072,-4.7175967,-2.7108943,-0.0144041682,-0.3919573501,-9.0387596073
-2.9411438,-4.8344377,-2.5770634,-0.0160552841,-0.4368864963,-10.0748512948
-2.9335567,-4.7157782,2.1859188,-0.0071198080,-0.1937398286,-4.4677507294
-2.9322380,-4.5658065,-2.8084322,-0.0196513120,-0.5347393932,-12.3313947975
-2.8652573,-4.6941786,-2.6982559,-0.0194619901,-0.5295876832,-12.2125934328
-2.9391685,-4.5804089,2.2915961,-0.0084257497,-0.2292763080,-5.2872421735
-2.8363063,-4.4657782,2.3772224,-0.0118473056,-0.3223815792,-7.4343027258
-3.0405091,-4.4657782,2.3820608,-0.0073857752,-0.2009771649,-4.6346478246
-2.9479566,-4.2312865,-3.0579013,-0.0225716748,-0.6142065047,-14.1639516236
-2.8337856,-4.3993037,-2.9301005,-0.0228609653,-0.6220785016,-14.3454843542
-3.0931678,-4.4253816,-2.9466330,-0.0189015027,-0.5143360442,-11.8608819555
-2.8868952,-3.9699238,-3.2118927,-0.0248118459,-0.6751646606,-15.5696813987
-2.8337040,-4.1230148,-3.1156405,-0.0246489344,-0.6707316135,-15.4674528097
-2.9308938,-3.9657782,2.6881117,-0.0131674030,-0.3583032553,-8.2626770258
-2.9074648,-3.7653405,-3.3278751,-0.0254028826,-0.6912475882,-15.9405628635
-2.8402095,-3.6380789,-3.3807046,-0.0261327360,-0.7111079086,-16.3985531567
-2.8700906,-3.7028103,2.8178893,-0.0148812626,-0.4049397470,-9.3381410703
-2.9338481,-3.4657782,2.9296307,-0.0145800283,-0.3967427454,-9.1491135479
-2.9034779,-3.2571943,-3.5513999,-0.0259751536,-0.7068198742,-16.2996686437
-3.0540793,-3.1887929,-3.6137793,-0.0256951513,-0.6992006229,-16.1239643703
-2.8809738,-3.1064203,-3.5990460,-0.0258495799,-0.7034028401,-16.2208698918
-2.8304549,-2.9290072,-3.6431369,-0.0255032265,-0.6939780834,-16.0035296378
-3.1300688,-2.9637326,-3.7064486,-0.0256131153,-0.6969683107,-16.0724859806
-2.8670781,-3.1822865,3.0294843,-0.0150996696,-0.4108829037,-9.4751936475
-2.8316642,-2.9197273,3.1081268,-0.0148066321,-0.4029089477,-9.2913096827
-3.0356625,-2.9117792,3.1369074,-0.0138819179,-0.3777461946,-8.7110422713
-2.9366915,-2.7157782,3.1725807,-0.0138199216,-0.3760591906,-8.6721390001
-2.9158525,-2.4767357,-3.7598689,-0.0240379425,-0.6541056803,-15.0840493252
-2.9241481,-2.4872470,3.2183311,-0.0131406498,-0.3575752649,-8.2458891516
-2.9409711,-2.2356068,-3.7974598,-0.0231233949,-0.6292195727,-14.5101615174
-2.9014931,-2.2254089,3.2571630,-0.0121945328,-0.3318301116,-7.6521912610
-2.9548232,-1.9915872,-3.8190529,-0.0221079582,-0.6015881350,-13.8729648369
-3.1253510,-2.2105283,3.2918646,-0.0121805073,-0.3314484596,-7.6433901484
-3.0048389,-1.7776169,-3.8322689,-0.0214491837,-0.5836619690,-13.4595772435
-2.8809738,-1.7687879,-3.8153276,-0.0207157527,-0.5637042986,-12.9993420044
-2.8930124,-1.9121450,3.2887146,-0.0109735660,-0.2986059153,-6.8860223825
-2.8750880,-1.7107290,3.2995794,-0.0102518899,-0.2789681109,-6.4331634343
-2.9415732,-1.5800084,-3.8226341,-0.0202760992,-0.5517407183,-12.7234550316
-2.9389598,-1.4657782,-3.8188227,-0.0198471692,-0.5400689372,-12.4542971158
-2.8698977,-1.4563892,3.3065907,-0.0095692754,-0.2603932261,-6.0048160188
-2.9442056,-1.2415763,-3.8075052,-0.0192623883,-0.5241562401,-12.0873412627
-2.8692922,-1.2059559,3.3073736,-0.0093014226,-0.2531045814,-5.8367357221
-2.9322383,-0.9872690,-3.7901856,-0.0189641062,-0.5160395719,-11.9001662747
-2.8706692,-0.9571389,3.3054742,-0.0095995651,-0.2612174492,-6.0238230727
-2.9217434,-0.7330348,-3.7744989,-0.0193778956,-0.5272993551,-12.1598232849
-2.8708242,-0.7072416,3.3052174,-0.0106041990,-0.2885549295,-6.6542409283
-2.9164244,-0.4805695,-3.7665575,-0.0206622568,-0.5622486007,-12.9657727828
-2.8660470,-0.4531133,3.3115417,-0.0124159998,-0.3378565368,-7.7911640565
-2.9182733,-0.2309757,-3.7701883,-0.0227877036,-0.6200849488,-14.2995118917
-2.8529706,-0.1916974,3.3288400,-0.0150383277,-0.4092137062,-9.4367010031
-2.9278115,0.0156207,-3.7864455,-0.0255478771,-0.6951930904,-16.0315483904
-2.8304184,0.0782086,3.3585838,-0.0183103421,-0.4982497476,-11.4899228000
-2.9430311,0.2600051,-3.8122415,-0.0286447105,-0.7794622104,-17.9748422658
-2.8015105,0.3536573,3.3966438,-0.0219056665,-0.5960834990,-13.7460247967
-2.9394980,0.4095578,-3.8330679,-0.0305488482,-0.8312764332,-19.1697077371
-2.8200045,0.5840017,-3.8742509,-0.0322989103,-0.8788980439,-20.2678891879
-3.0184793,0.5872642,-3.8459094,-0.0330631943,-0.8996952695,-20.7474850502
-2.9418597,0.5342218,3.4204576,-0.0242411132,-0.6596342357,-15.2115409604
-2.8407502,0.8172901,-3.9028425,-0.0351739035,-0.9571305872,-22.0719761702
-3.0451693,0.8249737,-3.8725993,-0.0360472107,-0.9808944859,-22.6199852002
-2.9397563,0.7586328,3.4477377,-0.0271362507,-0.7384149336,-17.0282686975
-2.8572304,1.0539701,-3.9256637,-0.0378813841,-1.0308048807,-23.7709473165
-2.9252288,1.0157382,3.4714584,-0.0303396500,-0.8255838601,-19.0384337621
-2.8677271,1.2954116,-3.9401272,-0.0403991011,-1.0993154458,-25.3508399444
-2.9182515,1.2694145,3.4830228,-0.0333491362,-0.9074761447,-20.9269164613
-2.8698426,1.5438017,-3.9430697,-0.0427338203,-1.1628463851,-26.8158995689
-2.9201669,1.5194845,3.4805342,-0.0361768416,-0.9844219213,-22.7013298699
-2.8617136,1.8011481,-3.9319089,-0.0448852837,-1.2213906818,-28.1659643758
-2.9318926,1.7661033,3.4629422,-0.0388484146,-1.0571191201,-24.3777686538
-2.8412504,2.0699488,-3.9038634,-0.0468420909,-1.2746381126,-29.3938804400
-2.9545472,2.0094864,3.4289688,-0.0414013712,-1.1265886028,-25.9797744712
-2.8377099,2.2842218,-3.8661615,-0.0483251780,-1.3149949652,-30.3245324330
-3.0124962,2.2842218,-3.8399262,-0.0493617218,-1.3432007565,-30.9749740367
-2.8809738,2.1539353,3.4113096,-0.0425478393,-1.1577855846,-26.6991946291
-2.8147702,2.3342002,3.3786210,-0.0438842626,-1.1941515132,-27.5378136430
-2.9135341,2.5060152,-3.8020808,-0.0502523550,-1.3674361193,-31.5338552980
-3.1127577,2.5221068,3.2879480,-0.0468352260,-1.2744513087,-29.3895726365
-2.9194363,2.7733976,3.2341146,-0.0480107075,-1.3064377882,-30.1271990608
-2.8715301,2.5842750,3.3039926,-0.0462639918,-1.2589072379,-29.0311175158
-2.8771562,2.8097959,-3.7133582,-0.0517500653,-1.4081908886,-32.4736834770
-2.8465118,3.0342218,-3.6334513,-0.0525944098,-1.4311666706,-33.0035180880
-3.0223990,3.0342218,-3.5998290,-0.0538685993,-1.4658391297,-33.8030847323
-3.0049917,2.9102039,3.1675782,-0.0495292206,-1.3477586299,-31.0800811924
-2.8809738,2.9797089,3.1598790,-0.0492329026,-1.3396954071,-30.8941386842
-2.9152017,3.2608388,-3.5209890,-0.0540105563,-1.4697019759,-33.8921641644
-2.8809738,3.4088804,-3.4584039,-0.0541668401,-1.4739546761,-33.9902338525
-2.8301371,3.5729717,-3.3921961,-0.0540273975,-1.4701602479,-33.9027321776
-3.0286412,3.5342218,-3.3560713,-0.0556446369,-1.5141675703,-34.9175660817
-2.9090068,3.4825243,2.9184880,-0.0520969684,-1.4176306031,-32.6913686670
-2.9146150,3.7585929,-3.2742264,-0.0549042428,-1.4940204243,-34.4529614283
-2.8376024,3.6130154,2.8703897,-0.0518809597,-1.4117527070,-32.5558210370
-3.0166221,4.0342218,-3.0940522,-0.0555096127,-1.5104933756,-34.8328370616
-3.1342167,4.0239902,2.5359706,-0.0549855470,-1.4962328237,-34.5039806174
-2.8809738,3.9858543,2.6730851,-0.0526297245,-1.4321276324,-33.0256784153
-2.8511540,4.0564491,-3.1684501,-0.0539451115,-1.4679211328,-33.8510969098
-2.9219360,4.2614731,-3.0609606,-0.0539500639,-1.4680558954,-33.8542046123
-2.8809738,4.1124039,2.6197782,-0.0524709110,-1.4278060966,-32.9260213403
-2.9475826,4.5248320,-2.9918192,-0.0530977502,-1.4448632607,-33.3193692531
-3.0575554,4.5721867,-2.8849854,-0.0536663118,-1.4603346062,-33.6761472862
-3.0867072,4.5386800,2.3386330,-0.0529282574,-1.4402511258,-33.2130107973
-2.9147822,4.7651012,-3.0333153,-0.0519869779,-1.4146376090,-32.6223485196
-2.9814492,4.7354310,-2.9584039,-0.0524436190,-1.4270634454,-32.9088953794
-3.0543808,4.8218912,-2.8818109,-0.0524731447,-1.4278668802,-32.9274230445
-2.9265643,5.0088999,-3.0613620,-0.0513531489,-1.3973902432,-32.2246144455
-3.0064734,4.9753934,-2.9584039,-0.0517082574,-1.4070532387,-32.4474486237
-3.0675220,5.0648743,-2.8949520,-0.0516194630,-1.4046370196,-32.3917292353
-3.1099566,4.7944484,2.2837322,-0.0518683159,-1.4114086517,-32.5478869261
-2.9966091,4.9185865,2.4259608,-0.0507360012,-1.3805968006,-31.8373481017
-2.9991623,5.1660334,-3.0026230,-0.0511693431,-1.3923886348,-32.1092745088
-3.0811754,5.3381402,-2.9227307,-0.0508941149,-1.3848992925,-31.9365660139
-3.1070891,5.0459193,2.3031218,-0.0508122399,-1.3826713612,-31.8851886496
-2.9160702,5.2679071,2.5878498,-0.0496829545,-1.3519419421,-31.1765507519
-2.8891849,5.0566703,2.5782452,-0.0499420427,-1.3589920916,-31.3391312122
-2.8838589,5.5311335,-3.2099187,-0.0504078449,-1.3716672148,-31.6314267701
-2.9909346,5.4808500,-3.0683646,-0.0505414460,-1.3753026862,-31.7152628096
-3.0932962,5.5587818,-2.9374861,-0.0504251341,-1.3721376783,-31.6422759261
-2.9815048,5.4865192,2.5415961,-0.0494904795,-1.3467044334,-31.0557708199
-2.8809738,5.3969280,2.6543023,-0.0494453827,-1.3454772862,-31.0274721075
-2.8809738,5.5342218,2.6745383,-0.0493037045,-1.3416220262,-30.9385676164
-2.8953186,5.7804774,-3.2171931,-0.0500963087,-1.3631898823,-31.4359346566
-3.0013450,5.7247641,-3.0787751,-0.0501566729,-1.3648324758,-31.4738137970
-3.1023081,5.8035076,-2.9423464,-0.0499587606,-1.3594470078,-31.3496218390
-2.9997025,5.7261495,2.5415961,-0.0491856913,-1.3384107235,-30.8645131502
-2.8809738,5.7332308,2.6925766,-0.0491155505,-1.3365020940,-30.8204990666
-2.8938842,6.0306299,-3.2162797,-0.0497533451,-1.3538573690,-31.2207215868
-3.0023579,5.9730201,-3.0797879,-0.0497654935,-1.3541879446,-31.2283448475
-3.0990675,6.0565526,-2.9403321,-0.0494965373,-1.3468692729,-31.0595721136
-3.0018380,5.9729457,2.5415961,-0.0488635023,-1.3296435148,-30.6623363270
-2.8809738,5.9869105,2.6951016,-0.0488583913,-1.3295044370,-30.6591291121
-2.9922224,6.2267662,-3.0696524,-0.0493339749,-1.3424457245,-30.9575625688
-3.0805165,6.3135995,-2.9311478,-0.0490157245,-1.3337856914,-30.7578572772
-2.9841833,6.2295658,2.5415961,-0.0485037052,-1.3198529383,-30.4365600595
-2.8809738,6.2289120,2.6731251,-0.0485616468,-1.3214296099,-30.4729190023
-2.9960070,6.5109655,-3.0022878,-0.0487332960,-1.3261004219,-30.5806305868
-3.0625714,6.5708214,-2.8900015,-0.0484504540,-1.3184038989,-30.4031443858
-2.8809738,6.3883959,2.6457702,-0.0483176145,-1.3147891519,-30.3197862611
-2.9592558,6.7267824,-2.9793566,-0.0482490516,-1.3129234608,-30.2767623632
-3.0297234,6.7842218,-2.8571535,-0.0479302318,-1.3042479329,-30.0766997524
-3.1014440,6.5393240,2.3045712,-0.0477630581,-1.2996989051,-29.9717965814
-3.0492782,6.7842218,2.2915961,-0.0472587036,-1.2859747206,-29.6553090747
-2.8961337,6.5523019,2.5852294,-0.0480157595,-1.3065752589,-30.1303692144
-3.0054845,6.9097112,-2.8329145,-0.0475924003,-1.2950550707,-29.8647071173
-3.1260713,6.7898843,-2.7051989,-0.0476604265,-1.2969061587,-29.9073942600
-3.0510669,7.0703034,-2.6708536,-0.0469016888,-1.2762598540,-29.4312787201
-3.0112490,6.9039467,2.2915961,-0.0469952705,-1.2788063431,-29.4900022084
-2.9638290,7.0342218,2.2915961,-0.0466782499,-1.2701797726,-29.2910685828
-2.8809738,6.9899735,2.4302069,-0.0469514098,-1.2776128312,-29.4624791448
-2.9249000,7.2691644,-2.7317146,-0.0464094163,-1.2628644383,-29.1223728099
-3.0103510,7.2842218,-2.5877811,-0.0461173961,-1.2549181658,-28.9391272424
-3.1173346,7.0395118,2.0462468,-0.0463071752,-1.2600823183,-29.0582155380
-3.0174702,7.2842218,2.0415961,-0.0456314217,-1.2416941285,-28.6341734140
-2.8809738,7.1082146,2.3655889,-0.0465683174,-1.2671883567,-29.2220848297
-2.8809738,7.3867944,-2.7084039,-0.0459696797,-1.2508985964,-28.8464336847
-2.9329490,7.5250744,-2.5068867,-0.0451379659,-1.2282665146,-28.3245249945
-3.0737444,7.3350039,-2.4357273,-0.0456804486,-1.2430282188,-28.6649382966
-3.0197285,7.5342218,-2.3471586,-0.0448190711,-1.2195889449,-28.1244152972
-3.0313242,7.5342218,1.7915961,-0.0444125663,-1.2085273878,-27.8693294940
-2.8809738,7.4038098,2.1611841,-0.0454139435,-1.2357762471,-28.4977037007
-2.8809738,7.6595473,-2.4584039,-0.0445096672,-1.2111696361,-27.9302612433
-3.0853212,7.5634060,-2.1856463,-0.0444101479,-1.2084615800,-27.8678119288
-3.0517233,7.8323917,-1.8974114,-0.0427727959,-1.1639069650,-26.8403571458
-3.0030256,7.7842218,-2.0804557,-0.0433162912,-1.1786962252,-27.1814059028
-3.0059713,7.7842218,1.5415961,-0.0430239143,-1.1707402435,-26.9979364379
-2.8809738,7.6638651,1.9212394,-0.0441090369,-1.2002679318,-27.6788617363
-2.8786567,7.5403516,2.0467813,-0.0447720989,-1.2183107680,-28.0949398109
-2.9021826,7.8225629,-2.2290710,-0.0434008466,-1.1809970946,-27.2344652613
-2.9709217,8.0342218,-1.7461539,-0.0415226683,-1.1298892634,-26.0558895824
-3.0236953,8.0342218,-1.6011253,-0.0412843647,-1.1234046939,-25.9063517186
-3.0330026,8.0342218,1.0415961,-0.0410712425,-1.1176053435,-25.7726153962
-3.0956737,7.8072415,1.2970619,-0.0425224319,-1.1570942145,-26.6832512397
-2.9006981,8.0783346,1.3042963,-0.0412236465,-1.1217524669,-25.8682504227
-2.8539648,8.0112659,1.5221463,-0.0418997710,-1.1401507494,-26.2925252908
-2.8809738,7.8905513,1.6479256,-0.0426969746,-1.1618437627,-26.7927785250
-2.8813709,8.0347279,-1.9580950,-0.0418634859,-1.1391633809,-26.2697560108
-2.8809738,8.1671741,-1.7084039,-0.0407048906,-1.1076364005,-25.5427258973
-3.0143116,8.1508841,-1.3417416,-0.0402590826,-1.0955053480,-25.2629769211
-2.8708378,8.2864750,-1.4491323,-0.0395756822,-1.0769090772,-24.8341363298
-2.8943408,8.3473946,-1.1681855,-0.0388150670,-1.0562116849,-24.3568426819
-2.9839083,8.2842218,-1.0054116,-0.0390518730,-1.0626555040,-24.5054408181
-3.0329993,8.2842218,-0.6616856,-0.0387638464,-1.0548179033,-24.3247012846
-3.0118137,8.2842218,-0.8392438,-0.0388944521,-1.0583718635,-24.4066576304
-3.0497131,8.2842218,-0.4185278,-0.0386540067,-1.0518290120,-24.2557757518
-3.0514649,8.2842218,-0.1681590,-0.0386313010,-1.0512111572,-24.2415276679
-3.0368106,8.2842218,0.0908545,-0.0387047208,-1.0532090119,-24.2875993335
-3.0143796,8.2842218,0.2915961,-0.0388243452,-1.0564641577,-24.3626648502
-2.9818614,8.2842218,0.4858306,-0.0389871554,-1.0608944496,-24.4648299014
-3.0729184,8.0779330,0.7959905,-0.0405066523,-1.1022420613,-25.4183293641
-2.8898310,8.3058222,0.7994832,-0.0391813086,-1.0661776267,-24.5866629734
-2.8809738,8.1683641,1.1757384,-0.0405222672,-1.1026669645,-25.4281278750
-2.8809738,8.4118886,-0.9584039,-0.0381452459,-1.0379849268,-23.9365232654
-2.8809738,8.4457455,-0.7559730,-0.0377369614,-1.0268749413,-23.6803206751
-2.8809738,8.4427567,0.2489751,-0.0377311368,-1.0267164456,-23.6766656741
-2.8809738,8.4006285,0.4812962,-0.0382084774,-1.0397055441,-23.9762016809
-2.8809738,8.3671357,0.6245100,-0.0385772630,-1.0497407106,-24.2076183327
-2.6640114,-5.9679902,-0.7255975,-0.0046481997,-0.1264839463,-2.9167918000
-2.6546494,-6.0058473,-0.4679710,-0.0038608405,-0.1050588125,-2.4227160196
-2.6610287,-6.0166694,-0.2212919,-0.0028096573,-0.0764546637,-1.7630880642
-2.6547937,-6.0064839,0.0305622,-0.0027126146,-0.0738139970,-1.7021927889
-2.6448352,-5.9678035,0.3122304,-0.0032174955,-0.0875525036,-2.0190105705
-2.6637329,-5.7189988,-1.4717367,-0.0103127025,-0.2806229050,-6.4713239288
-2.6926383,-5.8194821,-1.2292182,-0.0069786589,-0.1898989669,-4.3791782733
-2.8719927,-5.9592907,-0.6987404,0.0049503127,0.1347048592,3.1063707318
-2.8848147,-5.9578174,0.2958361,0.0079661500,0.2167699663,4.9988388141
-2.5936599,-5.9131178,0.5776454,-0.0059414367,-0.1616747144,-3.7283109449
-2.6801049,-5.8226711,0.7915961,-0.0029458024,-0.0801593590,-1.8485204471
-2.6317174,-5.7170681,1.0484786,-0.0062376969,-0.1697363654,-3.9142172062
-2.6939928,-5.5728113,-1.7278106,-0.0118156242,-0.3215194851,-7.4144223455
-2.8141827,-5.4388226,-1.8976338,-0.0096856931,-0.2635611117,-6.0778692621
-2.6774718,-5.5698905,1.2915961,-0.0059655476,-0.1623308066,-3.7434408046
-2.6099423,-5.4305533,1.5222895,-0.0101572468,-0.2763927417,-6.3737739539
-2.7491885,-5.4657782,1.4233815,-0.0042539211,-0.1157550795,-2.6693780238
-2.6644547,-5.2201000,-2.2201753,-0.0183030422,-0.4980511058,-11.4853420065
-2.6857422,-5.3337683,-2.0763940,-0.0160277906,-0.4361383623,-10.0575988976
-2.6536893,-4.9795271,-2.4766740,-0.0214391324,-0.5833884610,-13.4532699943
-2.8277188,-4.9623308,-2.4566221,-0.0169912449,-0.4623552870,-10.6621761048
-2.7569098,-5.0917141,-2.3343398,-0.0171852175,-0.4676335481,-10.7838958115
-2.5873781,-5.1195487,-2.3621744,-0.0218241219,-0.5938645570,-13.6948547297
-2.6427997,-4.7175082,-2.7120899,-0.0240746786,-0.6551053180,-15.1071015407
-2.7544349,-4.8392393,-2.5818650,-0.0203426058,-0.5535504543,-12.7651885750
-2.5849291,-4.8647968,-2.6074225,-0.0242582347,-0.6601001361,-15.2222848873
-2.6159806,-4.6724973,2.2747156,-0.0159910994,-0.4351399442,-10.0345748083
-2.6822545,-4.5742008,-2.8168265,-0.0243049618,-0.6613716451,-15.2516066086
-2.7621630,-4.5969674,2.2915961,-0.0126733858,-0.3448603654,-7.9526763315
-2.6309738,-4.4657782,2.4159413,-0.0166528353,-0.4531466932,-10.4498206904
-2.6879160,-4.2320434,-3.0514143,-0.0261132404,-0.7105774061,-16.3863194677
-2.6045156,-4.4231984,-2.9409267,-0.0266334569,-0.7247332172,-16.7127605305
-2.8510276,-4.2148706,2.5409153,-0.0132006942,-0.3592091552,-8.2835675917
-2.6332254,-3.9674980,-3.2098592,-0.0275759215,-0.7503789832,-17.3041664929
-2.6227562,-4.1859008,2.5912967,-0.0177762163,-0.4837154448,-11.1547535030
-2.6810393,-3.9657782,2.6997801,-0.0171623339,-0.4670108554,-10.7695361625
-2.7044612,-3.7370302,-3.3242834,-0.0270783054,-0.7368381608,-16.9919074203
-2.8703145,-3.4695161,-3.4603813,-0.0261140351,-0.7105990315,-16.3868181606
-2.6010631,-3.6860252,2.8449203,-0.0184768788,-0.5027814418,-11.5944262472
-2.6916855,-3.4657782,2.9248792,-0.0170804556,-0.4647828328,-10.7181566929
-2.6777708,-3.2299848,-3.5310392,-0.0267067562,-0.7267277926,-16.7587565736
-2.6164935,-3.4420862,-3.4519025,-0.0275414531,-0.7494410518,-17.2825372605
-2.7559613,-3.0907656,-3.5833913,-0.0260685734,-0.7093619570,-16.3582905187
-2.6258561,-3.1880172,3.0276045,-0.0171296187,-0.4661206280,-10.7490070116
-2.5780042,-2.9179707,3.1098341,-0.0164857903,-0.4486011672,-10.3449982743
-2.6061730,-2.6967161,-3.6754756,-0.0247599804,-0.6737533299,-15.5371353083
-2.5700927,-2.7157782,3.1594921,-0.0155656059,-0.4235616764,-9.7675733627
-2.7660237,-2.7157782,3.1565462,-0.0144660378,-0.3936409065,-9.0775833755
-2.6389057,-2.4856389,-3.7186943,-0.0236207023,-0.6427519949,-14.8222268777
-2.8482699,-2.6821985,-3.7074835,-0.0246924801,-0.6719165525,-15.4947781756
-2.6867118,-2.4920955,3.2011323,-0.0138378483,-0.3765470009,-8.6833881836
-2.6637045,-2.2271542,-3.7588364,-0.0222188965,-0.6046069208,-13.9425797546
-2.6614002,-2.2295310,3.2423160,-0.0126252058,-0.3435493206,-7.9224428928
-2.6797396,-1.9833292,-3.7836887,-0.0209146754,-0.5691172606,-13.1241679885
-2.6439032,-1.9714079,3.2706840,-0.0113917366,-0.3099849180,-7.1484286627
-2.6877823,-1.7370955,-3.7966803,-0.0196766186,-0.5354280202,-12.3472749276
-2.6891150,-1.4884256,-3.7994844,-0.0186151571,-0.5065441851,-11.6811972488
-2.6227140,-1.6716437,3.2902807,-0.0101326141,-0.2757224499,-6.3583166450
-2.6270308,-1.4624608,3.2968712,-0.0094763792,-0.2578653904,-5.9465226886
-2.6857263,-1.2377504,-3.7949534,-0.0178960633,-0.4869766463,-11.2299586670
-2.6250291,-1.2108031,3.2995553,-0.0091208878,-0.2481919793,-5.7234483216
-2.6801186,-0.9858500,-3.7868084,-0.0177190785,-0.4821606453,-11.1188989407
-2.6250093,-0.9607892,3.2995807,-0.0093784096,-0.2551995026,-5.8850457974
-2.6753940,-0.7339387,-3.7798707,-0.0182764618,-0.4973278177,-11.4686625711
-2.6237238,-0.7096831,3.3012908,-0.0103833920,-0.2825464646,-6.5156823083
-2.6747856,-0.4834090,-3.7793614,-0.0196765795,-0.5354269565,-12.3472503995
-2.6176186,-0.4544358,3.3094179,-0.0122185916,-0.3324847857,-7.6672884181
-2.6805026,-0.2352139,-3.7889744,-0.0218680173,-0.5950590110,-13.7223995190
-2.6036591,-0.1922411,3.3279561,-0.0148563843,-0.4042627764,-9.3225297422
-2.6927809,0.0105850,-3.8093109,-0.0246423885,-0.6705534916,-15.4633452164
-2.5807719,0.0780288,3.3583158,-0.0181069411,-0.4927149248,-11.3622866354
-2.6887701,0.1648273,-3.8277984,-0.0265113811,-0.7214113673,-16.6361567792
-2.5588372,0.3422156,-3.8605186,-0.0281683443,-0.7664996276,-17.6759177279
-2.7674828,0.3374931,-3.8449128,-0.0289995448,-0.7891177434,-18.1975043531
-2.5519280,0.3535869,3.3965934,-0.0216312272,-0.5886156253,-13.5738113771
-2.5828621,0.5729776,-3.8930260,-0.0311111654,-0.8465778618,-19.5225673920
-2.6904073,0.5342218,3.4230667,-0.0241884760,-0.6582019046,-15.1785105886
-2.6050481,0.8052570,-3.9231600,-0.0339334739,-0.9233767808,-21.2935941806
-2.6865270,0.7596851,3.4524272,-0.0270419111,-0.7358478213,-16.9690696262
-2.6704899,1.0174242,3.4784597,-0.0301164556,-0.8195104329,-18.8983770730
-2.6527783,1.2738928,-3.9608838,-0.0390779528,-1.0633651729,-24.5218061879
-2.6615656,1.2717885,3.4930053,-0.0329640848,-0.8969983618,-20.6852928227
-2.6611514,1.5331533,-3.9646628,-0.0414884163,-1.1289572181,-26.0343960873
-2.6613043,1.5225056,3.4937288,-0.0356132168,-0.9690849112,-22.3476496855
-2.6705598,1.7697185,3.4795328,-0.0381021258,-1.0368115697,-23.9094649827
-2.6268033,1.7834631,-3.9569215,-0.0433327763,-1.1791448062,-27.1917504366
-2.6097445,2.0530665,-3.9296780,-0.0452094306,-1.2302111661,-28.3693697651
-2.6898365,2.0137886,3.4500144,-0.0404639603,-1.1010803534,-25.3915397178
-2.5747888,2.3353281,-3.8824477,-0.0468033510,-1.2735839468,-29.3695707772
-2.6913261,2.1670502,3.4244245,-0.0418248775,-1.1381127952,-26.2455289076
-2.5822656,2.3560581,3.3918342,-0.0427514683,-1.1633266112,-26.8269738566
-2.7732164,2.3919792,-3.8506465,-0.0485983022,-1.3224270529,-30.4959206066
-2.6861032,2.5342218,-3.8245216,-0.0488326308,-1.3288034596,-30.6429641753
-2.5953433,2.5609033,3.3387943,-0.0443672547,-1.2072943962,-27.8408960068
