X,Y,Z,ESP,ESP2,ESP3
2.0114893,-7.2781689,-4.9267688,0.0102635587,0.2792856343,6.4404857048
1.8765017,-7.2934850,2.1929026,-0.0247842849,-0.6744146876,-15.5523865931
1.7681477,-7.1566146,2.1880487,-0.0248899654,-0.6772904025,-15.6187022164
2.0114893,-7.1584975,2.3121284,-0.0236900261,-0.6446383925,-14.8657282805
1.9545283,-6.9225737,-5.1396091,0.0090783532,0.2470345533,5.6967574197
2.0314198,-7.0960527,-5.0314438,0.0096130977,0.2615856899,6.0323149114
1.7644645,-7.1550672,-5.0563303,0.0099899456,0.2718402436,6.2687907578
2.0114893,-6.7882672,-5.1868671,0.0084879331,0.2309684060,5.3262629159
2.0657837,-6.6207659,-5.2376715,0.0077355004,0.2104936701,4.8541038510
2.0300169,-6.8729684,2.4295164,-0.0224620881,-0.6112244993,-14.0951848810
2.0114893,-6.6584975,2.5252934,-0.0216506227,-0.5891434032,-13.5859822367
1.7818548,-6.6394570,2.4293808,-0.0228142046,-0.6208060763,-14.3161415016
1.9939774,-6.4161225,2.7052332,-0.0208817445,-0.5682211647,-13.1035035075
1.9641537,-6.1731879,-5.3768120,0.0062327180,0.1696008817,3.9110928734
1.8342926,-6.3356941,2.6929026,-0.0214144811,-0.5827176632,-13.4378010156
1.9651777,-6.2242199,2.9209438,-0.0205959193,-0.5604434660,-12.9241453488
2.0114893,-6.1584975,3.0683766,-0.0203686001,-0.5542577935,-12.7815002199
1.9401602,-5.9323365,-5.4130137,0.0053609547,0.1458789951,3.3640526669
1.8187356,-6.1119045,2.9716049,-0.0209540985,-0.5701900175,-13.1489063736
2.0526917,-6.0999688,3.2236383,-0.0202131106,-0.5500267099,-12.6839290219
1.8986720,-6.0213148,3.1929026,-0.0205168857,-0.5582928506,-12.8745509331
1.9880043,-5.9197817,3.4839747,-0.0200562568,-0.5457585009,-12.5855016926
1.8860801,-5.7839067,-5.4325065,0.0049320314,0.1342073988,3.0948990119
2.0114893,-5.7106106,-5.4123980,0.0042502667,0.1156556394,2.6670848783
1.8833848,-5.6584975,-5.4352019,0.0044493433,0.1210727882,2.7920074148
1.8480077,-5.8219790,3.4953871,-0.0201631038,-0.5486659570,-12.6525492869
2.0509124,-5.8267049,3.7312907,-0.0195758600,-0.5326862405,-12.2840479268
2.0021259,-5.6589227,3.9364062,-0.0189747502,-0.5163292103,-11.9068454993
1.8868978,-5.5330890,-5.4316888,0.0039486530,0.1074483129,2.4778192585
2.0114893,-5.4601321,-5.4072006,0.0032545866,0.0885618049,2.0422856342
1.8960708,-5.4084975,-5.4225158,0.0034325424,0.0934042280,2.1539546670
1.8684920,-5.5514947,3.9429026,-0.0188475699,-0.5128684579,-11.8270385804
1.9842795,-5.4207889,4.2260991,-0.0176633457,-0.4806440789,-11.0839260577
1.9596361,-5.1803852,-5.3857958,0.0023469711,0.0638643309,1.4727478249
1.8413966,-5.3285902,4.1929026,-0.0175662873,-0.4780029857,-11.0230209436
1.9924960,-5.1868659,4.4745832,-0.0160607256,-0.4370345684,-10.0782659200
1.8411046,-5.0788822,4.4429026,-0.0158052268,-0.4300820928,-9.9179378768
2.0235988,-4.9052867,4.7291488,-0.0138581515,-0.3770994795,-8.6961286534
1.8919863,-4.7780004,-5.3070974,0.0011022637,0.0299941208,0.6916814994
2.0705989,-4.6044145,-5.2327020,-0.0000559998,-0.0015238324,-0.0351404420
1.8735136,-4.7964732,4.6929026,-0.0135067581,-0.3675375790,-8.4756257866
2.0576535,-4.6212293,4.9353328,-0.0114602255,-0.3118485946,-7.1914061054
1.9495591,-4.4084975,-5.1755340,-0.0002282380,-0.0062106706,-0.1432216004
1.9669520,-4.4245236,4.9802106,-0.0100882493,-0.2745152234,-6.3304773139
1.8390002,-4.3309866,4.9429026,-0.0096657686,-0.2630189385,-6.0653664410
2.0114893,-4.2138627,5.1056334,-0.0080830683,-0.2199514728,-5.0722061657
2.0114893,-3.9084975,-4.9371354,-0.0013819811,-0.0376056172,-0.8672069381
2.0125478,-3.9049156,5.2230241,-0.0052184959,-0.1420024952,-3.2746583710
1.8875210,-3.7824658,5.1929026,-0.0044106658,-0.1200203205,-2.7677369100
2.0114893,-3.6584975,5.2984458,-0.0028344689,-0.0771298216,-1.7786575901
2.0227192,-3.6433215,-4.7840279,-0.0015079175,-0.0410325210,-0.9462332903
1.9735972,-3.4084975,-4.6337833,-0.0011531276,-0.0313781989,-0.7235991291
1.7963533,-3.6450740,5.1819922,-0.0033226384,-0.0904135900,-2.0849888519
2.0114893,-3.4618070,5.3492018,-0.0008656102,-0.0235544516,-0.5431790622
2.0704381,-3.2918024,-4.5570974,-0.0011416534,-0.0310659692,-0.7163989338
1.8676218,-3.3023649,-4.5570974,-0.0006902763,-0.0187833724,-0.4331552603
2.0563534,-3.1584975,-4.4660016,-0.0007078304,-0.0192610439,-0.4441706355
1.8512994,-2.8186873,-4.2172872,0.0014672689,0.0399264185,0.9207259376
2.0252321,-2.8868196,-4.2764139,0.0006040981,0.0164383443,0.3790775774
1.9962505,-2.6087273,-4.0883894,0.0025751546,0.0700735199,1.6159352561
2.0571685,-2.4084975,-3.9652359,0.0041422684,0.1127168547,2.5993148324
1.8704404,-2.5495464,5.4429026,0.0086326259,0.2349056979,5.4170591086
1.9865811,-2.6385502,5.4871463,0.0079317844,0.2158348302,4.9772740439
2.0114893,-2.3614271,5.5321591,0.0112009725,0.3047939607,7.0287222309
1.8120103,-2.3827336,5.4320931,0.0104202361,0.2835490437,6.5388023539
1.7632249,-2.1560221,5.4275464,0.0129845270,0.3533269474,8.1479205309
2.0114893,-2.0997024,5.5560486,0.0142951886,0.3889918627,8.9703737796
2.0125864,-2.1459082,-3.8192908,0.0070508540,0.1918634947,4.4244814036
2.0667861,-1.9084975,-3.7011839,0.0097907719,0.2664204530,6.1438073007
2.0114893,-1.9084975,5.5683998,0.0165754923,0.4510420822,10.4012871625
1.9717987,-1.6799818,-3.6184860,0.0130902123,0.3562027899,8.2142390978
1.7615575,-1.9084592,5.4429971,0.0159558797,0.4341815675,10.0124740969
2.0114893,-1.7179772,5.5752670,0.0188453471,0.5128079719,11.8256437380
1.7697343,-1.6564071,5.4544345,0.0190055794,0.5171681157,11.9261911375
1.7995763,-1.3897360,-3.5620991,0.0172028006,0.4681120102,10.7949294202
2.0114893,-1.4667226,5.5749593,0.0217957266,0.5930918823,13.6770364113
1.7639975,-1.4054709,5.4462964,0.0219621631,0.5976208503,13.7814769914
2.0283657,-1.3973041,-3.5226923,0.0169166805,0.4603262854,10.6153861737
2.0801132,-1.1021461,-3.4694481,0.0208220911,0.5665979131,13.0660704006
1.7643428,-1.1416246,-3.5284817,0.0202297190,0.5504786485,12.6943509835
1.7653880,-1.1524492,5.4275038,0.0248677359,0.6766855065,15.6047529716
2.0114893,-1.2844308,5.5669693,0.0238792755,0.6497881300,14.9844841571
2.0114893,-1.1071359,5.5512873,0.0258510958,0.7034440907,16.2218211531
2.0636001,-0.8686365,-3.4888526,0.0233291506,0.6348184720,14.6392753238
1.8526732,-0.9084975,5.4429026,0.0276856622,0.7533651794,17.3730298758
2.0114893,-0.8738936,5.5182267,0.0283284920,0.7708574692,17.7764120350
1.9446977,-0.4277438,-3.6635615,0.0251174144,0.6834796025,15.7614286926
2.0049433,-0.4876353,5.4217297,0.0321045078,0.8736080823,20.1458996639
1.9936764,-0.1711951,-3.8192698,0.0249379599,0.6785963977,15.6488192099
1.7873868,-0.1562571,-3.8062785,0.0243500309,0.6625980369,15.2798879026
2.0502186,-0.3289268,-3.7275267,0.0253362376,0.6894340847,15.8987424407
1.7882831,-0.1846967,5.1833170,0.0344268639,0.9368026064,21.6032013602
1.8474786,-0.3225081,5.2788920,0.0333418569,0.9072780638,20.9223486020
2.0114893,-0.2076867,5.3237526,0.0345309195,0.9396341022,21.6684972653
1.9607534,-0.0142475,-3.9128473,0.0243573809,0.6627980392,15.2845000685
1.8251624,0.1246362,-3.9761452,0.0234038525,0.6368512117,14.6861514572
2.0114893,-0.0830531,5.2683470,0.0354986904,0.9659684880,22.2757831922
1.9560439,0.2988252,-4.0936870,0.0230669958,0.6276848763,14.4747705458
1.8961788,0.3415025,4.9429026,0.0381615525,1.0384286517,23.9467558149
2.0114893,0.2366225,5.0880226,0.0377017265,1.0259161502,23.6582104079
1.9523971,0.4675180,-4.1810818,0.0222778795,0.6062119306,13.9795921952
1.8180813,0.6230473,-4.2339443,0.0210499149,0.5727973143,13.2090321209
1.7979744,0.5696106,4.6797469,0.0389839525,1.0608072944,24.4628200546
1.9844839,0.5471083,4.8327218,0.0392746560,1.0687177391,24.6452394104
2.0270605,0.4100807,4.9727740,0.0387079611,1.0532971850,24.2896326567
1.9703049,0.8047055,-4.3310355,0.0208063939,0.5661707699,13.0562202362
1.8080463,0.8178595,4.4266892,0.0394139840,1.0725090465,24.7326691174
1.9865414,0.8001153,4.5815828,0.0399526741,1.0871675489,25.0707025283
2.0561894,0.6819289,4.7528453,0.0398443641,1.0842202831,25.0027369007
1.9435644,1.0683255,-4.4187023,0.0195171809,0.5310894991,12.2472261621
1.8793455,0.9593588,4.3107589,0.0395155766,1.0752735219,24.7964194949
2.0114893,0.9672386,4.3981001,0.0400058165,1.0886136261,25.1040498918
2.0478974,0.9032291,4.5046292,0.0401510545,1.0925657532,25.1951881911
1.8698768,1.1998900,-4.4487099,0.0186400935,0.5072227388,11.6968450841
2.0476390,1.3701391,-4.5075323,0.0186723085,0.5080993526,11.7170602980
1.9622555,1.2764507,3.9281735,0.0381311017,1.0376000442,23.9276476547
2.0114893,1.2081572,4.0595573,0.0389868313,1.0608856289,24.4646264915
1.9931467,1.5565342,3.5898733,0.0350412336,0.9535204564,21.9887244988
2.0544831,1.4339868,3.7537284,0.0369492739,1.0054408732,23.1860388644
1.8280345,1.6220261,3.5249989,0.0334991544,0.9115583468,21.0210543650
2.0000775,1.8371418,-4.5756308,0.0166535910,0.4531672570,10.4502949041
2.0154617,1.6361514,-4.5520365,0.0174771902,0.4755785316,10.9671116531
1.9497704,1.7973687,3.4017056,0.0321302837,0.8743094823,20.1620743472
2.0419618,1.6516469,3.5030470,0.0340641792,0.9269334533,21.3756130722
1.9902395,2.0831160,-4.5915158,0.0157529315,0.4286590648,9.8851220399
1.9515768,1.9640386,3.3154387,0.0306618583,0.8343515940,19.2406226968
2.0432986,2.1163203,3.2376706,0.0295396193,0.8038139179,18.5364065026
1.8262652,2.1317948,3.2795759,0.0295858336,0.8050714727,18.5654064329
1.9882201,2.3320118,-4.5946489,0.0149367759,0.4064503406,9.3729762187
1.9845558,2.3336577,3.1864080,0.0284040820,0.7729143778,17.8238455197
1.9940240,2.5841630,-4.5851669,0.0142040489,0.3865118263,8.9131827284
1.9810146,2.5794940,3.1412485,0.0275044805,0.7484349739,17.2593365316
1.8179064,2.3958145,3.2091257,0.0285444114,0.7767329333,17.9119035819
1.9703719,2.8242083,3.1235557,0.0268890921,0.7316894044,16.8731741648
2.0223084,2.8693122,-4.5606376,0.0135202391,0.3679044154,8.4840852414
2.0307489,3.1082212,-4.5317785,0.0129431283,0.3522004307,8.1219424157
1.9772375,3.0754806,3.1348234,0.0262085040,0.7131696613,16.4460983488
2.0615480,3.3850620,-4.4914738,0.0123926146,0.3372201935,7.7764896184
2.0926858,3.6619840,-4.4504917,0.0118774305,0.3232013196,7.4532064068
2.0178528,3.3651016,3.1895885,0.0250505082,0.6816589925,15.7194443893
2.0771248,3.6408494,3.2780704,0.0236344179,0.6431252174,14.8308335996
1.8710569,3.5915025,3.3024703,0.0248412586,0.6759650232,15.5881382148
1.9503629,3.8415025,-4.4291788,0.0111597949,0.3036734622,7.0028828977
1.9800865,3.8184889,3.3833127,0.0232669822,0.6331267825,14.6002639991
1.9526322,4.0654608,-4.4024817,0.0107737755,0.2931693402,6.7606518671
2.0114893,3.9552891,3.4429026,0.0225146883,0.6126558249,14.1281920645
2.0655309,4.1325129,3.5145901,0.0215790218,0.5871950455,13.5410519986
1.8817516,4.0915025,3.5631649,0.0223107825,0.6071072642,14.0002390965
1.9670009,4.3220796,-4.3801690,0.0103774754,0.2823854651,6.5119695682
1.9404818,4.3314607,3.6673491,0.0211678613,0.5760067982,13.2830446488
1.9752815,4.5757762,-4.3676672,0.0099649257,0.2711594168,6.2530905034
2.0114893,4.4488846,3.6929026,0.0206158736,0.5609864493,12.9366668515
2.0534689,4.6365107,3.7571398,0.0200445150,0.5454389897,12.5781335844
1.8872540,4.5915025,3.8186674,0.0204862417,0.5574589849,12.8553215160
1.9783364,4.8270011,-4.3638114,0.0095042547,0.2586239212,5.9640148398
1.9652601,4.8229166,3.8757462,0.0198849390,0.5410967076,12.4779980870
1.9780236,5.0765524,-4.3659385,0.0089733859,0.2441782483,5.6308893999
1.8570254,5.1441021,4.0384388,0.0198199851,0.5393292214,12.4372388476
1.9760445,5.3251585,-4.3713132,0.0083589987,0.2274599208,5.2453552510
1.7773674,5.3507674,-4.3037761,0.0089193670,0.2427083185,5.5969919824
2.0106916,5.0931755,3.9426395,0.0195736319,0.5326256101,12.2826497555
2.0452716,5.3749390,3.9943716,0.0195811991,0.5328315229,12.2873982221
1.8895810,5.3415025,4.0709944,0.0198134340,0.5391509559,12.4331279442
1.9738332,5.5734479,-4.3774355,0.0076595160,0.2084260304,4.8064229046
1.7925764,5.6098036,-4.2992034,0.0084202082,0.2291255157,5.2837648175
1.9627110,5.5657825,4.0730951,0.0199222833,0.5421128982,12.5014320193
1.9724935,5.8219522,-4.3822023,0.0068833086,0.1873043524,4.3193449859
1.8060841,5.8683207,-4.2939489,0.0078027586,0.2123238586,4.8963090409
1.9645850,5.8158564,4.1014644,0.0203663590,0.5541968109,12.7800939254
1.7844869,5.8556409,4.1997814,0.0207523116,0.5646991162,13.0222830647
1.9728899,6.0711446,-4.3837013,0.0060478431,0.1645701790,3.7950820061
1.8213844,6.1285010,-4.2872580,0.0070637531,0.1922144954,4.4325756777
1.9691330,6.0695755,4.1109850,0.0210038474,0.5715437542,13.1801243127
1.7951611,6.1111906,4.2032068,0.0214234428,0.5829615234,13.4434245688
1.9757842,6.3216206,-4.3799270,0.0051777453,0.1408936139,3.2490869375
1.8367859,6.3595321,-4.2783569,0.0063330992,0.1723323933,3.9740830871
1.9671009,6.3195392,4.1075110,0.0218125814,0.5935505251,13.6876129756
1.7862354,6.3553720,4.2006108,0.0222641659,0.6058387629,13.9709867339
1.9819795,6.5740486,-4.3689174,0.0042988371,0.1169773072,2.6975632918
1.8989632,6.5312337,-4.3070974,0.0052746268,0.1435298944,3.3098810677
1.8283644,6.6263249,-4.2402223,0.0057230318,0.1557316157,3.5912597062
1.9588985,6.5665088,4.0921952,0.0227748192,0.6197343452,14.2914267730
1.9696410,6.8287126,-4.3286641,0.0036907355,0.1004300195,2.3159734173
1.8528760,6.8897726,-4.2157107,0.0048381401,0.1316524868,3.0359812854
1.9623665,6.7196011,4.0710013,0.0234251303,0.6374302102,14.6995034932
1.8759867,7.0915025,-4.1926000,0.0041445134,0.1127779449,2.6007236061
1.8880420,6.9680553,4.0694554,0.0247470784,0.6734022481,15.5290391624
1.8644330,7.1393710,4.0458464,0.0256880991,0.6990087244,16.1195390819
2.0070011,7.1179086,-4.3094805,0.0025551135,0.0695281739,1.6033592674
1.9027154,7.2827187,-4.1658713,0.0034894085,0.0949516343,2.1896387360
1.8056527,7.3747528,-4.0371101,0.0045862195,0.1247973778,2.8778985696
1.9860465,7.3298629,3.9326760,0.0264745269,0.7204085127,16.6130303819
1.8118371,7.3774557,4.0141947,0.0271525429,0.7388582652,17.0384921757
1.9476053,7.5828534,-4.1083120,0.0025555826,0.0695409381,1.6036536166
1.8454358,7.6385686,-3.9731509,0.0038693465,0.1052902724,2.4280536172
1.9733347,7.5753393,3.8702185,0.0279647838,0.7609604636,17.5481814535
1.8959802,7.4759934,3.9429026,0.0275388417,0.7493699902,17.2808985382
1.7985441,7.6095239,3.9550022,0.0286114311,0.7785566331,17.9539591390
1.8915976,7.8415025,-3.9269891,0.0032104452,0.0873606568,2.0145864737
1.9642773,7.7264171,3.8278172,0.0289495546,0.7877574404,18.1661349914
1.8849269,7.8970876,3.8163403,0.0302952588,0.8243759154,19.0105778690
2.0093600,7.8468178,-4.0582874,0.0016301153,0.0443576940,1.0229136726
1.9511228,8.0821958,-3.8579915,0.0025152833,0.0684443385,1.5783654054
1.7959189,7.8812738,-3.7902417,0.0046121513,0.1255030184,2.8941710453
1.8469026,8.0915025,-3.7216840,0.0040697746,0.1107441999,2.5538242887
1.9929109,8.0846482,3.6851128,0.0313284436,0.8524903022,19.6589116340
1.8165411,8.1290569,3.7697558,0.0321560458,0.8750105051,20.1782403301
1.8856137,8.2156269,-3.6829729,0.0036880537,0.1003570433,2.3142905459
1.8969667,8.3415025,-3.5991414,0.0038000312,0.1034041075,2.3845575808
1.8410961,8.3903293,-3.4774906,0.0048972378,0.1332606182,3.0730657120
1.9664984,8.3232080,3.6064441,0.0331760279,0.9027656278,20.8182892594
1.8912560,8.2212692,3.6929026,0.0326245353,0.8877587508,20.4722221342
1.7889951,8.3537984,3.6966789,0.0339509660,0.9238527670,21.3045706929
1.8896224,8.5915025,-3.3531041,0.0048482527,0.1319276643,3.0423270367
1.8217019,8.5915025,-3.2468847,0.0061468608,0.1672645895,3.8572166457
1.8840107,8.5356584,3.5654241,0.0350781382,0.9545246817,22.0118825044
1.8693752,8.6993885,-3.1992114,0.0058311335,0.1586732124,3.6590945995
1.9149099,8.8415025,-3.0946541,0.0058729002,0.1598097406,3.6853035863
1.8459774,8.8415025,-2.9726093,0.0073962414,0.2012619644,4.6412154641
1.8935192,8.8143826,3.4238787,0.0372997318,1.0149773167,23.4059546792
1.8441111,8.6741243,3.5255245,0.0363095000,0.9880317391,22.7845743224
2.0114893,8.9873178,-3.0570974,0.0050049255,0.1361909497,3.1406408231
1.8187691,9.0684181,-2.5426607,0.0107688265,0.2930346722,6.7575463453
1.9004460,9.0915025,-2.6681407,0.0088032113,0.2395475624,5.5241031461
2.0054395,9.0897594,3.1901243,0.0390565323,1.0627822913,24.5083646062
1.8999631,8.9799763,3.3313765,0.0385733266,1.0496335951,24.2051481867
1.8464264,9.1273091,3.2778398,0.0399545645,1.0872189905,25.0718887995
1.9948620,9.1242136,-2.7985892,0.0067849840,0.1846288043,4.2576453243
2.0582127,9.3219977,-2.5298681,0.0079473430,0.2162582007,4.9870372084
1.8972120,9.3415025,-2.1036675,0.0135960049,0.3699661082,8.5316290511
1.8380714,9.3415025,-1.9805153,0.0155949309,0.4243596489,9.7859750633
1.8866538,9.2166670,3.1929026,0.0405049760,1.1021964469,25.4172774697
1.9988647,9.3534914,-2.3103276,0.0104195228,0.2835296336,6.5383547453
2.0114893,9.4547524,-2.0570974,0.0125184292,0.3406437804,7.8554394803
2.0128935,9.6081067,-1.5559456,0.0176913983,0.4814074301,11.1015293705
1.8910850,9.5915025,-1.4275017,0.0209413291,0.5698425423,13.1408933978
1.9656209,9.5753602,2.8504089,0.0427934385,1.1644686782,26.8533105705
2.0200034,9.3902749,2.9630855,0.0412652249,1.1228838713,25.8943412532
1.8060675,9.6064024,2.9498975,0.0437241943,1.1897958328,27.4373691734
1.8636866,9.4436998,3.0451000,0.0422953302,1.1509144630,26.5407426532
2.0114893,9.6834058,-1.3070974,0.0206101251,0.5608300237,12.9330595877
1.7777401,9.6276225,-1.2762566,0.0242961941,0.6611330618,15.2461047434
1.9679077,9.7512316,-1.0853673,0.0239544255,0.6518330662,15.0316415512
1.9457083,9.7948233,2.6420433,0.0442858012,1.2050779323,27.7897830872
1.8056231,9.8553472,2.7002638,0.0453368880,1.2336794583,28.4493505581
1.8742045,9.7042178,2.8056179,0.0440445502,1.1985131598,27.6383956954
2.0214087,9.8658117,-0.7970487,0.0267576760,0.7281133903,16.7907092448
1.9604157,9.9766328,-0.5570974,0.0305690451,0.8318260189,19.1823814982
1.9917868,10.0855462,-0.2775408,0.0333500375,0.9075006714,20.9274820611
1.9870402,10.0868643,2.1787679,0.0453565414,1.2342142556,28.4616832870
1.9389609,9.9906392,2.3953984,0.0453299552,1.2334908096,28.4450002108
1.8625006,9.9425138,2.5439139,0.0455097553,1.2383834175,28.5578265351
2.0543413,10.1564652,-0.0129380,0.0352744817,0.9598674593,22.1350899990
1.8895512,10.2195645,-0.0570974,0.0369030803,1.0041838808,23.1570519046
1.9590483,10.2643856,0.1726155,0.0382034928,1.0395699039,23.9730737393
1.9727043,10.3268202,0.4383689,0.0401781578,1.0933032720,25.2121957954
1.9981302,10.3395162,1.4325570,0.0448286999,1.2198509584,28.1304574786
1.9408319,10.3289523,1.6523438,0.0457991584,1.2462584763,28.7394298719
1.9551728,10.2309422,1.9190825,0.0458699236,1.2481840963,28.7838357658
1.7664050,10.3428784,1.9439812,0.0474549104,1.2913137799,29.7784308201
1.8253760,10.3714910,1.7574465,0.0469159074,1.2766467620,29.4402010400
1.8855959,10.2156091,2.0670092,0.0464124303,1.2629464536,29.1242641281
1.8420660,10.1544640,2.2416047,0.0465840054,1.2676152496,29.2319292229
1.8332237,10.4132369,0.4814730,0.0419168438,1.1406153243,26.3032386523
1.8608565,10.4408697,0.7444977,0.0432964878,1.1781573470,27.1689790650
1.8713731,10.4513863,0.9980874,0.0444708915,1.2101144963,27.9059291195
1.8660841,10.4460973,1.2438411,0.0454716175,1.2373456360,28.5338947018
1.8462413,10.4262545,1.4830477,0.0462975932,1.2598215773,29.0522027027
2.2354743,-9.9139875,-2.0756759,0.0034334338,0.0934284860,2.1545140689
2.1873431,-9.9249913,-1.8521631,0.0011946587,0.0325083173,0.7496603022
2.2174703,-10.0016868,-1.5805531,-0.0007657289,-0.0208365417,-0.4805025119
2.0591415,-9.8640585,-1.5136876,-0.0028272161,-0.0769324613,-1.7741063504
2.0601660,-9.8878733,-1.2774366,-0.0047972093,-0.1305387044,-3.0102968292
2.2773468,-10.0750781,-1.2494037,-0.0029771344,-0.0810119463,-1.8681815960
2.2196358,-10.0255940,-1.0781102,-0.0049612345,-0.1350020559,-3.1132242573
2.0563746,-9.8902128,-1.0290659,-0.0068936352,-0.1875853542,-4.3258250482
2.2143517,-10.0065855,-0.8349629,-0.0070232643,-0.1911127400,-4.4071685727
2.0683173,-9.8863926,-0.7704721,-0.0088844152,-0.2417572309,-5.5750593614
2.1783345,-9.9455253,-0.5680838,-0.0094982273,-0.2584599087,-5.9602326180
2.1948205,-9.9175341,-0.3560860,-0.0110009190,-0.2993502296,-6.9031866930
2.2187052,-9.6689588,-2.5840379,0.0070691139,0.1923603711,4.4359396552
2.1950350,-9.7592474,-2.3608040,0.0052559350,0.1430212643,3.2981517675
2.0441213,-9.6276457,-2.2793408,0.0033303822,0.0906243078,2.0898481230
2.1310308,-9.7889560,-2.1170872,0.0028093070,0.0764451299,1.7628682098
2.1061813,-9.8138054,-1.9624053,0.0013376300,0.0363987631,0.8393761975
2.0958480,-9.8550094,-1.7596372,-0.0004250634,-0.0115665635,-0.2667315392
2.0951934,-9.8247934,-0.2621484,-0.0125788229,-0.3422871782,-7.8933371699
2.1265048,-9.7934820,-0.0570974,-0.0138108115,-0.3758112917,-8.6664223093
2.2128726,-9.7792288,0.1657563,-0.0146716953,-0.3992371321,-9.2066355252
2.0664011,-9.6461197,0.2464784,-0.0164365597,-0.4472615345,-10.3141055817
2.2423563,-9.6674610,0.4832493,-0.0165906578,-0.4514547568,-10.4108036748
2.1644545,-9.4325561,-2.8319033,0.0083387237,0.2269082107,5.2326325015
2.1454481,-9.5245387,-2.6731385,0.0071069439,0.1933897772,4.4596783447
2.1130331,-9.5884747,-2.5058162,0.0056479154,0.1536875936,3.5441233933
2.0677918,-9.3751774,-2.7538765,0.0071006371,0.1932181602,4.4557207596
2.1201624,-9.5498244,0.5515757,-0.0180053746,-0.4899511590,-11.2985526215
2.2986657,-9.5796561,0.7299778,-0.0177426266,-0.4828014229,-11.1336756385
2.0565749,-9.4015876,0.7391833,-0.0196759956,-0.5354110685,-12.3468840121
2.2534671,-9.4129852,0.9543796,-0.0194619501,-0.5295865937,-12.2125683079
2.0512227,-9.1316337,-3.0366136,0.0089152203,0.2425954825,5.5943899199
2.1252432,-9.2947435,-2.9433434,0.0087932162,0.2392755798,5.5178310738
2.1074700,-9.3125168,0.9429026,-0.0204930412,-0.5576440098,-12.8595882953
2.2153629,-9.2208491,1.1817417,-0.0210476012,-0.5727343536,-13.2075802114
2.2614893,-9.1584975,1.3032325,-0.0213699730,-0.5815065382,-13.4098717823
2.2100625,-8.9272326,-3.4114178,0.0119077379,0.3240260254,7.4722245921
2.1709894,-8.9989974,-3.3070974,0.0112051660,0.3049080716,7.0313536934
2.0512378,-8.8956282,-3.3002926,0.0104730801,0.2849870028,6.5719625086
2.1180969,-9.0518899,-3.2004898,0.0103199164,0.2808192052,6.4758507226
2.0723571,-9.0976296,1.1929026,-0.0221377669,-0.6023992706,-13.8916700855
2.1261822,-9.0438045,1.3075956,-0.0223490225,-0.6081478287,-14.0242351065
2.2277933,-9.0046011,1.4429026,-0.0223187553,-0.6073242159,-14.0052421276
2.0710486,-8.8777333,1.4307694,-0.0233304639,-0.6348542070,-14.6400993918
2.2614893,-8.9084975,1.5679880,-0.0226826728,-0.6172269156,-14.2336040188
2.2160796,-8.6732863,-3.6423265,0.0127400485,0.3466743502,7.9945078524
2.0315201,-8.6541508,-3.5547201,0.0114957262,0.3128146190,7.2136831791
2.1172110,-8.8027758,-3.4513757,0.0115629371,0.3146435185,7.2558586427
2.1251754,-8.7948114,1.5565888,-0.0235307391,-0.6403039721,-14.7657740776
2.2334593,-8.7420228,1.6929026,-0.0234014494,-0.6367858199,-14.6846434848
2.1161132,-8.6232002,1.6929026,-0.0241318427,-0.6566608347,-15.1429726403
2.2614893,-8.6584975,1.7829216,-0.0235713496,-0.6414090417,-14.7912576113
2.2062691,-8.4426656,-3.8515555,0.0130388370,0.3548047985,8.1820006184
2.1151030,-8.5548838,-3.7034836,0.0123744972,0.3367271932,7.7651207518
2.2698558,-8.4085861,1.9648715,-0.0240811431,-0.6552812270,-15.1111581004
2.2071184,-8.1885479,-4.0996549,0.0129904385,0.3534878089,8.1516300901
2.1390314,-8.2809554,1.9429026,-0.0247095637,-0.6723814224,-15.5054983400
2.2614893,-8.1584975,2.1020217,-0.0243426797,-0.6623980014,-15.2752749693
2.2109824,-7.9352550,-4.3449947,0.0125111191,0.3404448631,7.8508523351
2.3062360,-8.0685428,-4.2171427,0.0130562901,0.3552797197,8.1929525737
2.1170355,-8.0529513,2.0484488,-0.0249112227,-0.6778688418,-15.6320413571
2.2497972,-7.9076935,2.2106094,-0.0243377968,-0.6622651291,-15.2722108587
2.2363005,-7.6725156,-4.5746350,0.0117064255,0.3185480385,7.3458990944
2.3168639,-7.8022172,-4.4508171,0.0122576510,0.3335476460,7.6917985815
2.1484604,-7.7715264,2.1929026,-0.0246080613,-0.6696194006,-15.4418045457
2.2614893,-7.6584975,2.3151996,-0.0239704028,-0.6522678311,-15.0416674755
2.1285980,-7.4084975,-4.8070974,0.0106960701,0.2910548693,6.7118909635
2.2614893,-7.5323096,-4.6809094,0.0111789611,0.3041950020,7.0149099043
2.0546274,-7.6441224,2.1768117,-0.0248102589,-0.6751214779,-15.5686855812
2.1124695,-7.4084975,2.2938829,-0.0240266463,-0.6537982943,-15.0769608291
2.2377298,-7.2020698,-4.9141373,0.0098218593,0.2672663822,6.1633149105
2.2949268,-7.3671476,-4.7915693,0.0104864329,0.2853503509,6.5803415216
2.2464515,-7.1628901,2.4635389,-0.0226408901,-0.6160899494,-14.2073849316
2.3096626,-7.0713165,-4.9699163,0.0091554913,0.2491335886,5.7451623689
2.1493339,-7.0206529,2.4429026,-0.0225099863,-0.6125278765,-14.1252415025
