X,Y,Z,ESP,ESP2,ESP3
-6.6272383,1.1289479,-2.9739829,0.0197796643,0.5382320370,12.4119371518
-6.6113498,1.1460896,3.5591623,0.0013354942,0.0363406458,0.8380359792
-6.5428860,0.9635676,3.6185261,0.0021116930,0.0574620898,1.3251084989
-6.6071952,1.3530224,3.4835638,0.0020314976,0.0552798606,1.2747850527
-6.5739258,1.4127207,-2.8738531,0.0212507333,0.5782618600,13.3350476562
-6.6320043,1.6555074,-2.7534112,0.0201020667,0.5470050529,12.6142478925
-6.5891700,1.6485414,3.3520584,0.0035801436,0.0974206616,2.2465759123
-6.5405968,1.4827829,3.4343945,0.0037509368,0.1020681817,2.3537503696
-6.6047055,1.8576688,3.2354190,0.0044209276,0.1202995579,2.7741762827
-6.7139594,2.0216265,-2.5267619,0.0189156003,0.5147196606,11.8697283681
-6.5667849,1.9265507,-2.6085766,0.0223091661,0.6070632808,13.9992248150
-6.5934319,2.1967581,-2.4215089,0.0226223039,0.6155841927,14.1957218946
-6.6445275,2.1144810,3.0644436,0.0054351850,0.1478989046,3.4106329281
-6.6289932,2.4055074,-2.2493689,0.0228406361,0.6215253155,14.3327275679
-6.5937756,2.3978272,2.8472032,0.0092041769,0.2504583914,5.7757130741
-6.5252772,2.2629493,2.9645610,0.0092550834,0.2518436269,5.8076573925
-6.5800785,2.5349594,-2.1428810,0.0251072626,0.6832033575,15.7550583240
-6.7332185,2.5023674,-2.1428810,0.0207430660,0.5644475296,13.0164813344
-6.6347647,2.6555074,-2.0142664,0.0246581069,0.6709812120,15.4732086916
-6.5800785,2.5283409,2.7299526,0.0111160182,0.3024822368,6.9754125631
-6.5800785,2.7817951,-1.8928810,0.0275755018,0.7503675624,17.3039031213
-6.6213392,2.9055074,-1.7375352,0.0279429414,0.7603661041,17.5344751849
-6.6168982,2.8900730,2.3268915,0.0161732243,0.4400958146,10.1488600012
-6.5180919,2.7762331,2.4778448,0.0165434802,0.4501709900,10.3811992804
-6.5215825,3.0064866,-1.6428810,0.0326067396,0.8872745057,20.4610551658
-6.5868097,3.1693777,-1.3866237,0.0335162131,0.9120225392,21.0317589062
-6.5964179,3.1243781,1.9998309,0.0222779161,0.6062129243,13.9796151099
-6.6093312,3.0209587,2.1515467,0.0192549835,0.5239547469,12.0826947155
-6.5800785,3.3164886,-1.1428810,0.0370390797,1.0078846135,23.2423929076
-6.7088992,3.2766867,-1.1428810,0.0315531979,0.8586061774,19.7999471960
-6.7221107,3.4055074,-0.8603513,0.0339705901,0.9243867659,21.3168850106
-6.8321783,3.4036538,1.3396011,0.0237962146,0.6475279290,14.9323626356
-6.6197570,3.3488070,1.5861226,0.0286543171,0.7797236190,17.9808704977
-6.5800785,3.2824683,1.7340799,0.0276241164,0.7516904330,17.3344092702
-6.5416014,3.2059350,1.8824942,0.0263576934,0.7172293118,16.5397161999
-6.8191405,3.1658605,1.8639253,0.0170052696,0.4627369181,10.6709767355
-6.5682062,3.4550413,-0.8696150,0.0411537430,1.1198502949,25.8243852542
-6.5800785,3.5397966,-0.6428810,0.0431666487,1.1746242462,27.0875037508
-6.7029255,3.5326604,-0.5157280,0.0379131762,1.0316699876,23.7908971740
-6.6143382,3.6080140,0.8478722,0.0402635091,1.0956257986,25.2657545803
-6.6069933,3.5547601,1.0597728,0.0377983691,1.0285459278,23.7188545745
-6.5800785,3.5127132,1.2143248,0.0367613776,1.0003279548,23.0681320565
-6.5389492,3.4579615,1.3848259,0.0357928087,0.9739718542,22.4603453723
-6.3481075,-3.8483098,0.0954108,0.0632183803,1.7202596090,39.6701658095
-6.3361825,-3.8456777,0.4028551,0.0630030615,1.7144004882,39.5350511476
-6.4129806,-3.6103720,-0.6870861,0.0521917559,1.4202099010,32.7508487454
-6.3737049,-3.7074681,-0.5058565,0.0571841513,1.5560598873,35.8836267603
-6.4326463,-3.6970604,-0.3928810,0.0545025074,1.4830886479,34.2008684405
-6.5335279,-3.5760890,-0.5985337,0.0462052307,1.2573082662,28.9942443178
-6.4582148,-3.7226290,-0.2035290,0.0542899608,1.4773049602,34.0674933098
-6.4737074,-3.7381215,-0.0365099,0.0539894269,1.4691270168,33.8789052815
-6.4810083,-3.7454224,0.1563220,0.0536017594,1.4585780480,33.6356400555
-6.4756889,-3.7401031,0.4108190,0.0529336877,1.4403988907,33.2164183391
-6.4596540,-3.7240681,0.6071190,0.0523074027,1.4233568110,32.8234182802
-6.4320968,-3.6965109,0.8014128,0.0516408662,1.4052194304,32.4051599611
-6.2812906,-3.7708186,0.8921034,0.0604685346,1.6454325017,37.9446101211
-6.4019797,-3.6198036,1.0981325,0.0485100510,1.3200256166,30.4405421181
-6.3300785,-3.5944926,1.2368829,0.0498707279,1.3570515169,31.2943804570
-6.3803050,-3.3706970,-1.1893987,0.0457098913,1.2438293960,28.6834138978
-6.5344961,-3.3360004,-1.1368696,0.0391830700,1.0662255568,24.5877682695
-6.3833485,-3.4703185,-1.0187069,0.0485927535,1.3222760648,30.4924387350
-6.4847135,-3.4991276,-0.8515470,0.0457218630,1.2441551634,28.6909262800
-6.2896499,-3.5399694,1.3877720,0.0486576865,1.3240429820,30.5331848512
-6.4736035,-3.4880176,1.3571190,0.0394963052,1.0747491193,24.7843264729
-6.3717139,-3.4543723,1.4972394,0.0416810690,1.1341995671,26.1552876383
-6.3548577,-3.4008675,1.6071190,0.0399732442,1.0877272909,25.0836104962
-6.3300785,-3.3444926,1.7175852,0.0385279369,1.0483984769,24.1766656584
-6.3978907,-3.2153944,-1.4144016,0.0409878682,1.1153366140,25.7202972024
-6.4897613,-3.2541755,-1.3025638,0.0387468075,1.0543542505,24.3140091881
-6.2951331,-3.2670642,1.8571190,0.0367277667,0.9994133561,23.0470408882
-6.4691493,-3.2335634,1.8571190,0.0296070192,0.8056479620,18.5787006044
-6.3313816,-2.8446644,-1.8933221,0.0359327930,0.9777810223,22.5481869568
-6.3815985,-2.9561350,-1.7545234,0.0361847236,0.9846364016,22.7062759062
-6.5074145,-3.0396665,-1.6038197,0.0336497772,0.9156570035,21.1155717215
-6.4909855,-3.0053996,2.1962121,0.0222585203,0.6056851378,13.9674440521
-6.3229513,-3.0868906,2.1131651,0.0296843875,0.8077532621,18.6272500215
-6.3028423,-2.8569737,2.4055929,0.0241738312,0.6578033974,15.1693207868
-6.3863794,-2.7139156,-2.0123039,0.0324792764,0.8838060566,20.3810707551
-6.2997624,-2.6131229,2.6655990,0.0193433253,0.5263586486,12.1381300571
-6.3819436,-2.4531051,-2.2514934,0.0299661811,0.8154212540,18.8040782807
-6.5489805,-2.3231353,-2.3302630,0.0244583574,0.6655457495,15.3478638326
-6.3119677,-2.3591784,2.8950038,0.0152434539,0.4147954758,9.5654197857
-6.3999075,-2.1139179,-2.5065842,0.0273624921,0.7445712751,17.1702374365
-6.3068108,-2.3096069,-2.3776349,0.0310044043,0.8436727447,19.4555737366
-6.3639697,-1.8693661,-2.6653774,0.0274342948,0.7465251262,17.2152943557
-6.3312951,-2.0914112,3.0983891,0.0118788500,0.3232399474,7.4540971861
-6.5689348,-2.0862068,3.0917090,0.0067377276,0.1833428912,4.2279914356
-6.3816310,-1.8444926,3.2549455,0.0088278727,0.2402186323,5.5395783999
-6.3842277,-1.7059883,-2.7543766,0.0265071858,0.7212972066,16.6335241689
-6.2869029,-1.5628111,-2.8333502,0.0288530553,0.7851315604,18.1055807037
-6.5177539,-1.5610611,-2.8132532,0.0228188764,0.6209332033,14.3190731235
-6.3615916,-1.3716616,-2.9109095,0.0266517262,0.7252303497,16.7242246889
-6.3109898,-1.5722180,3.3993125,0.0086863726,0.2363682175,5.4507856439
-6.3850179,-1.3444926,3.4982800,0.0061860901,0.1683320725,3.8818334118
-6.3968964,-1.1165921,-3.0012753,0.0255849160,0.6962009674,16.0547906084
-6.4721987,-0.9866128,-3.0350012,0.0236123810,0.6425255623,14.8170052120
-6.2828712,-0.9977634,-3.0461517,0.0285790719,0.7776760948,17.9336534243
-6.2935469,-0.8158587,-3.0929570,0.0282778278,0.7694788245,17.7446197040
-6.3206160,-1.0660646,3.5963308,0.0065425223,0.1780310854,4.1054981704
-6.5001018,-1.0145160,3.6071190,0.0030055874,0.0817861922,1.8860361475
-6.2855917,-0.8044248,3.6658571,0.0066172670,0.1800649915,4.1524012032
-6.2469923,-0.5216078,3.7173663,0.0069307812,0.1885961462,4.3491344851
-6.3444200,-0.3500159,-3.1663186,0.0269434686,0.7331690644,16.9072959680
-6.3185711,-0.5706023,-3.1393867,0.0276162863,0.7514773658,17.3294958193
-6.4570431,-0.4714573,-3.1428810,0.0239905776,0.6528168156,15.0543273711
-6.3903199,-0.3444926,3.7380801,0.0040178978,0.1093325590,2.5212710460
-6.3534375,-0.1039482,-3.1812399,0.0267160426,0.7269804883,16.7645838794
-6.3961566,-0.1215344,3.7520524,0.0038009130,0.1034281024,2.3851109154
-6.3524715,0.1459288,-3.1798057,0.0267401775,0.7276372340,16.7797288100
-6.3965388,0.1297994,3.7517973,0.0037963438,0.1033037691,2.3822437199
-6.3411952,0.4004868,-3.1612674,0.0270250441,0.7353888468,16.9584854144
-6.3878106,0.2912895,3.7429012,0.0040301387,0.1096656497,2.5289523068
-6.4571641,0.4055074,3.7300334,0.0028408386,0.0773031487,1.7826546123
-6.2703922,0.7023305,3.6873530,0.0067320519,0.1831884486,4.2244299003
-6.3203060,0.6526608,-3.1249102,0.0275634272,0.7500389976,17.2963262305
-6.2654130,0.9655798,-3.0560346,0.0290443488,0.7903369225,18.2256193167
-6.3076613,0.9227087,3.6372924,0.0064369741,0.1751589724,4.0392656106
-6.4620073,1.0235785,-3.0248098,0.0238769955,0.6497260886,14.9830534475
-6.3768302,1.1555074,-2.9901356,0.0261223779,0.7108260506,16.3920533523
-6.3516123,1.1206355,3.5788782,0.0060907776,0.1657384874,3.8220238624
-6.4099109,1.3816634,3.4822602,0.0058399285,0.1589125356,3.6646135280
-6.3374796,1.4136292,-2.8955687,0.0273246386,0.7435412275,17.1464839541
-6.2800169,1.6555074,-2.7887937,0.0291868529,0.7942146553,18.3150420426
-6.4602003,1.6555074,-2.7730028,0.0244304367,0.6647859894,15.3303433336
-6.2892200,1.4874437,3.4390554,0.0087235914,0.2373809937,5.4741408394
-6.3518936,1.8621027,3.2449083,0.0095785187,0.2606447487,6.0106162732
-6.5091847,1.9376196,3.1937094,0.0068370738,0.1860462379,4.2903321501
-6.3348578,1.9091334,-2.6448724,0.0283308070,0.7709204621,17.7778646874
-6.3717342,2.1555074,-2.4812613,0.0283195689,0.7706146583,17.7708126773
-6.3782104,2.1242641,3.0743100,0.0111357648,0.3030195696,6.9878037634
-6.3300785,2.2847795,-2.3928810,0.0301923405,0.8215753649,18.9459955821
-6.4782855,2.2573004,-2.3928810,0.0259738716,0.7067849882,16.2988641520
-6.2901025,2.4055074,-2.3058534,0.0321737823,0.8754931395,20.1893701555
-6.4642867,2.4055074,-2.2770892,0.0272992138,0.7428493851,17.1305296742
-6.3310793,2.4049280,2.8563859,0.0153746669,0.4183659606,9.6477571976
-6.2740443,2.2676334,2.9692451,0.0150415748,0.4093020651,9.4387386078
-6.3163097,2.6362999,-2.1028959,0.0336276349,0.9150544782,21.1016771460
-6.4840198,2.6555074,-2.0468223,0.0289487621,0.7877358755,18.1656376928
-6.5619463,2.6545942,2.6056731,0.0133663207,0.3637160818,8.3874998843
-6.3908700,2.5354750,2.7370866,0.0157458838,0.4284672860,9.8806995126
-6.3171086,2.8875874,-1.8534317,0.0370417022,1.0079559741,23.2440385218
-6.4700257,2.9055074,-1.7828282,0.0325880489,0.8867659053,20.4493265508
-6.3300785,2.7846033,2.4862149,0.0217901485,0.5929400953,13.6735361166
-6.3218959,2.6660084,2.6127241,0.0196921872,0.5358516628,12.3570443673
-6.3300785,3.0671170,-1.6428810,0.0399349429,1.0866850570,25.0595759891
-6.3758413,3.1555074,-1.5083086,0.0403397736,1.0977010625,25.3136113481
-6.3701267,3.0968022,2.0906101,0.0284696546,0.7746986992,17.8649929857
-6.4841989,3.0013869,2.2029986,0.0223554818,0.6083235945,14.0282883661
-6.2733304,3.0153946,2.2170062,0.0291549815,0.7933473923,18.2950424637
-6.3300785,3.2594777,-1.3928810,0.0443980828,1.2081332714,27.8602409454
-6.3253603,3.4364743,-1.1327398,0.0495977326,1.3496229384,31.1230732083
-6.4824034,3.4055074,-1.0452059,0.0430019083,1.1701414314,26.9841274886
-6.3561822,3.2838247,1.8084500,0.0352474574,0.9591320922,22.1181320132
-6.2942022,3.2229769,1.9245886,0.0351393110,0.9561892794,22.0502690751
-6.3438706,3.6778163,-0.6415873,0.0572311402,1.5573385221,35.9131128045
-6.4438180,3.6555074,-0.5066205,0.0525782191,1.4307260989,32.9933582549
-6.5599232,3.6318694,-0.3686160,0.0468258944,1.2741973830,29.3837169661
-6.4868204,3.6555074,0.8571190,0.0474245819,1.2904885009,29.7593994176
-6.3577330,3.5492867,1.3096134,0.0466385212,1.2690986995,29.2661384213
-6.3300785,3.4940071,1.4456187,0.0450232185,1.2251440778,28.2525198240
-6.3300785,3.7802064,-0.3928810,0.0615700684,1.6754067616,38.6358336160
-6.5675324,3.6730695,-0.1305693,0.0476779985,1.2973843165,29.9184208513
-6.5512502,3.7068154,0.1315475,0.0490822694,1.3355964699,30.7996148593
-6.5585870,3.7000185,0.3746448,0.0478322948,1.3015829321,30.0152433150
-6.3300785,3.8234451,0.5700430,0.0618672036,1.6834922230,38.8222889599
-6.5741000,3.6668161,0.6155518,0.0450689231,1.2263877629,28.2811999106
-6.3300785,3.7827586,0.7343702,0.0596511969,1.6231916119,37.4317225429
-6.3300785,3.7334306,0.8903595,0.0570281566,1.5518150554,35.7857385198
-6.1012223,-4.1009859,-0.4088645,0.0787387237,2.1425896304,49.4093365071
-6.1357659,-4.1131567,-0.1785448,0.0788552530,2.1457605549,49.4824598295
-6.1575422,-4.1083233,0.0582221,0.0784402568,2.1344679330,49.2220455414
-6.1490645,-4.1124328,0.3129781,0.0787203383,2.1420893388,49.3977994967
-6.1149368,-4.1053371,0.5808472,0.0789785783,2.1491164054,49.5598476533
-6.0832838,-3.8454285,-0.8949263,0.0700509452,1.9061831558,43.9576686312
-6.1578156,-3.8626407,-0.6921286,0.0693937825,1.8883008491,43.5452924591
-6.1824367,-3.9468508,-0.4402189,0.0720614083,1.9608906387,45.2192543286
-6.2925219,-3.8265113,-0.3711655,0.0645927264,1.7576574694,40.5325817590
-6.2059230,-3.9703372,-0.2687255,0.0724493551,1.9714472070,45.4626948031
-6.2216010,-3.9860152,-0.0903224,0.0726795829,1.9777120258,45.6071650901
-6.3276270,-3.8434693,-0.1416350,0.0640117899,1.7418493834,40.1680382965
-6.2289276,-3.9933417,0.1578170,0.0726877975,1.9779355543,45.6123197841
-6.2183481,-3.9827622,0.4152683,0.0723268731,1.9681143028,45.3858361340
-6.1986520,-3.9630661,0.6071190,0.0717866097,1.9534129872,45.0468154290
-6.3054415,-3.8341152,0.6244267,0.0630668248,1.7161355760,39.5750632610
-6.1917005,-3.8869817,0.8336295,0.0684661388,1.8630583811,42.9631867797
-6.0964309,-3.8481360,1.1157900,0.0690176734,1.8780663995,43.3092802277
-6.1105709,-3.6024506,-1.1605801,0.0613081010,1.6682782674,38.4714464817
-6.1214852,-3.7087824,-1.0071708,0.0646123381,1.7581911304,40.5448882836
-6.2030364,-3.7174505,-0.8370625,0.0630935157,1.7168618708,39.5918120331
-6.3094063,-3.5877792,-0.8883179,0.0551812442,1.5015580156,34.6267825743
-6.2337905,-3.5582972,-1.0465930,0.0565616636,1.5391211366,35.4930095263
-6.2485199,-3.7890300,-0.6005708,0.0644967702,1.7550463687,40.4723682889
-6.2155014,-3.7299156,1.1071190,0.0604198472,1.6441076505,37.9140582983
-6.1724370,-3.6317922,1.3465383,0.0569486132,1.5496505715,35.7358242873
-6.0800785,-3.5944926,1.4980611,0.0581685115,1.5828456904,36.5013226269
-6.1398081,-3.3578029,-1.4237399,0.0529992052,1.4421817145,33.2575312707
-6.2099547,-3.4743689,-1.1972869,0.0545445521,1.4842327417,34.2272518958
-6.0221698,-3.5165448,1.6531172,0.0564571057,1.5362759716,35.4273984022
-6.1922350,-3.4566492,1.6071190,0.0482419552,1.3127303577,30.2723092950
-6.1317973,-3.1279693,-1.6871759,0.0473484236,1.2884161277,29.7116093108
-6.2919506,-3.0866415,-1.6384576,0.0415634562,1.1309991599,26.0814844264
-6.2099297,-3.2243438,-1.5227322,0.0473618569,1.2887816646,29.7200388001
-6.2805845,-3.3055944,-1.3651308,0.0472724546,1.2863489058,29.6639379973
-6.0658160,-3.3142960,1.8809570,0.0465203699,1.2658836392,29.1919973015
-6.0582279,-3.1062245,2.1419547,0.0390455124,1.0624824228,24.5014494673
-6.1329598,-2.8784710,-1.9360139,0.0424094506,1.1540198376,26.6123543598
-6.2226055,-2.9870197,-1.7854080,0.0417058574,1.1348740937,26.1708426072
-6.0449871,-2.8620197,2.4205656,0.0321221686,0.8740886574,20.1569819981
-6.1171649,-2.6188186,-2.1716024,0.0391884415,1.0663717222,24.5911389257
-6.3164382,-2.5927335,-2.1420349,0.0331496529,0.9020479266,20.8017386605
-6.2225093,-2.7369234,-2.0353118,0.0376412192,1.0242696616,23.6202414432
-6.0502936,-2.6152803,2.6672544,0.0262936887,0.7154876560,16.4995526250
-6.2064857,-2.4708999,-2.2692882,0.0351100307,0.9553925194,22.0318953363
-6.0346855,-2.4959545,-2.2943429,0.0401565922,1.0927164425,25.1986631733
-6.0648724,-2.3590598,2.8914769,0.0215164514,0.5854924159,13.5017883923
-6.1263863,-2.1916035,-2.4899918,0.0352952977,0.9604338909,22.1481522327
-6.2625408,-2.0609698,-2.5580597,0.0308643068,0.8398604979,19.3676611576
-6.1339924,-1.8847646,-2.6783946,0.0337428777,0.9181903952,21.1739931755
-6.0803156,-2.0880289,3.0943435,0.0177551892,0.4831432668,11.1415587529
-6.1318782,-1.8444926,3.2510606,0.0143263592,0.3898400584,8.9899336553
-6.1408244,-1.7193249,-2.7677133,0.0331160316,0.9011330468,20.7806410125
-6.0470476,-1.5701762,-2.8473685,0.0354494475,0.9646285202,22.2448827719
-6.1290195,-1.3865156,-2.9205545,0.0329641763,0.8970008534,20.6853502801
-6.0672896,-1.5788873,3.3881865,0.0140130522,0.3813145409,8.7933303703
-6.1350034,-1.3444926,3.4947278,0.0113360628,0.3084699555,7.1134927639
-6.1567013,-1.1195353,-3.0162285,0.0320546488,0.8722513521,20.1146126911
-6.0967599,-1.1037182,3.5791912,0.0112590644,0.3063747238,7.0651755299
-6.0517228,-0.8223400,-3.1043516,0.0349828925,0.9519329136,21.9521148582
-6.0235322,-0.9950203,3.6071190,0.0125142120,0.3405290257,7.8527931727
-6.0435083,-0.8111606,3.6562114,0.0116139462,0.3160315477,7.2878673844
-6.1156289,-0.6000410,-3.1460546,0.0331975586,0.9033515091,20.8318000159
-6.0062345,-0.5289617,3.7065817,0.0119177873,0.3242994849,7.4785307243
-6.1029790,-0.3531561,-3.1799571,0.0335877109,0.9139680932,21.0766244882
-6.1394068,-0.3444926,3.7361830,0.0089155035,0.2426031880,5.5945676126
-6.1124409,-0.1073876,-3.1954355,0.0333391367,0.9072040437,20.9206416556
-6.1455281,-0.1220900,3.7506414,0.0086690867,0.2358978462,5.4399386146
-6.1115941,0.1422543,-3.1942542,0.0333613154,0.9078075571,20.9345590191
-6.1458983,0.1292576,3.7504498,0.0086638660,0.2357557816,5.4366625223
-6.0999193,0.3966145,-3.1753853,0.0336690248,0.9161807557,21.1276497447
-6.1370939,0.2894514,3.7410631,0.0089224805,0.2427930409,5.5989457279
-6.2397375,0.4473512,3.7271992,0.0069914944,0.1902482381,4.3872326666
-6.0270742,0.6975649,3.6793287,0.0117387880,0.3194286648,7.3662068384
-6.0798157,0.6543863,-3.1381474,0.0342032496,0.9307177518,21.4628811508
-6.0268622,0.9546454,-3.0717878,0.0356831892,0.9709889574,22.3915580756
-6.1351205,1.1555074,-3.0059449,0.0326621605,0.8887825840,20.4958323103
-6.1059011,1.1470733,3.5655902,0.0112074915,0.3049713514,7.0328129617
-6.0503230,0.9590968,3.6190732,0.0118305077,0.3219244858,7.4237618931
-6.2090198,1.0265660,3.6071190,0.0086745034,0.2360452413,5.4433376285
-6.1591739,1.3809772,3.4805996,0.0109744171,0.2986290768,6.8865565001
-6.0712389,1.4313844,-2.9059853,0.0346099397,0.9417843519,21.7180832473
-6.0393483,1.6555074,-2.8079122,0.0357991036,0.9741431469,22.4642954806
-6.1165618,1.6533918,3.3541399,0.0133491939,0.3632500377,8.3767526416
-6.1021541,1.8606271,3.2398318,0.0151440238,0.4120898427,9.5030263478
-6.3311812,1.6575873,3.3576597,0.0087288259,0.2375234324,5.4774255568
-6.2572307,1.9401146,3.1972964,0.0122331838,0.3328818593,7.6764451613
-6.0735780,1.9275014,-2.6609450,0.0355517949,0.9674135370,22.3091068459
-6.1358409,2.1555074,-2.5125802,0.0348282370,0.9477245253,21.8550670269
-6.1298840,2.1224454,3.0726293,0.0169059067,0.4600331150,10.6086254970
-6.0727915,2.3870603,-2.3637207,0.0381369718,1.0377597768,23.9313311792
-6.0825335,2.4040395,2.8553164,0.0217166411,0.5909398560,13.6274094611
-6.0268076,2.2636152,2.9652269,0.0211884536,0.5765671440,13.2959665418
-6.1387091,2.5380965,2.7397081,0.0223777890,0.6089306064,14.0422864061
-6.0805676,2.6623676,-2.1479611,0.0407391963,1.1085699062,25.5642530690
-6.2777747,2.9035443,2.3535251,0.0260380144,0.7085304025,16.3391143992
-6.1385090,2.7901770,2.4917886,0.0274710230,0.7475245509,17.2383416584
-6.0684560,2.6707691,2.6149962,0.0268945571,0.7318381167,16.8766035566
-6.1036074,2.9239830,-1.9079597,0.0440237640,1.1979475396,27.6253521734
-6.2599933,3.1555074,-1.5727958,0.0441216910,1.2006122684,27.6868023351
-6.1093730,3.1437743,2.0832532,0.0386256027,1.0510560991,24.2379519384
-6.0800785,3.0285546,2.2301662,0.0357872504,0.9738206061,22.4568575048
-6.0730762,2.9140887,2.3619639,0.0326415849,0.8882226958,20.4829209682
-6.1017230,3.1762586,-1.6588273,0.0492988045,1.3414886901,30.9354928112
-6.2197719,3.4055074,-1.2825744,0.0520959550,1.4176030248,32.6907326957
-6.0872091,3.3536599,1.8184434,0.0474118344,1.2901416217,29.7514001849
-6.0800785,3.2525075,1.9541192,0.0436053207,1.1865611184,27.3627748169
-6.0915325,3.4201558,-1.4024085,0.0560566173,1.5253781292,35.1760879533
-6.2642506,3.6340677,-0.8770453,0.0582555367,1.5852137670,36.5559318214
-6.1743076,3.6555074,-0.9871100,0.0616138559,1.6765982791,38.6633106882
-6.3229156,3.6522601,1.1139103,0.0530353216,1.4431644902,33.2801946384
-6.2077974,3.5277885,1.4794001,0.0509590123,1.3866652407,31.9772897845
-6.0800785,3.5442745,1.5665225,0.0559092589,1.5213683026,35.0836190680
-6.3275308,3.4076002,1.6086203,0.0412531580,1.1225555161,25.8867691954
-6.0318696,3.4848881,1.6864997,0.0547474118,1.4897528333,34.3545483498
-6.1499766,3.8816190,-0.6791846,0.0702372858,1.9112537405,44.0745992011
-6.2077930,3.9055074,-0.4489904,0.0699767862,1.9041651873,43.9111331297
-6.2437037,3.9055074,-0.3065062,0.0690684197,1.8794472766,43.3411240397
-6.2911318,3.8873197,-0.1281358,0.0669223331,1.8210492920,41.9944332724
-6.3042621,3.8956051,0.1191722,0.0666322677,1.8131562101,41.8124143113
-6.2266096,3.9055074,0.6669475,0.0686140290,1.8670826781,43.0559893598
-6.2937646,3.8940826,0.3768837,0.0665242307,1.8102163740,41.7446200160
-6.1669911,3.9055074,0.8571190,0.0699223110,1.9026828396,43.8769493486
-6.0800785,3.7849117,1.2365234,0.0666468003,1.8135516633,41.8215336864
-6.0800785,4.0202643,-0.6428810,0.0761232496,2.0714189609,47.7681003552
-6.1242865,4.1372830,-0.1674134,0.0798341784,2.1723984696,50.0967453060
-6.1986059,4.0369799,0.0505812,0.0751063220,2.0437469542,47.1299681289
-6.0931344,4.2298661,0.1497478,0.0834884913,2.2718373808,52.3898632033
-6.0947203,4.2002880,0.3825110,0.0825558244,2.2464582223,51.8046053605
-6.0471898,4.1063248,0.8378627,0.0799392220,2.1752568518,50.1626612267
-6.0800785,3.9870379,0.9386495,0.0750360766,2.0418354802,47.0858884492
-6.0800785,4.2356829,-0.0988043,0.0836238862,2.2755216629,52.4748248450
-6.0808238,4.1571161,0.6079079,0.0813016499,2.2123304000,51.0175983520
-5.8459247,-4.5991228,-0.4048814,0.0937274207,2.5504528168,58.8148937540
-5.8796174,-4.6103596,-0.1746130,0.0945610857,2.5731379959,59.3380268964
-5.8950071,-4.6147868,0.0637675,0.0951047348,2.5879314397,59.6791721306
-5.8901363,-4.6097980,0.3186277,0.0953309567,2.5940872519,59.8211286639
-5.8553637,-4.6022875,0.5881830,0.0954235620,2.5966071684,59.8792393730
-5.8300785,-4.5944926,0.7138804,0.0953423286,2.5943966956,59.8282646116
-5.8925877,-4.3665469,-0.6798869,0.0872488958,2.3741631889,54.7495545840
-5.9528223,-4.3680441,-0.4651206,0.0876903577,2.3861759786,55.0265763534
-5.9523689,-4.4667830,-0.2014994,0.0908186233,2.4713004146,56.9895943032
-6.0473756,-4.3008926,-0.1023419,0.0858632668,2.3364583083,53.8800585741
-5.9642326,-4.4786467,-0.0270351,0.0913226588,2.4850159173,57.3058816010
-5.9665119,-4.4809261,0.1642741,0.0916827326,2.4948140245,57.5318315313
-6.0470885,-4.3223336,0.1311241,0.0867355042,2.3601930949,54.4273962638
-5.9591865,-4.4736006,0.3571190,0.0916881249,2.4949607560,57.5352152434
-6.0359952,-4.3152676,0.3849785,0.0867842567,2.3615197157,54.4579888948
-5.9407704,-4.4551846,0.5482176,0.0914587626,2.4887194910,57.3912881198
-6.0036700,-4.2917351,0.6441227,0.0864616777,2.3527418967,54.2555673930
-5.9318683,-4.3611583,0.7849198,0.0890440091,2.4230107077,55.8760061729
-5.8330805,-4.0955133,-1.1447381,0.0788698715,2.1461583433,49.4916330574
-5.9158188,-4.1164008,-0.9467119,0.0797690643,2.1706266238,50.0558855332
-5.9580107,-4.2224248,-0.7004264,0.0831267240,2.2619931901,52.1628505616
-6.0543641,-4.0784301,-0.6272064,0.0782860434,2.1302715742,49.1252751178
-5.9885924,-4.2530066,-0.5513949,0.0841380252,2.2895120955,52.7974521832
-6.0122147,-4.2971795,-0.3578611,0.0856274269,2.3300407779,53.7320666710
-5.9729595,-4.2373737,0.8571190,0.0850451249,2.3141955326,53.3666662953
-5.9362451,-4.1413678,1.0798973,0.0823896945,2.2419375977,51.7003571844
-6.0511220,-4.0787120,0.8698723,0.0789403424,2.1480759548,49.5358542695
-5.9321541,-3.8670849,-1.1760899,0.0720995175,1.9619276435,45.2431682509
-5.9564392,-3.9708533,-1.0192417,0.0752360063,2.0472758440,47.2113463372
-5.9963748,-4.0341969,-0.8524294,0.0771211138,2.0985722270,48.3942701288
-5.9951419,-4.0095560,1.1071190,0.0771959003,2.1006072711,48.4411994029
-5.9551931,-3.9696072,1.2320044,0.0763290912,2.0770201954,47.8972680101
-5.9349735,-3.8845678,1.3571190,0.0734643315,1.9990661203,46.0996026652
-5.9150035,-3.6147136,-1.4417151,0.0647121087,1.7609060256,40.6074953134
-5.9585251,-3.7229393,-1.2713276,0.0675147488,1.8371697431,42.3661800502
-6.0090717,-3.7929057,-1.1094342,0.0692061490,1.8831950816,43.4275505559
-6.0105377,-3.7749519,1.3571190,0.0678049514,1.8450665567,42.5482850662
-5.9641566,-3.7285708,1.4730409,0.0669157093,1.8208690468,41.9902767146
-5.9396346,-3.6317373,1.6071190,0.0634420658,1.7263464028,39.8105307390
-5.8300785,-3.5944926,1.7549387,0.0644230080,1.7530391966,40.4260817595
