Name,SMILES
OJPDDQSCZGTACX-UHFFFAOYSA-N,OCCN(CCO)c1ccccc1
OJXOXNIZNJIMLU-UHFFFAOYSA-N,S(=O)(=O)(N)c1scc(C(=O)c2ccc(O)cc2)c1
OKKJLVBELUTLKV-UHFFFAOYSA-N,OC
OKQHSIGMOWQUIK-UHFFFAOYSA-N,O(CCO)Cn1c2nc(N)ncc2nc1
OKXVARYIKDXAEO-UHFFFAOYSA-N,OC(C(C)(C)C)(C)C
ONKUXPIBXRRIDU-UHFFFAOYSA-N,O=C(OCC)CCCCCCCCC(=O)OCC
ONUFESLQCSAYKA-UHFFFAOYSA-N,Clc1cc(Cl)cc(N2C(=O)N(C(=O)NC(C)C)CC2=O)c1
ONXPZLFXDMAPRO-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
OPNPQXLQERQBBV-UHFFFAOYSA-N,BrC(C(=O)NC(=O)N)(CC)CC
OQANPHBRHBJGNZ-BKUYFWCQSA-N,S(=O)(=O)(Nc1ncccc1)c1ccc(N/N=C/2\C=C(C(=O)O)C(=O)C=C2)cc1
OQEBBZSWEGYTPG-UHFFFAOYSA-N,O=C(O)CC(N)C
OQZCSNDVOWYALR-UHFFFAOYSA-N,ClCC1C(Cl)C(=O)N(c2cc(C(F)(F)F)ccc2)C1
ORNBQBCIOKFOEO-UHFFFAOYSA-N,O=C(C)C1C2(C)C(C3C(C4(C)C(=CC3)CC(O)CC4)CC2)CC1
OSSQSXOTMIGBCF-UHFFFAOYSA-N,C(#C)CCCCCCC
OTKXWJHPGBRXCR-UHFFFAOYSA-N,Clc1c(OP(=S)(OC)OC)ccc([N+](=O)[O-])c1
OTLNPYWUJOZPPA-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(C(=O)O)cc1
OTQFXRBLGNEOGH-UHFFFAOYSA-N,Clc1c2Oc3c(c(Cl)cc(Cl)c3)Oc2cc(Cl)c1
OTVAEFIXJLOWRX-UHFFFAOYSA-N,ClC(Cl)C(=O)NC(C(O)c1ccc(S(=O)(=O)C)cc1)CO
OUDSBRTVNLOZBN-UHFFFAOYSA-N,S(=O)(=O)(NC(=O)NN1CCCCCC1)c1ccc(C)cc1
OWWVHQUOYSPNNE-UHFFFAOYSA-N,O=C(OCCN(CC)CC)c1ccc(OCC)cc1
OWZPCEFYPSAJFR-UHFFFAOYSA-N,O=[N+]([O-])c1c(O)c(C(CC)C)cc([N+](=O)[O-])c1
OXNIZHLAWKMVMX-UHFFFAOYSA-N,O=[N+]([O-])c1c(O)c([N+](=O)[O-])cc([N+](=O)[O-])c1
OXQGTIUCKGYOAA-UHFFFAOYSA-N,O=C(O)C(CC)CC
OZWKMVRBQXNZKK-UHFFFAOYSA-N,O=C(c1n2c(C(C(=O)O)CC2)cc1)c1ccccc1
PAMIQIKDUOTOBW-UHFFFAOYSA-N,CN1CCCCC1
PAYRUJLWNCNPSJ-UHFFFAOYSA-N,Nc1ccccc1
PBAYDYUZOSNJGU-UHFFFAOYSA-N,O=C(O)c1oc(C(=O)O)cc(=O)c1
PBBGSZCBWVPOOL-UHFFFAOYSA-N,Oc1ccc(C(C(CC)c2ccc(O)cc2)CC)cc1
PBMFSQRYOILNGV-UHFFFAOYSA-N,n1ncccc1
PDQAZBWRQCGBEV-UHFFFAOYSA-N,S=C1NCCN1
PDRGHUMCVRDZLQ-UHFFFAOYSA-N,O=C1C2(C)C(c3c(c4c(cc(O)cc4)cc3)CC2)CC1
PEDCQBHIVMGVHV-UHFFFAOYSA-N,OC(CO)CO
PEQHIRFAKIASBK-UHFFFAOYSA-N,C(c1ccccc1)(c1ccccc1)(c1ccccc1)c1ccccc1
PFIADAMVCJPXSF-UHFFFAOYSA-N,Clc1c(OC)cc(Cl)c(OC)c1
PHEOVVDXTQVHAZ-UHFFFAOYSA-N,O=C(OCC(=O)C1(O)C2(C)C(C3C(C4(C)C(=CC(=O)C=C4)CC3)C(O)C2)CC1)C(C)(C)C
PHTQWCKDNZKARW-UHFFFAOYSA-N,OCCC(C)C
PJANXHGTPQOBST-VAWYXSNFSA-N,C(=C\c1ccccc1)/c1ccccc1
PJGSXYOJTGTZAV-UHFFFAOYSA-N,O=C(C(C)(C)C)C
PKOFBDHYTMYVGJ-UHFFFAOYSA-N,S(=O)(=O)(N)c1ccc(NC(=O)C)cc1
PLAZTCDQAHEYBI-UHFFFAOYSA-N,O=[N+]([O-])c1c(C)cccc1
PNVJTZOFSHSLTO-UHFFFAOYSA-N,S=P(OC)(OC)Oc1cc(C)c(SC)cc1
POAOYUHQDCAZBD-UHFFFAOYSA-N,O(CCO)CCCC
POULHZVOKOAJMA-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCC
POZRVZJJTULAOH-UHFFFAOYSA-N,OC1(C#C)C2(C)C(C3C(C4(C)C(=Cc5oncc5C4)CC3)CC2)CC1
PPQNQXQZIWHJRB-UHFFFAOYSA-N,Cc1c2c3c(cc4c5c(ccc4c3CC2)cccc5)cc1
PQSUYGKTWSAVDQ-ZVIOFETBSA-N,O=C(CO)[C@@H]1[C@]2(C=O)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1
PRLMFHYBTOQSLN-UHFFFAOYSA-N,S(C)c1nc(N(C)C)nc(N(C)C)n1
PTFJIKYUEPWBMS-UHFFFAOYSA-N,FC(F)(F)c1cc([N+](=O)[O-])c(N(CC(=C)C)CC)c([N+](=O)[O-])c1
PUFQVTATUTYEAL-UHFFFAOYSA-N,O=C(NCCN(CC)CC)c1c2c(nc(OCCCC)c1)cccc2
PUIYMUZLKQOUOZ-UHFFFAOYSA-N,O=C(N(C)C)Nc1ccc(C(C)C)cc1
PUJDIJCNWFYVJX-UHFFFAOYSA-N,O=C(OCc1ccccc1)N
PUXBGTOOZJQSKH-UHFFFAOYSA-N,Clc1cc2c([nH]c3c2ccc(C(C(=O)O)C)c3)cc1
PWATWSYOIIXYMA-UHFFFAOYSA-N,C(CCc1ccccc1)CC
PWNAWOCHVWERAR-UHFFFAOYSA-N,Clc1c(CN(CC)c2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c(F)ccc1
PXWLVJLKJGVOKE-UHFFFAOYSA-N,O=c1n(n(C)c(C)c1C(C)C)c1ccccc1
PXWUKZGIHQRDHL-UHFFFAOYSA-N,O(C)c1nc(NC(C)C)nc(NCC)n1
PYGXAGIECVVIOZ-UHFFFAOYSA-N,O=C(OCCCC)CCCCCCCCC(=O)OCCCC
QANMHLXAZMSUEX-UHFFFAOYSA-N,N(Cc1occc1)c1ncnc2[nH]cnc12
QAYICIQNSGETAS-UHFFFAOYSA-N,S=C1N(C)CN(C)CS1
QBSJMKIUCUGGNG-UHFFFAOYSA-N,O=C(Oc1c(C(C)C)cccc1)NC
QBYJBZPUGVGKQQ-SJJAEHHWSA-N,ClC1(Cl)[C@]2(Cl)C(=C(Cl)[C@@]1(Cl)[C@@H]1[C@H]2[C@H]2C=C[C@@H]1C2)Cl
QCDWFXQBSFUVSP-UHFFFAOYSA-N,O(CCO)c1ccccc1
QCKHVNQHBOGZER-UHFFFAOYSA-N,Brc1c(Br)cc(Br)c(Br)c1
QCRFMSUKWRQZEM-UHFFFAOYSA-N,OC1CCCCCC1
QFMDFTQOJHFVNR-UHFFFAOYSA-N,ClC(Cl)C(c1ccc(CC)cc1)c1ccc(CC)cc1
QGBSISYHAICWAH-UHFFFAOYSA-N,N#CN=C(N)N
QHTQREMOGMZHJV-UHFFFAOYSA-N,Clc1ccc(CSC(=O)N(CC)CC)cc1
QHXDTLYEHWXDSO-UHFFFAOYSA-N,Clc1nc(N(CC)CC)nc(N(CC)CC)n1
QIBWCUCLHZVYNL-UHFFFAOYSA-N,O=c1n(C)c2c(n(CC)c3ncccc13)cccc2
QIGBRXMKCJKVMJ-UHFFFAOYSA-N,Oc1ccc(O)cc1
QIQXTHQIDYTFRH-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCCCCCCCC
QKLSCPPJEVXONT-UHFFFAOYSA-N,S(=O)(=O)(Nc1nc(C)nc(OC)c1)c1ccc(N)cc1
QNAYBMKLOCPYGJ-UHFFFAOYSA-N,O=C(O)C(N)C
QNIUOGIMJWORNZ-UHFFFAOYSA-N,O=C(OCCN(CC)CC)c1ccc(OCCCC)cc1
QPPBRPIAZZHUNT-UHFFFAOYSA-N,S(=O)(=O)(Nc1nc(C)ccn1)c1ccc(N)cc1
QQBKLRXLVRDKEB-UHFFFAOYSA-N,O=C1N(CO)C(=O)NC1(c1ccccc1)c1ccccc1
QQODLKZGRKWIFG-UHFFFAOYSA-N,ClC(=CC1C(C)(C)C1C(=O)OC(C#N)c1cc(Oc2ccccc2)c(F)cc1)Cl
QRXWMOHMRWLFEY-UHFFFAOYSA-N,O=C(NN)c1ccncc1
QSNYNWOQOIJCFV-UHFFFAOYSA-N,Fc1c(N2CC(NC)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
QTBSBXVTEAMEQO-UHFFFAOYSA-N,O=C(O)C
QTSBFJRVBUIZJC-UHFFFAOYSA-N,Ic1cc(Nc2ncnc3c2cc2OC(COC)COc2c3)ccc1
QUBSMEXIPLOOMC-UHFFFAOYSA-N,S(=O)(=O)(N)c1sc2SCCC(O)c2c1
QUEKGYQTRJVEQC-UHFFFAOYSA-N,Clc1c(C(=O)O)cc([N+](=O)[O-])cc1
QUIKDFWIKDMXIO-UHFFFAOYSA-N,O=C(COC(=O)c1ccccc1)N1C(C(=O)N)CCC1
QUWAJPZDCZDTJS-UHFFFAOYSA-N,S(=O)(=O)(c1c(O)cccc1)c1c(O)cccc1
QVHJQCGUWFKTSE-YFKPBYRVSA-N,O=C(OC(C)(C)C)N[C@H](C(=O)O)C
QWCJHSGMANYXCW-UHFFFAOYSA-N,S(=O)(=O)(Nc1n(c2ccccc2)ncc1)c1ccc(N)cc1
QWCKQJZIFLGMSD-UHFFFAOYSA-N,O=C(O)C(N)CC
QWUWMCYKGHVNAV-UHFFFAOYSA-N,C(Cc1ccccc1)c1ccccc1
QWVGKYWNOKOFNN-UHFFFAOYSA-N,Oc1c(C)cccc1
QXBUYALKJGBACG-UHFFFAOYSA-N,CN1c2c(Sc3c1cccc3)cccc2
QXJKBPAVAHBARF-UHFFFAOYSA-N,Clc1cc(Cl)cc(N2C(=O)C3(C)C(C)(C2=O)C3)c1
QXKHYNVANLEOEG-UHFFFAOYSA-N,O(C)c1c2occc2cc2c1oc(=O)cc2
QYPNKSZPJQQLRK-UHFFFAOYSA-N,O=C(N(NC(=O)c1ccc(CC)cc1)C(C)(C)C)c1cc(C)cc(C)c1
RDJGWRFTDZZXSM-UHFFFAOYSA-N,O(Cc1ccccc1)c1c2OC3C(O)C=CC4C53c2c(cc1)CC4N(C)CC5
RDLPVSKMFDYCOR-UEKVPHQBSA-N,O=C(N[C@@H]1C(=O)N2C(=C(C)CS[C@H]12)C(=O)O)[C@H](N)C1=CCC=CC1
RDXLYGJSWZYTFJ-UHFFFAOYSA-N,O=[N+]([O-])c1sc(N2C(=O)NCC2)nc1
REIUXOLGHVXAEO-UHFFFAOYSA-N,OCCCCCCCCCCCCCCC
REKQLYUAUXYJSZ-UHFFFAOYSA-N,O=C(NN)c1ccc(OC)cc1
RFDAIACWWDREDC-UHFFFAOYSA-N,O=C(O)CNC(=O)CCC(C)C1C2(C)C(O)CC3C4(C)C(CC(O)C3C2CC1)CC(O)CC4
RFMMMVDNIPUKGG-UHFFFAOYSA-N,O=C(O)C(NC(=O)C)CCC(=O)O
RGCVKNLCSQQDEP-UHFFFAOYSA-N,Clc1cc2N(CCCN3CCN(CCO)CC3)c3c(Sc2cc1)cccc3
RGXWDWUGBIJHDO-UHFFFAOYSA-N,O=C(OCC)CCCCCCCCC
RHIROFAGUQOFLU-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2c(c1Cl)oc1c(Cl)c(Cl)c(Cl)c(Cl)c21
RIGBPMDIGYBTBJ-UHFFFAOYSA-N,S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(C)cc1
RIZMRRKBZQXFOY-UHFFFAOYSA-N,S=P(SCSP(=S)(OCC)OCC)(OCC)OCC
RJKGJBPXVHTNJL-UHFFFAOYSA-N,O=[N+]([O-])c1c2c(ccc1)cccc2
RJMIEHBSYVWVIN-UHFFFAOYSA-N,O=C(O)C(C)c1ccc(N2C(=O)c3c(cccc3)C2)cc1
RJMUSRYZPJIFPJ-UHFFFAOYSA-N,Clc1c(NC(=O)c2c(O)ccc(Cl)c2)ccc([N+](=O)[O-])c1
RJNJWHFSKNJCTB-UHFFFAOYSA-N,O=C(NCc1ccccc1)N
RJTJVVYSTUQWNI-UHFFFAOYSA-N,C(C)c1cc2c(cc1)cccc2
RJUFJBKOKNCXHH-UHFFFAOYSA-N,O=C(OC)CC
RKUNBYITZUJHSG-LGGPCSOHSA-N,O=C(OC1CC2N(C)C(C1)CC2)[C@H](CO)c1ccccc1
RKWGIWYCVPQPMF-UHFFFAOYSA-N,Clc1ccc(S(=O)(=O)NC(=O)NCCC)cc1
RLBIQVVOMOPOHC-UHFFFAOYSA-N,S=P(OC)(OC)Oc1ccc([N+](=O)[O-])cc1
RLFWWDJHLFCNIJ-UHFFFAOYSA-N,O=c1n(n(C)c(C)c1N)c1ccccc1
RLLPVAHGXHCWKJ-UHFFFAOYSA-N,ClC(=CC1C(C)(C)C1C(=O)OCc1cc(Oc2ccccc2)ccc1)Cl
RLPGDEORIPLBNF-UHFFFAOYSA-N,C(C(C)C)(C(C)C)C
RLSSMJSEOOYNOY-UHFFFAOYSA-N,Oc1cc(C)ccc1
RMBFBMJGBANMMK-UHFFFAOYSA-N,O=[N+]([O-])c1c(C)ccc([N+](=O)[O-])c1
RMOUBSOVHSONPZ-UHFFFAOYSA-N,O=COC(C)C
RNFNDJAIBTYOQL-UHFFFAOYSA-N,ClC(Cl)(Cl)C(O)O
RNVCVTLRINQCPJ-UHFFFAOYSA-N,Nc1c(C)cccc1
RNWGZXAHUPFXLL-UHFFFAOYSA-N,O=[N+]([O-])c1cc2C(=O)OCc2cc1
RPUMZMSNLZHIGZ-UHFFFAOYSA-N,Clc1c(Cl)c(c2c(Cl)cc(Cl)c(Cl)c2)ccc1Cl
RQVYBGPQFYCBGX-UHFFFAOYSA-N,S(C)c1nc(NC(C)C)nc(NCC)n1
RQZAXGRLVPAYTJ-UHFFFAOYSA-N,O=C(OC1(C(=O)C)C2(C)C(C3C=C(C)C4=CC(=O)CCC4(C)C3CC2)CC1)C
RRNIZKPFKNDSRS-UHFFFAOYSA-N,S(=O)(=O)(NCCSP(=S)(OC(C)C)OC(C)C)c1ccccc1
RSDMFNVRFBIYRK-UHFFFAOYSA-N,O=C(COC(=O)c1ccccc1)N1CCC1
RTHCYVBBDHJXIQ-UHFFFAOYSA-N,FC(F)(F)c1ccc(OC(CCNC)c2ccccc2)cc1
RTZKZFJDLAIYFH-UHFFFAOYSA-N,O(CC)CC
RTZZCYNQPHTPPL-UHFFFAOYSA-N,O=[N+]([O-])c1cc(O)ccc1
RVCTZJVBWNFYRU-UHFFFAOYSA-N,Brc1c([N+](=O)[O-])cc(C(=O)O)cc1
RWLALWYNXFYRGW-UHFFFAOYSA-N,OC(C(CO)CC)CCC
RWNKSTSCBHKHTB-UHFFFAOYSA-N,ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl
RWRDLPDLKQPQOW-UHFFFAOYSA-N,N1CCCC1
RXKNNAKAVAHBNK-UHFFFAOYSA-N,O=[N+]([O-])c1cc[n+]([O-])cc1
RXQCEGOUSFBKPI-UHFFFAOYSA-N,O=[N+]([O-])c1cc(N)c(OCCC)cc1
RZFZBHKDGHISSH-UHFFFAOYSA-N,Clc1c(c(Cl)cc(Cl)c1)c1ccc(Cl)cc1
RZILCCPWPBTYDO-UHFFFAOYSA-N,FC(F)(F)c1cc(NC(=O)N(C)C)ccc1
RZTAMFZIAATZDJ-UHFFFAOYSA-N,Clc1c(Cl)cccc1C1C(=C(C)NC(=C1C(=O)OC)C)C(=O)OCC
RZVHIXYEVGDQDX-UHFFFAOYSA-N,O=C1c2c(C(=O)c3c1cccc3)cccc2
SAOKZLXYCUGLFA-UHFFFAOYSA-N,O=C(OCC(CCCC)CC)CCCCC(=O)OCC(CCCC)CC
SBPBAQFWLVIOKP-UHFFFAOYSA-N,Clc1c(Cl)cc(Cl)c(OP(=S)(OCC)OCC)n1
SBYAVOHNDJTVPA-UHFFFAOYSA-N,O=C(NCC(C)C)N1C(=O)NCC1
SBZXBUIDTXKZTM-UHFFFAOYSA-N,O(CCOC)CCOC
SDDBCEWUYXVGCQ-UHFFFAOYSA-N,Cc1c2c(c(C)ccc2)ccc1
SDKQRNRRDYRQKY-UHFFFAOYSA-N,O=C(Oc1c(C2OCCO2)cccc1)NC
SDOJHDGZFOGOFD-UHFFFAOYSA-N,Cc1c(C)c2c(c3c1c1c(cc3)cccc1)cccc2
SECXISVLQFMRJM-UHFFFAOYSA-N,O=C1N(C)CCC1
SGEJQUSYQTVSIU-UHFFFAOYSA-N,S(C(=O)N(CCCC)CC)CCC
SGMHGVVTMOGJMX-UHFFFAOYSA-N,SCC(=O)Nc1cc2c(cc1)cccc2
SGUAFYQXFOLMHL-UHFFFAOYSA-N,O=C(N)c1c(O)ccc(C(O)CNC(CCc2ccccc2)C)c1
SJNIEBAPMPLYAB-UHFFFAOYSA-N,Clc1c(=O)oc2c(c1C)cc(OP(=S)(OCC)OCC)cc2
SJRJJKPEHAURKC-UHFFFAOYSA-N,CN1CCOCC1
SKGXYFVQZVPEFP-UHFFFAOYSA-N,Clc1c(Cl)c2Oc3c(Oc2cc1Cl)cc(Cl)cc3
SKIVFJLNDNKQPD-UHFFFAOYSA-N,S(=O)(=O)(NC(=O)C)c1ccc(N)cc1
SKKTUOZKZKCGTB-UHFFFAOYSA-N,O=C(OCCCC)N
SLAMLWHELXOEJZ-UHFFFAOYSA-N,O=[N+]([O-])c1c(C(=O)O)cccc1
SLGBZMMZGDRARJ-UHFFFAOYSA-N,c12c(c3c(c4c1cccc4)cccc3)cccc2
SLXKOJJOQWFEFD-UHFFFAOYSA-N,O=C(O)CCCCCN
SLZWBCGZQRRUNG-UHFFFAOYSA-N,O=C(Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1)NC
SMDHCQAYESWHAE-UHFFFAOYSA-N,FC(F)(F)c1cc([N+](=O)[O-])c(N(CCCC)CC)c([N+](=O)[O-])c1
SMQUZDBALVYZAC-UHFFFAOYSA-N,O=Cc1c(O)cccc1
SNHRLVCMMWUAJD-SUYDQAKGSA-N,F[C@]12[C@@H](O)C[C@]3(C)[C@@](OC(=O)CCCC)(C(=O)CO)[C@@H](C)C[C@H]3[C@@H]1CCC1=CC(=O)C=C[C@]21C
SNHRLVCMMWUAJD-UHFFFAOYSA-N,FC12C3(C)C(=CC(=O)C=C3)CCC1C1C(C)(C(OC(=O)CCCC)(C(=O)CO)C(C)C1)CC2O
SNICXCGAKADSCV-UHFFFAOYSA-N,CN1C(c2cnccc2)CCC1
SNIOPGDIGTZGOP-UHFFFAOYSA-N,O=[N+](OC(CO[N+](=O)[O-])CO[N+](=O)[O-])[O-]
SNWQKAWITMVCQW-UHFFFAOYSA-N,S(=O)(=O)(NC(=O)C)c1ccc(NC(=O)c2c(C(=O)O)cccc2)cc1
SONNWYBIRXJNDC-VIFPVBQESA-N,O[C@@H](CNC)c1cc(O)ccc1
SPANOECCGNXGNR-UHFFFAOYSA-N,ClC(=CCl)CSC(=O)N(C(C)C)C(C)C
SPFYMRJSYKOXGV-UHFFFAOYSA-N,Fc1c(N2CCN(CC)CC2)cc2n(C3CC3)cc(C(=O)O)c(=O)c2c1
SPSSULHKWOKEEL-UHFFFAOYSA-N,O=[N+]([O-])c1c(C)c([N+](=O)[O-])cc([N+](=O)[O-])c1
SSLKKMZJCJBOML-UHFFFAOYSA-N,Clc1nnc(SCC(=O)N(CC)CC)cc1
STCOOQWBFONSKY-UHFFFAOYSA-N,P(=O)(OCCCC)(OCCCC)OCCCC
SUSRORUBZHMPCO-UHFFFAOYSA-N,Clc1c(Oc2cc(C(=O)OC)c([N+](=O)[O-])cc2)ccc(Cl)c1
SVFKQHLOBRUZGV-UHFFFAOYSA-N,O=c1n(C)c2c(n(CC)c3ncccc13)nccc2
SYBYTAAJFKOIEJ-UHFFFAOYSA-N,O=C(C(C)C)C
SZYWFOPNFNROQB-UHFFFAOYSA-N,Clc1c(Cl)cc(Cl)c2nsnc12
TUNFSRHWOTWDNC-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCCCC
TVMXDCGIABBOFY-UHFFFAOYSA-N,C(CCCC)CCC
TXCDCPKCNAJMEE-UHFFFAOYSA-N,o1c2c(c3c1cccc3)cccc2
TXVHTIQJNYSSKO-UHFFFAOYSA-N,c12c3c4c5c(c1cccc2ccc3ccc4)cccc5
TYHHDWAHJRRYCU-UHFFFAOYSA-N,O=[N+]([O-])c1c(OCC(=O)O)cccc1
TYMLOMAKGOJONV-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(N)cc1
TZFWDZFKRBELIQ-UHFFFAOYSA-N,Clc1cc2[nH]c(=O)oc2cc1
TZIHFWKZFHZASV-UHFFFAOYSA-N,O=COC
TZYQTWHRLVDYPL-UHFFFAOYSA-N,O=C1N=CN=CC1
UAYYWDWWESZIPA-UHFFFAOYSA-N,Fc1c(N2CC(N)(C)C2)cc2n(C3CC3)cc(C(=O)O)c(=O)c2c1
UBUCNCOMADRQHX-UHFFFAOYSA-N,O=NN(c1ccccc1)c1ccccc1
UCIUVGVKELKZSD-UHFFFAOYSA-N,O=C(N(CCO)CCO)COC(=O)c1ccccc1
UCMIRNVEIXFBKS-UHFFFAOYSA-N,O=C(O)CCN
UCNVFOCBFJOQAL-UHFFFAOYSA-N,ClC(=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1)Cl
UCTWMZQNUQWSLP-UHFFFAOYSA-N,OC(CNC)c1cc(O)c(O)cc1
UDUNORRTIFRHKX-UHFFFAOYSA-N,ClC1=C(NC2C=C(CC(=O)OCC(=O)NC(C(=O)OC)C(C)C)C=CC=C2)C(Cl)C=CC=C1
UEJJHQNACJXSKW-UHFFFAOYSA-N,O=C1C(N2C(=O)c3c(C2=O)cccc3)CCC(=O)N1
UFNIBRDIUNVOMX-UHFFFAOYSA-N,Clc1c(c2ccc(Cl)cc2)cccc1
UFQCLRMJHOWNLX-UHFFFAOYSA-N,Brc1cc(Nc2ncnc3c2cc2OC(COC)COc2c3)ccc1
UGQVTTBSGZLNIL-UHFFFAOYSA-N,S(=O)(=O)(N)c1sc2C(O)CCSc2c1
UJOBWOGCFQCDNV-UHFFFAOYSA-N,[nH]1c2c(c3c1cccc3)cccc2
ULBXWWGWDPVHAO-UHFFFAOYSA-N,Clc1cc(NC(=O)OC(C#C)C)ccc1
ULSIYEODSMZIPX-UHFFFAOYSA-N,OC(CN)c1ccccc1
UMGDCJDMYOKAJW-UHFFFAOYSA-N,S=C(N)N
UMIPWJGWASORKV-UHFFFAOYSA-N,C(#C)CCCCCC
UNAHYJYOSSSJHH-UHFFFAOYSA-N,S(=O)(=O)(N)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1
UNXHWFMMPAWVPI-UHFFFAOYSA-N,OC(C(O)CO)CO
UOAMTSKGCBMZTC-UHFFFAOYSA-N,ClC(Cl)(Cl)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
UPMXNNIRAGDFEH-UHFFFAOYSA-N,Brc1c(O)c(Br)cc(C#N)c1
UPTOWXNJLZJTGD-UHFFFAOYSA-N,O=[N+]([O-])c1c(OC)ccc(OC)c1
UQDUPQYQJKYHQI-UHFFFAOYSA-N,O=C(OC)CCCCCCCCCCC
UQIKOYWGLUXMNE-UHFFFAOYSA-N,O=C(COC(=O)c1ccccc1)N1C(C(=O)OC)CCC1
URAYPUMNDPQOKB-UHFFFAOYSA-N,O=C(OC(COC(=O)C)COC(=O)C)C
UREBDLICKHMUKA-DVTGEIKXSA-N,F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)[C@@H](C)C[C@H]3[C@@H]1CCC1=CC(=O)C=C[C@]21C
UVKZSORBKUEBAZ-UHFFFAOYSA-N,C(N1CCN(C)CC1)(c1ccccc1)c1ccccc1
UVTNFZQICZKOEM-UHFFFAOYSA-N,O=C(N)C(CCN(C(C)C)C(C)C)(c1ncccc1)c1ccccc1
UYXAWHWODHRRMR-UHFFFAOYSA-N,O=C1N(C)C(=O)NC(=O)C1(C)C1=CCCCC1
VAOCPAMSLUNLGC-UHFFFAOYSA-N,O=[N+]([O-])c1n(CCO)c(C)nc1
VDAMAZDKFJYVCT-UHFFFAOYSA-N,S(=O)(=O)(N)c1scc(S(=O)(=O)c2ccc(OC)cc2)c1
VDTNNGKXZGSZIP-UHFFFAOYSA-N,S(=O)(=O)(NC(=O)NCCCC)c1ccc(N)cc1
VGGSQFUCUMXWEO-UHFFFAOYSA-N,C=C
VGPYEHKOIGNJKV-UHFFFAOYSA-N,S(=O)(=O)(NC(=O)OC)c1ccc(N)cc1
VGQLNJWOULYVFV-UHFFFAOYSA-N,O=C(OC)C1C(C(=O)OC)C2C=CC1C2
VGVIKVCCUATMNG-UHFFFAOYSA-N,Clc1c(Cl)cc(c(Cl)c1)c1ccccc1
VGZSUPCWNCWDAN-UHFFFAOYSA-N,S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(C(=O)C)cc1
VHZXNQKVFDBFIK-NBBHSKLNSA-N,F[C@H]1C(=O)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC3)CCCC4)CC2)C1
VIKNJXKGJWUCNN-XGXHKTLJSA-N,O=C1C=C2[C@@H]([C@@H]3[C@H]([C@H]4[C@@](C)([C@](O)(C#C)CC4)CC3)CC2)CC1
VKNITLPENCJQOP-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)cc(OC)c1OC
VLKZOEOYAKHREP-UHFFFAOYSA-N,C(CCC)CC
VLYWMPOKSSWJAL-UHFFFAOYSA-N,S(=O)(=O)(Nc1nnc(OC)cc1)c1ccc(N)cc1
VMKOFRJSULQZRM-UHFFFAOYSA-N,BrCCCCCCCC
VOEYXMAFNDNNED-UHFFFAOYSA-N,O=C(Oc1cc(C)ccc1)NC
VOKSWYLNZZRQPF-GDIGMMSISA-N,Oc1cc2[C@@]3(C)[C@@H](C)[C@H](N(CC=C(C)C)CC3)Cc2cc1
VOXZDWNPVJITMN-UHFFFAOYSA-N,Oc1cc2c(cc1)C1C(C3C(C)(C(O)CC3)CC1)CC2
VPGRYOFKCNULNK-UHFFFAOYSA-N,O=C(OCC(=O)C1C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)CC2)CC1)C
VREFGVBLTWBCJP-UHFFFAOYSA-N,Clc1cc2C(=NCc3n(c(C)nn3)c2cc1)c1ccccc1
VSNHCAURESNICA-UHFFFAOYSA-N,O=C(NO)N
VUNCWTMEJYMOOR-UHFFFAOYSA-N,ClC1(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl
VVNCNSJFMMFHPL-UHFFFAOYSA-N,SC(C(N)C(=O)O)(C)C
VVQNEPGJFQJSBK-UHFFFAOYSA-N,O=C(OC)C(=C)C
VVSSGCCPNDSLPL-UHFFFAOYSA-N,S(=O)(=O)(N)c1sc2S(=O)(=O)CCCc2c1
VWPOSFSPZNDTMJ-UCWKZMIHSA-N,O(CC(O)CNC(C)(C)C)c1c2c(ccc1)C[C@@H](O)[C@@H](O)C2
