StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std,PM6_Volume,PM6_E0_gas,PM6_E0_solv,PM6_DeltaE0_sol,PM6_G_gas,PM6_G_solv,PM6_DeltaG_sol,PM6_gas_dip,PM6_solv_dip,PM6_HOMO,PM6_LUMO,PM6_LsoluHsolv,PM6_LsolvHsolu,PM6_SASA,PM6_O_charges,PM6_C_charges,PM6_Most_neg,PM6_Most_pos,PM6_Het_charges
LOAUVZALPPNFOQ-UHFFFAOYSA-N,c1ccc2c(c1)ccc(C(=O)O)n2,Test,-1.088,173.1708,157,125.506,-590.5294564,-590.5414964,-0.01204003,-590.41403,-590.426375,-0.012345,-579.5215667,-579.526484,-0.004917275,-579.38406,-579.389101,-0.005041,6.6242,8.7014,-0.26313,-0.09557,0.2237,0.28805,350.6038208,-1.35029,-0.31023,-0.71962,0.79736,-1.81539,20,13237.5,19156.5,32242.5,0.34939759,0.486187845,0.713736569,3,39.05975543,-165.4133642,204.4731196,5289,0.036407936,0.009215017,161.628,-4.97E-02,-6.06E-02,-0.010851642,0.053295,0.040964,-0.012331,6.2749,8.1239,-0.36416,-0.05498,0.26429,0.38908,353.6304016,-1.030467,-0.085105,-0.51791,0.662266,-1.345828
LPAGFVYQRIESJQ-UHFFFAOYSA-N,c1ccc2c(c1)CCN2,Train,-1.04,119.1658,-21,87.601,-365.033268,-365.0393319,-0.006063913,-364.910826,-364.917009,-0.006183,-358.2234006,-358.2260319,-0.002631277,-358.075824,-358.078494,-0.00267,1.6623,2.2537,-0.19955,-0.01085,0.30842,0.22447,302.4699707,0,-1.72582,-0.67859,0.42758,-0.67859,18,13894,16715,24930.5,0.574347301,0.686427474,0.842364532,3,-11.04690034,-80.23832295,69.19142261,2404,0.02878179,0.011765221,159.51,3.84E-02,3.15E-02,-0.006908818,0.149258,0.141937,-0.007321,1.9837,2.3561,-0.30519,0.0168,0.33607,0.33011,303.890564,0,-1.057595,-0.431646,0.253447,-0.431646
LQLIEICEYDIWLO-UHFFFAOYSA-N,CC(C)CC1C(=O)NC(Cc2ccccc2)C(O)O1,Test,-2.12,263.3358,84.25,230.542,-864.7124791,-864.7284093,-0.015930178,-864.418103,-864.434538,-0.016435,-848.6066186,-848.6131796,-0.006560948,-848.247269,-848.254115,-0.006846,3.3116,4.3935,-0.25571,-0.02832,0.29095,0.28063,515.0195313,-2.08428,-2.94412,-0.78381,0.67587,-2.74102,40,22326.5,37801.5,39511,0.522117836,0.595860649,0.919304441,3,88.94922483,-142.2306803,231.1799052,6373,0.036274895,0.014879202,316.437,-0.213689983,-0.228836153,-0.01514617,0.048738,0.032609,-0.016129,2.6422,3.8043,-0.35697,0.00102,0.32029,0.38189,514.3362427,-1.696752,-1.511862,-0.61738,0.526349,-2.177835
LRQUYRADZABVMX-UHFFFAOYSA-N,c1cc(cc(c1)S(=O)(=O)c1cc(sc1)S(=O)(=O)N)O,Train,-2.719,319.3648,145,264.079,-2011.794249,-2011.82106,-0.02681131,-2011.654658,-2011.68113,-0.026472,-1980.968469,-1981.004929,-0.03646015,-1980.804045,-1980.840136,-0.036091,1.4408,2.0216,-0.25759,-0.08228,0.23699,0.28251,490.9535522,-4.57055,-2.52437,-1.1192,2.30962,-0.5986,28,25216,34240.5,37046.5,0.575147593,0.67155707,0.92237946,5,83.96095355,-265.8556081,349.8165617,4037,0.052539282,0.023241675,249.765,-0.216660469,-0.257931602,-0.041271132,-0.095079,-0.134743,-0.039664,2.1707,6.6874,-0.35314,-0.05397,0.2653,0.37806,490.8989563,-4.525103,-2.217334,-1.010467,2.638841,0.219756
LRUUNMYPIBZBQH-UHFFFAOYSA-N,Cn1c(=O)n(c2ccc(c(c2)Cl)Cl)oc1=O,Train,-2.82,261.064,123,177.664,-1602.147343,-1602.158659,-0.01131647,-1602.046351,-1602.058345,-0.011994,-1578.280714,-1578.283368,-0.00265391,-1578.15428,-1578.158064,-0.003784,2.991,3.7665,-0.2496,-0.05555,0.26372,0.27452,419.3155518,-1.61285,0.57263,-0.6331,0.94479,-2.21663,22,15014.5,24463,38345,0.360624885,0.614776597,0.615563837,5,116.4311632,-94.56696108,210.9981243,5956,0.035327177,0.008251691,149.221,-0.10881623,-0.118479151,-0.009662922,-0.018733,-0.029131,-0.010398,3.3367,4.2605,-0.35136,-0.04951,0.26976,0.37628,419.761261,-1.174182,0.748289,-0.454723,0.679178,-1.87394
LSPHULWDVZXLIL-UHFFFAOYSA-N,CC1(C)C(CCC1(C)C(=O)O)C(=O)O,Train,-1.42,200.234,188.05,147.462,-691.6348708,-691.6560449,-0.021174136,-691.420212,-691.441414,-0.021202,-678.7670437,-678.7824941,-0.015450381,-678.502415,-678.518648,-0.016233,2.2616,3.3655,-0.28407,-0.03034,0.28893,0.30899,368.2471619,-2.7088,-1.9209,-0.72213,0.84768,-2.7088,30,21283.5,26225,26595.5,0.745780594,0.943510312,0.995633163,3,72.56168139,-216.3629658,288.9246472,6731,0.042924476,0.02406495,212.247,-0.323587609,-0.345606443,-0.022018834,-0.135688,-0.158277,-0.022589,3.911,5.785,-0.3984,0.00841,0.32768,0.42332,364.3392639,-2.181312,-0.924287,-0.555549,0.671831,-2.181312
LUALIOATIOESLM-UHFFFAOYSA-N,c1ccc2c(c1)N(CCCN1CCC(CC1)O)c1cc(ccc1S2)C#N,Test,-3.98,365.4922,116.25,255.719,-1451.758105,-1451.774753,-0.01664767,-1451.405463,-1451.422534,-0.017071,-1427.183308,-1427.188442,-0.00513437,-1426.756844,-1426.760291,-0.003447,5.1916,5.6751,-0.19917,-0.06139,0.25788,0.22409,610.4122925,-0.8136,-4.12623,-0.8136,0.50901,-1.86332,49,29234.5,37000,56886.5,0.459915617,0.524070053,0.75492139,8,165.7216703,-162.4770994,328.1987698,8031,0.032396609,0.010488381,380.347,3.85E-02,2.05E-02,-0.017989242,0.359031,0.340535,-0.018496,2.6291,2.3219,-0.2923,-0.03079,0.28848,0.31722,610.5929565,-0.613716,-2.220767,-0.613716,0.32729,-1.561139
LVHBHZANLOWSRM-UHFFFAOYSA-N,C=C(CC(=O)O)C(=O)O,Train,-0.224117,130.1,167,72.884,-495.0551072,-495.0784097,-0.023302421,-494.978924,-495.00188,-0.022956,-485.8146283,-485.8298488,-0.015220516,-485.719259,-485.734311,-0.015052,7.1143,9.5389,-0.2779,-0.06624,0.25303,0.30282,289.5830994,-2.7239,0.56258,-0.73527,0.851,-2.7239,15,14412.5,17770.5,22954,0.635981795,0.867800501,0.966993913,3,79.00367458,-224.2512556,303.2549302,4960,0.061140107,0.030860159,110,-0.25271128,-0.275141727,-0.022430447,-0.190007,-0.212641,-0.022634,6.1005,8.379,-0.4063,-0.01854,0.30073,0.43122,293.0467529,-2.145069,0.584929,-0.554139,0.699304,-2.145069
LXMSZDCAJNLERA-ZHYRCANASA-N,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]43CCC(=O)O4)[C@H]12,Train,-1.77,416.5744,207.5,361.097,-1632.959306,-1632.985375,-0.02606828,-1632.492353,-1632.518476,-0.026123,-1605.069092,-1605.074546,-0.0054538,-1604.495776,-1604.500525,-0.004749,3.7896,6.2832,-0.24488,-0.06035,0.25892,0.2698,621.0525513,-2.46005,-6.02498,-0.77889,0.8326,-2.21693,61,35310.5,42611,50059,0.582638504,0.715692898,0.849573133,3,216.2433377,-333.0434336,549.2867713,16133,0.034047404,0.009174084,413.091,-0.325334223,-0.350198099,-0.024863876,0.099623,0.071987,-0.027636,3.1172,3.8118,-0.35653,-0.01602,0.30325,0.38145,603.7052002,-2.163287,-2.961392,-0.625571,0.678362,-2.501377
LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,Train,0.08,62.0682,-13,58.873,-230.2598554,-230.2690915,-0.009236107,-230.20183,-230.211612,-0.009782,-225.9573272,-225.9647548,-0.007427536,-225.886159,-225.893437,-0.007278,2.7129,3.2961,-0.27718,-0.00841,0.31086,0.3021,212.9897308,-1.62687,-0.29074,-0.81774,0.51966,-1.62687,10,10534.5,12511,14260.5,0.760545739,0.851242176,0.993865024,4,22.56682116,-86.47417275,109.0409939,2698,0.037312828,0.017873861,116.53,-0.15146675,-0.160115449,-0.008648699,-0.106398,-0.116333,-0.009935,2.1848,2.5305,-0.38853,0.08407,0.40334,0.41345,214.7313843,-1.168691,-0.074976,-0.588819,0.329013,-1.168691
LYGJENNIWJXYER-UHFFFAOYSA-N,C[N+](=O)[O-],Train,0.26,61.0402,-29,39.409,-245.0247924,-245.034026,-0.009233612,-245.003182,-245.009959,-0.006777,-240.4159643,-240.4200823,-0.004118059,-240.384662,-240.388228,-0.003566,3.7975,4.6028,-0.31287,-0.09124,0.22803,0.33779,194.7361908,-0.8026,-0.52447,-0.52447,0.50105,-0.30155,7,9381.5,9920,12462,0.811505499,0.986934019,0.993670879,2,31.47261753,-112.3216345,143.7942521,3095,0.046460178,0.009036335,56.844,-2.59E-02,-3.68E-02,-0.010942755,-0.006305,-0.019366,-0.013061,3.9649,4.9411,-0.41979,-0.01971,0.29956,0.44471,195.5256195,-1.021367,-0.552777,-0.552777,0.884905,-0.136462
MAZCFXDIYXGRAD-UHFFFAOYSA-N,C1CS(=O)(=O)c2c(cc(s2)S(=O)(=O)N)C1O,Train,-1.65,283.3318,167.5,178.336,-1897.469806,-1897.498249,-0.02844273,-1897.341045,-1897.369716,-0.028671,-1868.801493,-1868.844139,-0.04264602,-1868.649163,-1868.689202,-0.040039,4.3994,6.9308,-0.28059,-0.08723,0.23204,0.30551,430.7380066,-4.61497,-2.47203,-1.11874,2.30956,-0.66828,25,20879,26651.5,34429.5,0.533013402,0.748228353,0.81497116,4,146.7543429,-275.8837229,422.6380658,8272,0.05109261,0.018875739,179.289,-0.272069526,-0.314451779,-0.042382253,-0.16023,-0.203519,-0.043289,4.4565,6.2844,-0.35981,-0.06377,0.2555,0.38473,430.5157471,-4.591099,-2.494067,-1.011877,2.625715,0.413871
MBDUIEKYVPVZJH-UHFFFAOYSA-N,CCS(=O)(=O)CC,Train,0.04,122.1818,72.75,97.25,-707.0472758,-707.0624672,-0.015191369,-706.938495,-706.952944,-0.014449,-695.9625535,-695.9850194,-0.022465916,-695.829577,-695.851944,-0.022367,4.7258,6.6537,-0.28969,-0.01458,0.30469,0.31461,298.9619751,-2.00496,-2.79649,-1.00248,2.11831,0.11335,17,13239.5,20009,20441,0.576036866,0.617935695,0.95454556,2,4.32023787,-204.0188742,208.3391121,4956,0.042037755,0.011353256,155.742,-0.159392329,-0.184414503,-0.025022175,-0.066375,-0.089435,-0.02306,5.3168,8.0638,-0.39348,0.03406,0.35333,0.4184,297.7832336,-2.057976,-2.286968,-1.028988,2.492206,0.43423
MCSAJNNLRCFZED-UHFFFAOYSA-N,CC[N+](=O)[O-],Test,-0.22,75.067,-90,64.568,-284.3432725,-284.3524003,-0.009127814,-284.292005,-284.302948,-0.010943,-279.0007254,-279.0040867,-0.003361357,-278.936163,-278.939603,-0.00344,4.0578,4.8826,-0.3081,-0.08706,0.23221,0.33302,225.0167236,-0.80828,-1.03967,-0.72111,0.5048,-0.30348,10,11044,13129,15131.5,0.626506024,0.765624937,0.8125,2,39.42045611,-119.8656109,159.286067,4272,0.037286064,0.009940742,80.107,-3.44E-02,-4.46E-02,-0.010186661,0.009546,-0.001406,-0.010952,4.2109,5.1454,-0.40894,-0.01819,0.30108,0.43386,227.2307129,-1.009201,-0.747753,-0.504694,0.822344,-0.186857
MCWXGJITAZMZEV-UHFFFAOYSA-N,CNC(=O)CSP(=S)(OC)OC,Train,-0.74,229.2485,51.5,163.429,-1616.003693,-1616.019006,-0.01531288,-1615.865861,-1615.882038,-0.016177,-1592.483332,-1592.486547,-0.00321441,-1592.310754,-1592.313892,-0.003138,1.17,0.8879,-0.25181,-0.02824,0.29103,0.27673,418.383606,-2.4416,-1.145,-0.87059,1.6708,-2.05507,24,21520.5,28511.5,31666.5,0.643442623,0.72244898,0.859240564,4,41.70639904,-195.7616729,237.4680719,5561,0.0320641,0.008536861,237.781,-0.331258149,-0.353097003,-0.021838854,-0.216357,-0.238578,-0.022221,1.7195,3.3853,-0.35636,-0.03027,0.289,0.38128,412.254425,-1.792582,-0.443836,-0.800247,1.430704,-1.769796
METKIMKYRPQLGS-UHFFFAOYSA-N,CC(C)NCC(COc1ccc(cc1)CC(=O)N)O,Train,0.04,266.3394,151.5,203.381,-881.9508399,-881.9734081,-0.022568187,-881.651574,-881.673522,-0.021948,-865.4815162,-865.4958327,-0.014316555,-865.114575,-865.129705,-0.01513,5.0141,1.2933,-0.23271,-0.02995,0.28932,0.25763,559.5146484,-2.07658,-2.52014,-0.85158,0.68409,-3.6679,41,17392,40537,48294.5,0.341827643,0.414438886,0.870233883,4,-32.98509029,-328.9355309,295.9504406,6490,-0.050683441,0.021232601,333.663,-0.207453408,-0.226998139,-0.019544731,0.055971,0.035095,-0.020876,5.9114,7.2616,-0.33252,-0.00525,0.31402,0.35744,560.5093384,-1.685625,-1.373193,-0.659404,0.633727,-2.728109
MFOUDYKPLGXPGO-UHFFFAOYSA-N,CC(C)N(c1ccccc1)C(=O)CCl,Test,-2.48,211.6907,74.25,154.305,-1017.803598,-1017.816263,-0.01266544,-1017.613996,-1017.627098,-0.013102,-1001.759529,-1001.761406,-0.00187691,-1001.528334,-1001.532155,-0.003821,5.8759,7.943,-0.26111,-0.0422,0.27707,0.28603,415.09021,-0.67503,-2.36297,-0.69234,0.69141,-1.24436,28,25985.5,27872.5,29038,0.67965368,0.744075792,0.901708136,2,52.71694373,-193.0420709,245.7590146,7803,0.031495452,0.006583843,239.961,-6.46E-02,-7.70E-02,-0.012472456,0.105483,0.091533,-0.01395,5.2876,7.3295,-0.36116,-0.01178,0.30749,0.38608,415.3079834,-0.614636,-1.235588,-0.614636,0.630848,-1.171491
MHWLWQUZZRMNGJ-UHFFFAOYSA-N,CCn1cc(c(=O)c2ccc(C)nc12)C(=O)O,Train,-3.55212,232.2384,228,167.706,-799.7642913,-799.7836193,-0.019327929,-799.578592,-799.598707,-0.020115,-784.8549722,-784.8645409,-0.009568706,-784.630621,-784.640665,-0.010044,9.366,12.705,-0.25362,-0.08989,0.22938,0.27854,430.7677612,-2.10078,-0.45407,-0.74197,0.80804,-2.9662,29,19317,24400,39049,0.455523224,0.532216451,0.857750615,2,124.2908411,-279.8738808,404.1647219,11212,0.036047514,0.008800163,234.17,-0.158665338,-0.180927462,-0.022262124,0.005949,-0.017475,-0.023424,9.9825,13.7971,-0.35785,-0.04599,0.27328,0.38277,435.6065979,-1.812359,0.054768,-0.630819,0.760406,-2.47721
MLKXDPUZXIRXEP-RQZCQDPDSA-N,CC1=C(CC(=O)O)c2cc(ccc2/C/1=C/c1ccc(cc1)S(=O)C)F,Train,-2.3777,356.4109,183.5,235.937,-1496.060484,-1496.086819,-0.02633535,-1495.793914,-1495.820071,-0.026157,-1470.531111,-1470.549813,-0.01870153,-1470.204321,-1470.221834,-0.017513,8.0562,10.723,-0.23961,-0.10417,0.2151,0.26453,595.541626,-2.37488,-3.32745,-1.01948,1.25141,-1.4876,42,25509,39596.5,52525,0.403736201,0.608846248,0.643497262,4,236.2129144,-291.5822555,527.79517,14060,0.037538775,0.012293326,384.247,-0.14465661,-0.172308081,-0.02765147,0.094095,0.066428,-0.027667,6.1725,7.3816,-0.31933,-0.04988,0.26939,0.34425,590.4325562,-1.95768,-2.356813,-0.873101,1.12806,-1.002445
MLUCVPSAIODCQM-UHFFFAOYSA-N,CC=CC=O,Train,0.32,70.0908,-75.25,63.02,-231.2469778,-231.2554517,-0.008473899,-231.185834,-231.194287,-0.008453,-226.8875508,-226.8856208,0.001929985,-226.810103,-226.808037,0.002066,4.3623,5.8612,-0.26326,-0.06916,0.25011,0.28818,242.0624695,-0.62068,-0.82044,-0.73586,0.37615,-0.62068,11,9015.5,15228.5,17697.5,0.545454545,0.723093274,0.85308055,2,41.55173021,-119.4060575,160.9577877,4950,0.032516725,0.007373937,83.673,-3.65E-02,-4.60E-02,-0.009501184,0.015957,0.006071,-0.009886,4.4656,6.1715,-0.36925,-0.01265,0.30662,0.39417,241.9219208,-0.577042,-0.426136,-0.577042,0.461649,-0.577042
MOCKWYUCPREFCZ-UHFFFAOYSA-N,c1ccc(cc1)NC(=O)NN,Train,-2.33,151.1676,124,127.91,-511.6527362,-511.667197,-0.014460791,-511.527033,-511.54248,-0.015447,-502.0713113,-502.0751772,-0.003865907,-501.921366,-501.926743,-0.005377,2.6336,4.0435,-0.22813,-0.01832,0.30095,0.25305,343.3278198,-0.71346,-0.3431,-0.73355,0.80274,-2.62503,20,12141.5,20409.5,29978,0.38671875,0.606749853,0.622193713,4,40.38127838,-138.9700684,179.3513468,3919,0.045151981,0.023631901,178.545,-1.56E-03,-1.54E-02,-0.013846683,0.11006,0.09526,-0.0148,2.3405,3.7153,-0.33191,-0.00292,0.31635,0.35683,344.3681946,-0.62169,-0.043657,-0.62169,0.643141,-1.860927
MORLYCDUFHDZKO-UHFFFAOYSA-N,c1ccc(cc1)P(=O)(CCC(=O)O)O,Train,-3.078,214.1573,152,137.069,-991.9150245,-991.9414165,-0.026392063,-991.76605,-991.79156,-0.02551,-975.2031016,-975.2230619,-0.019960297,-975.020803,-975.041924,-0.021121,4.4959,7.3636,-0.2692,-0.04429,0.27498,0.29412,392.6046753,-3.53907,-2.23357,-1.13982,2.21284,-1.32623,25,23454.5,25613.5,28524,0.659192825,0.743718593,0.988920549,3,39.16123563,-272.6955133,311.8567489,6532,0.047742919,0.024211631,199.052,-0.317167127,-0.339290999,-0.022123872,-0.184167,-0.208307,-0.02414,1.9292,2.1,-0.37103,-0.01692,0.30235,0.39595,394.6322632,-2.74379,-1.189516,-0.895431,1.554999,-1.188791
MOYKHGMNXAOIAT-UHFFFAOYSA-N,C1C(C2C(C(CO2)O[N+](=O)[O-])O1)O[N+](=O)[O-],Test,-2.63,236.1378,70,142.451,-944.4669588,-944.4815846,-0.014625858,-944.33871,-944.353631,-0.014921,-927.0249055,-927.0319271,-0.007021613,-926.863331,-926.87076,-0.007429,1.5053,1.9271,-0.29435,-0.10354,0.21573,0.31927,388.528595,-3.38241,-0.17712,-0.60239,0.73161,-1.92015,24,16373.5,28418,30057.5,0.526334066,0.533596773,0.948597978,4,166.9598648,-126.910697,293.8705618,7525,0.039052566,0.01055677,143.905,-0.223936723,-0.237193295,-0.013256572,-0.108727,-0.123651,-0.014924,2.7393,3.6066,-0.39238,-0.05154,0.26773,0.4173,380.5735168,-3.408534,0.074111,-0.449044,0.963212,-1.491855
MPHPHYZQRGLTBO-UHFFFAOYSA-N,CCCC1C(=O)n2c3cc(C)ccc3nc(N(C)C)n2C1=O,Train,-3.54,302.3754,237.5,236.314,-991.2247518,-991.2382857,-0.013533954,-990.929985,-990.943453,-0.013468,-972.77549,-972.7793046,-0.003814608,-972.417289,-972.419603,-0.002314,1.7746,2.2787,-0.20248,-0.05931,0.25996,0.2274,540.2636719,-1.24672,-2.15543,-0.70165,0.71334,-2.86961,42,25823,30172.5,49325.5,0.443826775,0.570497884,0.914284744,5,-7.758769915,-168.8114451,161.0526752,4310,0.028637969,0.006569439,370.164,-3.88E-02,-5.38E-02,-0.01495597,0.225856,0.210191,-0.015665,0.6562,0.4754,-0.30453,-0.02549,0.29378,0.32945,543.6542969,-0.972879,-1.015191,-0.518446,0.637436,-2.349748
MQJKPEGWNLWLTK-UHFFFAOYSA-N,c1cc(ccc1N)S(=O)(=O)c1ccc(cc1)N,Train,-2.92725,248.299,176,183.575,-1122.614436,-1122.639161,-0.02472539,-1122.434219,-1122.456642,-0.022423,-1103.775881,-1103.797923,-0.02204265,-1103.563049,-1103.58783,-0.024781,6.2335,9.1511,-0.22003,-0.04039,0.27888,0.24495,450.8642578,-1.98374,-2.34228,-0.99187,2.18851,-1.49501,29,21678,27331.5,37415.5,0.543554007,0.593537383,0.913294782,6,-24.45255663,-318.954961,294.5024043,5133,-0.060069003,0.024188195,255.5,-5.81E-02,-8.89E-02,-0.030863336,0.104744,0.076195,-0.028549,7.3244,11.8879,-0.32621,-0.00339,0.31588,0.35113,449.6641235,-2.096756,-1.903326,-1.04838,2.548194,-0.523114
MSMHOCZOEWMZOH-UHFFFAOYSA-N,c1ccc(cc1)C(=O)OCC(=O)NC(CO)(CO)CO,Train,-1.268,283.2804,126.5,191.837,-1011.757845,-1011.777294,-0.0194485,-1011.506241,-1011.526215,-0.019974,-992.9213121,-992.9336114,-0.012299283,-992.618725,-992.632065,-0.01334,5.9991,7.9571,-0.26678,-0.08247,0.2368,0.2917,494.1686401,-4.30832,-0.29949,-0.82008,0.82797,-4.96773,37,22294.5,36435,38756.5,0.504950495,0.629497268,0.783505155,6,111.3604452,-206.3676278,317.7280731,4073,0.03322755,0.006600547,276.315,-0.387348303,-0.406604969,-0.019256666,-0.169039,-0.19101,-0.021971,6.2181,8.4245,-0.36806,-0.04322,0.27605,0.39298,494.5914917,-3.35673,0.338728,-0.625882,0.657854,-3.841183
MSXVEPNJUHWQHW-UHFFFAOYSA-N,CCC(C)(C)O,Test,0.08,88.1492,-12,88.668,-272.9964624,-273.0018845,-0.005422045,-272.862912,-272.868929,-0.006017,-267.8744247,-267.8763428,-0.001918097,-267.708157,-267.709958,-0.001801,1.6931,2.3353,-0.27326,-0.0013,0.31797,0.29818,275.2727051,-0.81027,-2.34252,-0.81027,0.50496,-0.81027,18,14795,17907,19661,0.847420813,0.908901617,0.962190949,3,-8.996523349,-60.11865718,51.12213383,1333,-0.045100268,0.014229744,136.599,-0.12436506,-0.130138638,-0.005773578,-0.009905,-0.01688,-0.006975,1.8842,2.4322,-0.37969,0.11098,0.43025,0.40461,275.3815308,-0.641246,-1.46628,-0.641246,0.470833,-0.641246
MTBZIGHNGSTDJV-UHFFFAOYSA-N,CCOP(=S)(N1C(=O)c2ccccc2C1=O)OCC,Train,-3.35,299.2807,83.375,203.911,-1561.025284,-1561.038175,-0.01289065,-1560.822808,-1560.836528,-0.01372,-1536.185374,-1536.187309,-0.0019351,-1535.934943,-1535.937966,-0.003023,3.7363,5.2839,-0.24782,-0.10032,0.21895,0.27274,512.6303711,-2.88246,-1.24917,-0.86582,2.05702,-2.28505,33,25696,27730,43970,0.685485311,0.892724567,0.942973509,5,-114.689228,-257.3513175,142.6620895,6716,-0.038319136,0.008299428,288.197,-0.342038563,-0.360591583,-0.018553019,-0.16574,-0.183768,-0.018028,4.7438,7.253,-0.34606,-0.05632,0.26295,0.37098,500.2339478,-2.161063,-0.181645,-0.861132,1.63008,-2.164411
MUBZPKHOEPUJKR-UHFFFAOYSA-N,C(=O)(C(=O)O)O,Train,0.38,90.0354,189.5,56.048,-378.3396023,-378.3505815,-0.010979199,-378.31943,-378.331125,-0.011695,-371.2930012,-371.3007976,-0.007796389,-371.266763,-371.274561,-0.007798,0.0028,0.0001,-0.31475,-0.10445,0.21482,0.33967,214.8625793,-2.5572,1.44774,-0.68305,0.72387,-2.5572,8,9565.5,10380,15998,0.604166667,0.630434783,0.951388889,3,70.41373223,-71.53336985,141.9471021,2778,0.051096869,0.020589163,59.071,-0.248528398,-0.260065292,-0.011536894,-0.236992,-0.249437,-0.012445,0.0007,0.0043,-0.41564,-0.05204,0.26723,0.44056,217.8713684,-1.795582,1.037954,-0.44913,0.518977,-1.795582
MUKSMBAVCDPKRC-UHFFFAOYSA-N,Cc1ccc2c(c1)Oc1c(cc(cn1)N)C(=O)N2C,Train,-3.04,255.2756,192,207.542,-856.0594407,-856.0764807,-0.017039995,-855.852488,-855.868663,-0.016175,-840.1304866,-840.1405682,-0.010081579,-839.881749,-839.892149,-0.0104,1.9501,3.1475,-0.22477,-0.06018,0.25909,0.24969,465.3400879,-1.22225,-0.63262,-0.86515,0.69299,-3.02756,32,22228,27436.5,41009,0.480963699,0.630210218,0.739283768,6,-20.8284501,-217.8193966,196.9909465,4570,-0.045820425,0.01648798,247.768,-1.84E-02,-3.82E-02,-0.019814448,0.168343,0.149559,-0.018784,2.3694,4.2022,-0.32294,-0.03413,0.28514,0.34786,467.6299744,-0.992258,-0.403545,-0.611664,0.622962,-2.106628
MVPPADPHJFYWMZ-UHFFFAOYSA-N,c1ccc(cc1)Cl,Test,-2.39474,112.5585,-45,93.453,-691.8549784,-691.8583503,-0.003371905,-691.793704,-691.797175,-0.003471,-681.8946529,-681.8939053,0.000747578,-681.819539,-681.818212,0.001327,1.8912,2.4757,-0.25526,-0.02851,0.29076,0.28018,268.0572205,0,-1.28395,-0.25714,0.26562,-0.02168,12,11244.5,14789,21943,0.461538462,0.576923077,0.952258759,3,52.86001508,-24.93652452,77.7965396,2837,0.027422115,0.00377891,113.718,2.21E-02,1.96E-02,-0.002514124,0.077513,0.075289,-0.002224,2.1888,2.365,-0.35167,-0.00348,0.31579,0.37659,267.2239075,0,-0.71426,-0.195284,0.176155,-0.123726
MVQVNTPHUGQQHK-UHFFFAOYSA-N,c1cc(cnc1)CO,Train,0.96,109.1274,-7,77.331,-362.8236396,-362.8345763,-0.010936709,-362.73477,-362.74514,-0.01037,-356.0456044,-356.0538933,-0.008288897,-355.937474,-355.945328,-0.007854,2.8255,4.2131,-0.2602,-0.03468,0.28459,0.28512,283.4125061,-0.80326,-0.66475,-0.80326,0.51439,-1.2971,15,12833,17035.5,22232.5,0.541282199,0.760135203,0.812564756,2,12.78751493,-129.9000949,142.6876098,4087,0.034912554,0.01384084,129.237,-1.78E-02,-2.81E-02,-0.010267779,0.058662,0.04834,-0.010322,2.3936,2.8212,-0.36187,-0.00639,0.31288,0.38679,280.3042908,-0.58134,-0.387642,-0.58134,0.331054,-0.932149
MWKFXSUHUHTGQN-UHFFFAOYSA-N,CCCCCCCCCCO,Test,-3.63,158.2832,6,147.183,-469.5630921,-469.5693629,-0.006270811,-469.297739,-469.304758,-0.007019,-460.769027,-460.7699761,-0.000949114,-460.44292,-460.442361,0.000559,1.7337,2.2725,-0.27712,-0.00086,0.31841,0.30204,452.0536499,-0.8124,-4.53019,-0.8124,0.51168,-0.8124,33,10375,33419,34332.5,0.282608696,0.304347835,0.920353982,2,-13.26278182,-61.70832862,48.44554681,1374,-0.044911447,0.013951435,274.916,-0.150985446,-0.157413912,-0.006428466,0.082956,0.074997,-0.007959,1.8848,2.2674,-0.38229,0.09692,0.41619,0.40721,453.2606201,-0.602868,-2.577087,-0.602868,0.324541,-0.602868
MWOOGOJBHIARFG-UHFFFAOYSA-N,COc1cc(ccc1O)C=O,Train,-1.15489,152.1494,82,124.715,-535.3429563,-535.3537855,-0.010829233,-535.231158,-535.242516,-0.011358,-525.3800945,-525.3805559,-0.000461382,-525.245726,-525.246545,-0.000819,2.8129,3.7054,-0.23719,-0.0678,0.25147,0.26211,333.8753967,-1.88704,-0.30037,-0.70532,0.53552,-1.88704,19,15532.5,16149,29150.5,0.507032371,0.530927835,0.929649155,5,41.92796463,-122.8075187,164.7354833,3030,0.033024116,0.005394214,153.665,-0.136074417,-0.146508927,-0.01043451,-0.03984,-0.050291,-0.010451,1.5044,1.8503,-0.33127,-0.02874,0.29053,0.35619,334.1412354,-1.407676,-0.076348,-0.543933,0.436876,-1.407676
