StdInChIKey,SMILES,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LsoluHsolv,LUMO,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms
XCDXSSFOJZZGQC-UHFFFAOYSA-N,ClCCN(CCCl)c1ccc2ccccc2c1,0.474653884,268.186,55,225.737,0.020817807,0.016890322,-0.003927485,0.21575,0.211582,-0.004168,1.121,1.198,-0.30797,0.16108,-0.01924,0.14906,474.4089355,0,-1.765601,-0.391071,0.26867,-0.662328,32
XDOBGTROEORTFM-UHFFFAOYSA-N,CN(C)c1ccc(cc1)C(=NC(=O)c2ccccc2)c3ccc(cc3)N(C)C,-1.603796042,371.482,179,435.56,0.091730183,0.082772875,-0.008957308,0.433806,0.424838,-0.008968,4.8509,6.0124,-0.30257,0.16668,-0.01364,0.14366,686.7590332,-0.558775,-2.310533,-0.558775,0.645647,-1.637017,53
XECWCIGULVRDKS-UHFFFAOYSA-N,OC(C=CC(O)(c1ccccc1)c2ccccc2)(c3ccccc3)c4ccccc4,-3.398479204,392.497,195.5,478.686,0.043393553,0.039035115,-0.004358438,0.394318,0.386008,-0.00831,3.2027,0.001,-0.34453,0.17693,-0.00339,0.18562,681.8186646,-1.160496,-2.944445,-0.580249,0.330204,-1.160496,54
XHKBEIYZVFBVAM-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)NO,-1.15490196,243.39,94,329.5,-0.190104712,-0.194440757,-0.004336045,0.134933,0.13205,-0.002883,3.0891,3.415,-0.37594,0.18698,0.00666,0.21703,575.3891602,-0.920916,-3.089774,-0.530727,0.592553,-1.230759,46
XJCVRTZCHMZPBD-UHFFFAOYSA-N,Nc1cccc(c1)[N+]([O-])=O,-0.807836975,138.126,112,137.688,0.026685332,0.021001687,-0.005683645,0.103846,0.097974,-0.005872,6.1439,6.8729,-0.33832,0.13238,-0.04794,0.17941,304.6517334,-0.96215,-0.581586,-0.49394,0.813892,-0.642198,16
XJHDMGJURBVLLE-BOCCBSBMSA-N,C[C@H]1[C@@H]2CC[C@@]3(C)C=CC(=O)C(=C3[C@H]2OC1=O)C,-0.730469196,246.306,171,272.734,-0.180247176,-0.187638572,-0.007391395,0.056082,0.048009,-0.008073,7.9091,9.2435,-0.36777,0.15398,-0.02634,0.20886,446.2352295,-1.442844,-1.511346,-0.506647,0.616553,-1.442844,36
XJKSTNDFUHDPQJ-UHFFFAOYSA-N,c1ccc(cc1)c2ccc(cc2)c3ccccc3,-1.244122266,230.309,190.5,282.142,0.112463423,0.110496622,-0.001966801,0.315024,0.312946,-0.002078,0,0,-0.32912,0.17198,-0.00834,0.17021,483.6182861,0,-2.151126,-0.173309,0.157764,0,32
XLAJFSRYFUHAPW-UHFFFAOYSA-N,[O-][N+](=O)c1cc(c(c(c1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-1.109455147,258.104,126,92.514,0.060678826,0.051847096,-0.00883173,0.121108,0.111963,-0.009145,2.6391,3.359,-0.45105,0.0586,-0.12172,0.29214,383.6480408,-3.359635,-0.479465,-0.436815,0.854337,0.037503,20
XMTQQYYKAHVGBJ-UHFFFAOYSA-N,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-2.499875251,233.097,157,161.226,-0.05800071,-0.063807687,-0.005806977,0.064521,0.058362,-0.006159,5.9081,6.7264,-0.32745,0.1656,-0.01472,0.16854,419.6707458,-0.580451,-0.285253,-0.580451,0.675466,-1.548672,24
XPTKCHZHKMVCSX-WUKNDPDISA-N,CCc1c(N=Nc2ccccc2O)c(O)cc(C)c1c3ccccc3,0.477141134,240.305,95,396.714,0.006733058,0.003365316,-0.003367742,0.289581,0.285343,-0.004238,1.463,1.5869,-0.32018,0.13753,-0.04279,0.16127,580.5158691,-0.956366,-2.413509,-0.53415,0.417525,-1.269359,45
XRHGYUZYPHTUJZ-UHFFFAOYSA-N,OC(=O)c1ccc(Cl)cc1,-2.470429908,156.569,240,129.615,-0.118045923,-0.121128099,-0.003082176,-0.055531,-0.059255,-0.003724,1.3456,1.5882,-0.37189,0.13893,-0.04139,0.21298,314.1193542,-1.068644,0.081738,-0.536411,0.65919,-1.152004,15
XRTGYBHBFOYLOB-UHFFFAOYSA-N,OC(CCC(O)(c1ccccc1)c2ccccc2)(c3ccccc3)c4ccccc4,-3.109489168,394.513,106,432.772,0.000247516,-0.006830379,-0.007077895,0.368783,0.365141,-0.003642,0.403,2.9579,-0.34582,0.18471,0.00439,0.18691,677.1358032,-1.211547,-3.208852,-0.605774,0.345725,-1.211547,56
XRXMNWGCKISMOH-UHFFFAOYSA-N,OC(=O)c1ccccc1Br,-1.265213368,201.019,148,137.675,-0.093989393,-0.098314248,-0.004324855,-0.033175,-0.037833,-0.004658,3.5299,3.4216,-0.3677,0.14432,-0.036,0.20879,320.0589294,-1.031966,0.081489,-0.518964,0.661138,-1.111862,15
XSFBJOCBRNOCCE-VYDXJSESSA-N,CC1(C)C2CC[C@@]1(C)C(C2)N=Cc3ccccc3,-1.080538556,241.376,58.5,320.193,0.036920307,0.034534393,-0.002385914,0.326729,0.324574,-0.002155,1.7544,1.9837,-0.34593,0.18202,0.0017,0.18702,475.2289429,0,-3.072774,-0.516831,0.167271,-0.322507,41
XUWHAWMETYGRKB-UHFFFAOYSA-N,O=C1CCCCN1,0.90774067,99.1326,35,122.73,-0.09231299,-0.09777588,-0.00546289,0.005749,3.70E-05,-0.005712,4.8129,5.4985,-0.35667,0.22999,0.04967,0.19776,271.9350891,-0.628834,-0.373065,-0.628834,0.6188,-1.124427,16
XVBIIFGQJLUPRR-UHFFFAOYSA-N,CCOC(=O)C(=NNc1ccccc1[N+]([O-])=O)C#N,-0.498903775,262.225,115,211.58,-0.004625172,-0.011388931,-0.006763758,0.143547,0.136032,-0.007515,5.6979,7.0108,-0.35797,0.1026,-0.07772,0.19906,462.7020874,-1.961748,-0.361323,-0.530705,0.86775,-1.529281,29
XVLCHDINOZBBPB-UHFFFAOYSA-N,CCOc1nc2nc(Cl)nc(Cl)c2n1C,-0.392844623,247.084,185.5,205.287,0.033682184,0.025322938,-0.008359245,0.140763,0.132225,-0.008538,6.991,8.0701,-0.34777,0.13792,-0.0424,0.18886,419.4013672,-0.372429,0.340634,-0.535249,0.463879,-1.7209,23
YAOUORFQUQWGHU-CLFYSBASSA-N,c1(ccc(cc1)/C(=C\C(=O)O)/C)C,-0.231656761,176.215,110.5,207.352,-0.114243162,-0.118673261,-0.004430099,0.030207,0.0245,-0.005707,2.8974,3.321,-0.34117,0.16723,-0.01309,0.18226,393.3752441,-1.109072,-1.158168,-0.558772,0.705812,-1.109072,25
YAOUORFQUQWGHU-VQHVLOKHSA-N,Cc1ccc(cc1)C(/C)=C/C(O)=O,-0.88856542,176.215,133,219.846,-0.11757398,-0.121694088,-0.004120109,0.028846,0.0244,-0.004446,3.9232,4.456,-0.34843,0.16149,-0.01883,0.18952,397.1952209,-1.119494,-1.177283,-0.573208,0.70439,-1.119494,25
YDCFNPFXXJRYCZ-UHFFFAOYSA-N,[O-][N+](=O)c1cc(c(C(=O)N=[N+]=[N-])c(c1)[N+]([O-])=O)[N+]([O-])=O,-1.507943623,282.129,98,120.912,0.107856918,0.098242051,-0.009614867,0.17645,0.166197,-0.010253,0.9996,1.2926,-0.42826,0.06874,-0.11158,0.26935,425.60849,-3.086214,0.199335,-0.575758,0.858853,-0.631325,22
YDLSUFFXJYEVHW-UHFFFAOYSA-N,O=C1CCCCCCCN1,0.365336625,141.213,348.5,197.954,-0.110335552,-0.115478449,-0.005142896,0.062872,0.057487,-0.005385,4.5661,5.262,-0.35448,0.22545,0.04513,0.19557,330.2873535,-0.618897,-1.164404,-0.618897,0.619727,-1.123397,25
YGPLLMPPZRUGTJ-UHFFFAOYSA-N,C1c2ccccc2c3c1c4c(Cc5ccccc45)c6c3Cc7ccccc67,-2.978281988,342.44,370,324.394,0.154427799,0.150894361,-0.003533438,0.450056,0.446171,-0.003885,0,0.002,-0.31448,0.165,-0.01532,0.15557,577.0377197,0,-2.891873,-0.318757,0.177416,0,45
YGSDEFSMJLZEOE-UHFFFAOYSA-N,OC(=O)c1ccccc1O,-1.307759578,138.123,158,107.996,-0.181771812,-0.184807822,-0.00303601,-0.106155,-0.109832,-0.003677,2.3187,2.7085,-0.35136,0.14657,-0.03375,0.19245,297.8530884,-1.577129,0.173131,-0.599246,0.697217,-1.577129,16
YGTUPRIZNBMOFV-UHFFFAOYSA-N,OC(=O)c1ccccc1C(=O)c2ccc(O)cc2,-3.301444352,242.231,211,204.449,-0.179208692,-0.186538101,-0.007329409,-0.032415,-0.038899,-0.006484,3.0457,3.8823,-0.34739,0.14353,-0.03679,0.18848,441.7119141,-2.010962,-0.0373,-0.531192,0.647838,-2.010962,28
YJHZQWSSAFUAIG-UHFFFAOYSA-N,Cc1cc(ccc1O)N=Nc2ccccc2,-0.497967732,212.251,130,206.726,0.06808534,0.064129132,-0.003956208,0.229261,0.225686,-0.003575,1.9056,2.1286,-0.32206,0.14275,-0.03757,0.16315,450.3897705,-0.471813,-1.396958,-0.471813,0.335665,-0.772764,28
YLQWCDOCJODRMT-UHFFFAOYSA-N,O=C1c2ccccc2c3ccccc13,0.519243772,180.206,81,205.325,0.043165636,0.039877828,-0.003287808,0.167786,0.164251,-0.003535,3.5099,4.1229,-0.34187,0.13704,-0.04328,0.18296,368.7319946,-0.479983,-0.798157,-0.479983,0.567779,-0.479983,22
YMTUIACUSNJPBV-UHFFFAOYSA-N,CCOc1ccc2nc3cc(ccc3c(Cl)c2c1)[N+]([O-])=O,-1.70288556,302.717,187,223.084,0.016186972,0.010749555,-0.005437417,0.189321,0.183151,-0.00617,7.9805,8.8686,-0.33383,0.10556,-0.07476,0.17492,501.0791321,-1.349605,-1.087303,-0.529551,0.834757,-0.851069,32
YODZTKMDCQEPHD-UHFFFAOYSA-N,OCCSCCO,-1.115140672,122.188,-10.2,152.565,-0.165549309,-0.170015684,-0.004466376,-0.07163,-0.076792,-0.005162,2.714,3.0266,-0.33234,0.19206,0.01174,0.17343,285.243103,-1.159691,-0.679596,-0.594189,0.34216,-1.26424,17
YRNWIFYIFSBPAU-UHFFFAOYSA-N,CN(C)c1ccc(cc1)c2ccc(cc2)N(C)C,-1.079810517,240.348,193,307.871,0.075969967,0.070372087,-0.00559788,0.326534,0.321284,-0.00525,1.2234,1.4478,-0.28392,0.19403,0.01371,0.12501,511.1735229,0,-2.520386,-0.324456,0.223532,-0.539106,38
YSEMBYWAAKOCKW-UHFFFAOYSA-N,Oc1ccc(cc1)C=C2CCC(=Cc3ccc(O)cc3)C2=O,-3.465879329,292.334,252.5,304.817,-0.085960999,-0.093126771,-0.007165772,0.141583,0.134782,-0.006801,3.8904,5.0528,-0.33049,0.15289,-0.02743,0.17158,554.2461548,-1.470236,-1.479566,-0.507764,0.534269,-1.470236,38
YSFZWUJOBANROZ-UHFFFAOYSA-N,CCCCCCCC(C(O)=O)C(O)=O,-2.401017236,202.251,96.5,258.565,-0.34470549,-0.350248937,-0.005543448,-0.143911,-0.15003,-0.006119,2.4299,3.0278,-0.41049,0.17902,-0.0013,0.25158,459.9601746,-2.049691,-0.989108,-0.533392,0.654261,-2.049691,32
YTRMTPPVNRALON-UHFFFAOYSA-N,OC(=O)c1cc(nc2ccccc12)c3ccccc3,-3.030918291,249.269,210,220.794,-0.016106766,-0.02054342,-0.004436654,0.154868,0.150197,-0.004671,1.1085,1.3215,-0.34334,0.1276,-0.05272,0.18443,468.5332031,-1.042133,-0.64053,-0.523494,0.644324,-1.36211,30
YUWFEBAXEOLKSG-UHFFFAOYSA-N,Cc1c(C)c(C)c(C)c(C)c1C,-0.387229525,162.275,163,259.815,-0.037448787,-0.038616839,-0.001168053,0.165746,0.162391,-0.003355,0,0,-0.31144,0.21362,0.0333,0.15253,380.8606262,0,-2.866336,-0.471313,0.161513,0,30
YVGGHNCTFXOJCH-UHFFFAOYSA-N,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,0.322319043,354.49,109,230.267,0.004688527,0.001359829,-0.003328698,0.1365,0.132935,-0.003565,1.2753,1.4192,-0.3538,0.15304,-0.02728,0.19489,499.9811401,0,-1.092335,-0.181984,0.1913,-0.466838,28
YVUQSNJEYSNKRX-UHFFFAOYSA-N,Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5,-2.141130509,461.555,218,511.977,-0.125916425,-0.133077292,-0.007160866,0.291535,0.284082,-0.007453,5.311,6.1255,-0.32227,0.16928,-0.01104,0.16336,773.2410278,-0.568597,-2.52445,-0.568597,0.658292,-2.091932,63
YYGJRRYSYLLCQH-UHFFFAOYSA-N,Cc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-0.313006034,243.133,108,121.554,-0.063249743,-0.071385172,-0.008135429,0.023266,0.015658,-0.007608,0.2023,0.2177,-0.41782,0.08906,-0.09126,0.25891,379.0651855,-3.199984,-0.779331,-0.597197,0.907323,-0.50009,22
YZOMFHYSOYQBFP-UHFFFAOYSA-N,OC(=O)c1c2ccccc2c(c3ccccc3)c4c(c5ccccc5)c6ccccc6c(c7ccccc7)c14,-3.523396116,500.596,405,571.68,0.127236208,0.121616488,-0.00561972,0.530866,0.524835,-0.006031,3.138,3.9206,-0.29825,0.12013,-0.06019,0.13934,722.9495239,-1.070051,-2.860851,-0.537693,0.691165,-1.070051,63
ZBJSGOMTEOPTBH-UHFFFAOYSA-N,Cl[S](=O)(=O)c1ccc2c(c1)cc(cc2[S](Cl)(=O)=O)[S](Cl)(=O)=O,-0.654767962,423.703,197,171.174,-0.323226042,-0.342651229,-0.019425187,-0.236553,-0.255565,-0.019012,1.2163,2.7634,-0.41223,0.07411,-0.10621,0.25332,532.5530396,-5.06306,-1.595488,-0.85041,2.433606,0.681087,27
ZCFSWYZFGJAUKK-UHFFFAOYSA-N,Cc1ccc(C)c(c1[N+]([O-])=O)[N+]([O-])=O,-0.116525836,196.163,92.5,134.854,0.007824601,0.001125986,-0.006698615,0.117242,0.10999,-0.007252,7.7796,8.9824,-0.38312,0.11868,-0.06164,0.22421,365.7531128,-1.803162,-1.389281,-0.528849,0.83713,-0.128909,22
ZCJLOOJRNPHKAV-ONEGZZNKSA-N,OC(=O)/C=C/c1occc1,-1.083361151,138.123,140,101.243,-0.133365747,-0.137138116,-0.003772369,-0.060457,-0.064668,-0.004211,2.8367,3.2565,-0.35239,0.1362,-0.04412,0.19348,320.4048157,-1.30728,0.026018,-0.542863,0.6686,-1.30728,16
ZCJLOOJRNPHKAV-UHFFFAOYSA-N,OC(=O)C=Cc1occc1,-1.005719859,138.123,141,136.086,-0.13284037,-0.13653694,-0.00369657,-0.059293,-0.064312,-0.005019,1.5723,3.0576,-0.3468,0.13894,-0.04138,0.18789,320.5237732,-1.30375,0.020799,-0.545081,0.665941,-1.30375,16
ZDASUJMDVPTNTF-UHFFFAOYSA-N,Oc1c(Br)cc(Br)c2cccnc12,-0.879315266,302.953,198,158.535,0.020960459,0.016982979,-0.003977481,0.093656,0.089374,-0.004282,3.5171,4.0612,-0.33366,0.13321,-0.04711,0.17475,371.0904541,-0.42093,-0.237707,-0.42093,0.362129,-0.844422,18
ZDZHCHYQNPQSGG-UHFFFAOYSA-N,c1ccc2c(c1)cccc2c3cccc4ccccc34,-0.568637943,254.331,145.5,278.844,0.129165214,0.127019734,-0.00214548,0.345543,0.34324,-0.002303,0.1765,0.1832,-0.3234,0.16279,-0.01753,0.16449,483.754364,0,-2.173141,-0.181733,0.161913,0,34
ZENGMMQJMCPHTK-UHFFFAOYSA-N,C(C=CC=Cc1ccccc1)=CC=Cc2ccccc2,-2.333049073,258.363,232,303.233,0.1584262,0.155972155,-0.002454045,0.401263,0.398273,-0.00299,0.1183,0.1389,-0.3139,0.15549,-0.02483,0.15499,582.7139893,0,-2.743823,-0.187537,0.158413,0,38
ZIYVHBGGAOATLY-UHFFFAOYSA-N,CC(C(O)=O)C(O)=O,-3.652584084,118.089,134,81.972,-0.29834664,-0.303867339,-0.005520699,-0.240587,-0.246434,-0.005847,2.2097,2.4207,-0.42546,0.17947,-0.00085,0.26655,279.7446594,-2.05746,0.589794,-0.530329,0.658482,-2.05746,14
ZKPLTLWJBLZUSM-UHFFFAOYSA-N,Cc1cc(c(C)c(c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-0.984365267,241.16,141,127.15,0.012443219,0.005166103,-0.007277116,0.12056,0.112536,-0.008024,3.4805,4.134,-0.40579,0.08502,-0.0953,0.24688,397.0571594,-2.631194,-1.307257,-0.558718,0.844833,-0.118523,24
ZPMFMUZPHAGSQR-PQJIZZRHSA-N,C1=C(C(=CC2=C1OCCC2(C(=O)C3=CC=C4C(=C3O[H])C[C@@H](O4)C(C)C)[H])OC)OC,-0.407255773,398.456,131,442.588,-0.344456471,-0.351744442,-0.007287971,0.011791,0.00309,-0.008701,4.6678,2.1787,-0.31121,0.15397,-0.02635,0.1523,674.7592163,-2.611373,-1.727098,-0.580643,0.59856,-2.611373,55
ZPTVNYMJQHSSEA-UHFFFAOYSA-N,Cc1ccc(cc1)[N+]([O-])=O,0.91133309,137.138,53,121.11,0.0119772,0.007472052,-0.004505147,0.100059,0.09484,-0.005219,6.3587,7.2136,-0.37873,0.13516,-0.04516,0.21982,311.7408447,-0.995046,-1.109458,-0.534814,0.850781,-0.144265,17
ZPUCINDJVBIVPJ-LJISPDSOSA-N,COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3,0.460548654,303.358,97,333.33,-0.24073945,-0.247582758,-0.006843308,0.038773,0.032055,-0.006718,2.3005,2.2415,-0.33862,0.1658,-0.01452,0.17971,535.2994385,-2.023587,-0.877576,-0.554987,0.671328,-2.368365,43
ZQAGMWKKYVHQKG-UHFFFAOYSA-N,CCCCc1c(O)cc(C)cc1O,-1.026130102,180.247,112,263.883,-0.160914538,-0.164728353,-0.003813815,0.024019,0.019374,-0.004645,1.4571,1.6695,-0.33081,0.19327,0.01295,0.1719,413.088562,-0.97438,-1.890695,-0.539498,0.428461,-0.97438,29
ZQBAKBUEJOMQEX-UHFFFAOYSA-N,Oc1ccccc1C(=O)Oc2ccccc2,0.558928709,214.221,42,229.227,-0.119795251,-0.122845178,-0.003049928,0.023242,0.019496,-0.003746,1.0247,1.2271,-0.34882,0.14751,-0.03281,0.18991,417.9547424,-1.488724,-0.38959,-0.517173,0.708975,-1.488724,26
ZRIHAIZYIMGOAB-UHFFFAOYSA-N,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,-2.162492797,212.249,167,230.83,-0.255282575,-0.260424564,-0.005141989,-0.060643,-0.066607,-0.005964,2.1117,2.2777,-0.40313,0.15718,-0.02314,0.24422,402.9507751,-1.487857,-0.164538,-0.596956,0.720817,-2.676829,31
ZRRFZADKYTXPJU-WPRPVWTQSA-N,COC(C)C(NC(=O)c1ccccc1)C(O)=O,-0.445796448,237.255,129.5,252.907,-0.248687241,-0.255924858,-0.007237616,-0.061208,-0.069068,-0.00786,4.0409,4.866,-0.36556,0.16055,-0.01977,0.20665,461.1673584,-2.072876,-0.196039,-0.559158,0.623382,-2.568749,32
ZTMADXFOCUXMJE-UHFFFAOYSA-N,Cc1c(O)cccc1O,-1.144457574,124.139,120,131.696,-0.118348271,-0.122377988,-0.004029717,-0.028326,-0.031837,-0.003511,1.3528,2.9284,-0.33283,0.18635,0.00603,0.17392,292.0436707,-0.958411,-0.705183,-0.479206,0.38503,-0.958411,17
ZUOUZKKEUPVFJK-UHFFFAOYSA-N,c1ccc(cc1)c2ccccc2,0.732112358,154.211,70,190.192,0.075656534,0.074235743,-0.001420791,0.209914,0.208346,-0.001568,0,0,-0.33642,0.17894,-0.00138,0.17751,364.1054077,0,-1.518499,-0.172967,0.156448,0,22
ZUTCJXFCHHDFJS-UHFFFAOYSA-N,[O-][N+](=O)c1cccc2c1cccc2[N+]([O-])=O,-1.815363959,218.169,214,175.971,0.056966386,0.050981385,-0.005985002,0.16146,0.155223,-0.006237,0.1201,0,-0.37941,0.09559,-0.08473,0.2205,374.6042786,-1.90558,-0.886128,-0.479795,0.837766,-0.230048,22
ZVNLUXZZYVQUTE-UHFFFAOYSA-N,OC[P]1(=O)Oc2ccccc2c3ccccc13,-2.164161321,246.202,155.5,258.82,-0.18192331,-0.18970337,-0.00778006,-0.02651,-0.034551,-0.008041,3.7492,4.4223,-0.33226,0.15417,-0.02615,0.17335,430.101593,-1.933383,-1.580233,-0.818849,1.52885,-0.404533,28
ZVNYJIZDIRKMBF-UHFFFAOYSA-N,COc1ccc(cc1OC)C(=O)N2CCN(CC2)c3ccc4NC(=O)CCc4c3,-3.789551538,395.458,239,408.276,-0.185103304,-0.197303678,-0.012200374,0.164115,0.152454,-0.011661,4.7104,4.9497,-0.30016,0.16975,-0.01057,0.14125,672.1081543,-1.903738,-1.137686,-0.581657,0.617759,-3.052907,54
ZWFHVYLMPFPMKA-UHFFFAOYSA-N,Cc1ccc2[nH]c(Nc3ccccc3)nc2c1,-2.327158636,223.277,164.5,283.662,0.111513565,0.105777776,-0.005735789,0.294303,0.287892,-0.006411,2.5408,3.0515,-0.31416,0.16959,-0.01073,0.15525,460.3351746,0,-1.230973,-0.504451,0.336294,-1.158529,30
ZWLPBLYKEWSWPD-UHFFFAOYSA-N,Cc1ccccc1C(O)=O,-0.138627526,136.15,104,155.59,-0.119257814,-0.122191964,-0.002934151,-0.024134,-0.02755,-0.003416,2.084,2.4104,-0.35945,0.15578,-0.02454,0.20054,311.0092163,-1.099532,-0.456362,-0.553576,0.677856,-1.099532,18
ZXVONLUNISGICL-UHFFFAOYSA-N,Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,0.215501725,198.135,126.5,133.07,-0.066395333,-0.072169322,-0.005773989,0.022989,0.01655,-0.006439,4.8009,5.4936,-0.3857,0.10399,-0.07633,0.22679,354.7398682,-2.344121,-0.710985,-0.5412,0.890364,-0.588168,20
ZYLCQMSHBJVMBX-UHFFFAOYSA-N,CN(C)c1ccc(cc1)C(=Nc2ccccc2N)c3ccc(cc3)N(C)C,-1.139498852,358.486,199.5,460.85,0.146358884,0.137431896,-0.008926988,0.495919,0.487075,-0.008844,3.8924,4.4453,-0.28706,0.1783,-0.00202,0.12815,670.2116699,0,-2.801031,-0.496059,0.282796,-1.429828,53
