StdInChIKey,SMILES,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LsoluHsolv,LUMO,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms
ons29,"CCC1(CC)C(=O)NC(=O)NC1=O	",-0.30016229,184.195,190,187.081,-0.23919415,-0.250611499,-0.011417349,-0.09271,-0.105653,-0.012943,1.9878,2.1918,-0.40463,0.25283,-0.02532,0.40484,361.6422729,-1.561325,0.442824,-0.583046,0.734707,-2.719463,25
ons3,"CCCCCCCCCCCCCCCCCCN	",-0.086186148,269.517,53,431.369,-0.138839835,-0.146230337,-0.007390502,0.299385,0.292917,-0.006468,2.0428,2.3054,-0.34497,0.40932,0.13117,0.34518,673.2468872,0,-4.841006,-0.55038,0.214941,-0.55038,58
ons31,"c1cc2c(cc1C(=O)O)[nH]nn2	",-1.4751345,163.136,300,124.742,-0.011779958,-0.02670445,-0.014924492,0.064463,0.048355,-0.016108,1.9471,5.1691,-0.36697,0.22173,-0.05642,0.36718,323.9161987,-1.080737,0.223064,-0.55701,0.662443,-1.468495,17
ons33,"CC(C)(C)OC(=O)NCC(=O)O	",0.613841822,175.184,89,184.194,-0.328427404,-0.341367955,-0.012940551,-0.187198,-0.202545,-0.015347,1.2007,2.5262,-0.38109,0.28416,0.00601,0.3813,385.9338074,-2.224436,-0.070091,-0.617974,0.738903,-2.683235,25
ons34,"CCC(C)C1(CC)C(=O)NC(=O)NC1=O	",-0.40255713,212.249,166.5,263.985,-0.255765768,-0.26689465,-0.011128882,-0.061794,-0.074437,-0.012643,2.1373,2.3344,-0.40302,0.2553,-0.02285,0.40323,403.1271973,-1.568234,-0.142465,-0.585624,0.734407,-2.733088,31
ons36,"c1ccc2c(c1)C(=O)c1cccc(c1C2=O)Cl	",-2.210257085,242.658,160,206.914,-0.026761792,-0.036258284,-0.009496492,0.096245,0.08606,-0.010185,1.4198,2.0842,-0.36431,0.21139,-0.06676,0.36452,403.3877869,-1.013272,-0.166112,-0.506931,0.561091,-1.068417,24
ons37,"Cc1c(CSCCN/C(=N/C)/NC#N)nc[nH]1	",-0.8301577,252.34,142,263.538,0.112460983,0.090195334,-0.022265649,0.307599,0.282663,-0.024936,3.7704,10.4183,-0.32239,0.28692,0.00877,0.3226,475.3226318,0,-0.752346,-0.473318,0.453673,-2.457434,33
ons38,"c1ccc(cc1)C=CC(=O)O	",0.048740946,148.161,134,154.029,-0.083074896,-0.091231661,-0.008156765,0.017069,0.007798,-0.009271,2.8191,3.6847,-0.35797,0.24349,-0.03466,0.35818,346.2719727,-1.121558,-0.409433,-0.585669,0.687909,-1.121558,19
ons39,"C/C=C/C(=O)O	",0.788875116,86.09,72,113.819,-0.137073548,-0.145243461,-0.008169913,-0.082765,-0.091966,-0.009201,2.8775,3.6741,-0.40014,0.26575,-0.0124,0.40035,257.6333313,-1.14026,-0.141509,-0.598129,0.700642,-1.14026,12
ons4,"c1ccc2c(c1)c(C=O)c1ccccc1c2Cl	",0.24797326,240.686,217,217.96,0.043202962,0.036305239,-0.006897722,0.185501,0.179819,-0.005682,2.4053,3.604,-0.32274,0.21363,-0.06452,0.32295,409.395813,-0.541366,-0.866779,-0.541366,0.447732,-0.607338,26
ons40,"c1ccc(cc1)/C=C/C(=O)/C=C/c1ccccc1	",-0.98716277,234.298,113,284.186,0.068889738,0.060044426,-0.008845312,0.262302,0.253998,-0.008304,2.846,3.8651,-0.34781,0.24559,-0.03256,0.34802,505.8322449,-0.584935,-1.705562,-0.584935,0.603998,-0.584935,32
ons41,"COC(=O)/C=C/C(=O)OC	",-1.0473521,144.126,104,153.712,-0.243407072,-0.253360302,-0.00995323,-0.160997,-0.170436,-0.009439,0,0.0002,-0.41341,0.23023,-0.04792,0.41362,345.1315002,-1.921228,0.53759,-0.543373,0.636741,-1.921228,18
ons42,"c1ccc(cc1)S(=O)(=O)c1ccccc1	",0.060697839,218.27,128,201.014,-0.039618444,-0.058204219,-0.018585775,0.097551,0.080241,-0.01731,6.4533,8.8661,-0.37179,0.2576,-0.02055,0.372,409.5960388,-2.026093,-2.074043,-1.013047,2.489436,0.463343,25
ons43,"c1ccc(cc1)C(c1ccccc1)C(=O)O	",-0.80000001,212.248,147,211.415,-0.068935016,-0.077082737,-0.008147721,0.096715,0.089732,-0.006983,1.6344,2.3207,-0.35093,0.27639,-0.00176,0.35114,427.6167297,-1.086051,-1.08187,-0.556386,0.66091,-1.086051,28
ons45,"C[C@]12CCCCC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1C[C@H](C2=O)F	",-1.993533958,290.422,148,288.142,-0.190550069,-0.199589026,-0.009038957,0.15905,0.14894,-0.01011,4.5299,5.6756,-0.342,0.2917,0.01355,0.34221,494.4093628,-0.499684,-3.279088,-0.508547,0.474657,-0.688884,48
ons46,"c1cc(CNc2cc(c(cc2C(=O)O)S(=O)(=O)N)Cl)oc1	",-1.3840499,330.739,205,225.15,-0.255776611,-0.281202505,-0.025425894,-0.098142,-0.126643,-0.028501,6.1668,8.8696,-0.35102,0.24061,-0.03754,0.35123,516.3429565,-3.396893,-0.429451,-1.009973,2.602553,-2.150001,32
ons47,"C(C(=O)O)N	",-3.408935393,75.067,240,71.255,-0.148293879,-0.158253359,-0.009959479,-0.107403,-0.1181,-0.010697,1.0481,1.4681,-0.37362,0.28627,0.00812,0.37383,226.1984253,-1.093689,0.360142,-0.566969,0.618523,-1.584887,10
ons48,"C[C@H]1COc2c3c(cc(c2N2CCN(C)CC2)F)c(=O)c(cn13)C(=O)O	",-1.743533091,361.373,218,337.554,-0.266962961,-0.297443724,-0.030480763,0.02178,-0.009444,-0.031224,10.7458,14.6006,-0.32524,0.23109,-0.04706,0.32545,564.5427856,-2.142937,-0.464467,-0.631854,0.759789,-3.027092,46
ons5,"c1ccc(c(c1)C(=O)O)N=Nc1ccc(cc1)O	",-1.0779113,242.234,206,212.835,-0.055557326,-0.070145165,-0.014587839,0.090968,0.076396,-0.014572,1.7047,2.8243,-0.3335,0.24428,-0.03387,0.33371,469.0309448,-1.5684,-0.28393,-0.565352,0.688281,-1.846604,28
ons50,"C(=CC(=O)O)C(=O)O	",0.532754379,116.072,299,69.102,-0.254030415,-0.264691241,-0.010660825,-0.215664,-0.227829,-0.012165,0,0,-0.43009,0.2179,-0.06025,0.4303,277.7041626,-2.092296,0.938872,-0.536237,0.652904,-2.092296,12
ons55,"c1cc(cc(c1)Nc1c(cccn1)C(=O)O)C(F)(F)F	",-0.97061622,282.222,204,219.491,-0.310810999,-0.320975587,-0.010164587,-0.167574,-0.179086,-0.011512,3.4981,4.1383,-0.33344,0.23295,-0.0452,0.33365,471.7351685,-1.133875,0.645758,-0.611842,0.715771,-2.591648,29
ons56,"Cc1ccc(cc1)S(=O)(=O)O	",-1.3372421,172.198,105,142.712,-0.176825009,-0.194716924,-0.017891914,-0.08568,-0.104784,-0.019104,5.9496,7.9364,-0.38075,0.25185,-0.0263,0.38096,345.750061,-2.757272,-1.404942,-0.974526,2.555391,-0.201881,19
ons57,"Cc1ccc(cc1)S(=O)(=O)C[N+]#[C-]	",-0.55518258,195.236,112,179.57,-0.016498199,-0.037487876,-0.020989677,0.093421,0.072776,-0.020645,5.1951,12.4794,-0.37831,0.25452,-0.02363,0.37852,394.3375549,-1.979573,-1.959884,-0.989787,2.483751,0.260045,22
ons58,"CCC1(c2ccccc2)C(=NC(=O)N=C1O)O	",0.698100546,232.239,175,216.461,-0.112130526,-0.132270806,-0.020140281,0.05197,0.030946,-0.021024,6.3136,9.5266,-0.36414,0.24283,-0.03532,0.36435,423.6530151,-1.290093,0.252787,-0.683043,0.769324,-2.656179,29
ons59,"c1ccc(cc1)CC(=O)O	",0.671172843,136.15,77,148.42,-0.115620905,-0.123910813,-0.008289908,-0.019346,-0.029443,-0.010097,1.7668,2.4563,-0.35537,0.28094,0.00279,0.35558,325.1088562,-1.103759,-0.473695,-0.568554,0.688796,-1.103759,18
ons61,"COc1cc(/C=C/C(=O)O)cc(c1O)OC	",-0.10237291,224.212,204,209.621,-0.273030486,-0.285678278,-0.012647792,-0.123177,-0.138368,-0.015191,3.5961,4.3643,-0.32101,0.24401,-0.03414,0.32122,446.0303345,-2.350284,-0.074598,-0.575339,0.681116,-2.350284,28
ons62,"C(CCCC(=O)O)CCC(=O)O	",-0.34055558,174.196,143,221.059,-0.341998427,-0.355850894,-0.013852467,-0.181385,-0.203571,-0.022186,0.7983,2.0698,-0.41284,0.29713,0.01898,0.41305,403.3400269,-2.242338,-0.428533,-0.579228,0.681927,-2.242338,26
ons63,"c1ccc(cc1)C(c1ccccc1)(c1ccccc1)c1ccccc1	",-3.609999999,320.435,282,405.465,0.168869694,0.162745049,-0.006124645,0.467426,0.461575,-0.005851,0,0.0003,-0.33694,0.2836,0.00545,0.33715,566.2718506,0,-3.146479,-0.190929,0.163721,0,45
ons67,"CCCCNC(=O)C(c1cc2ccccc2c2ccccc12)N(Cc1ccco1)C(=O)Cc1ccccc1	",-2,504.63,185,544.31,-0.057352743,-0.072917597,-0.015564854,0.409904,0.391514,-0.01839,0.8435,0.2241,-0.32292,0.25401,-0.02414,0.32313,756.4168091,-1.539761,-3.050132,-0.634211,0.63843,-2.382783,70
ons68,"CC(C)(C)NC(=O)C(c1ccccc1)N(Cc1ccco1)C(=O)CNC(=O)OC(C)(C)C	",-1.759303401,443.544,203,511.107,-0.330574863,-0.350811419,-0.020236556,0.097836,0.076664,-0.021172,3.6397,4.6875,-0.34854,0.27059,-0.00756,0.34875,727.4290161,-2.708603,-2.157609,-0.648041,0.733545,-4.063563,65
ons69,"CCCCCCCCCCC(=O)O	",0.595496222,186.295,29,304.753,-0.230698732,-0.238689395,-0.007990663,0.009621,0.001349,-0.008272,2.1506,2.6536,-0.40715,0.29897,0.02082,0.40736,481.7098999,-1.120734,-2.243683,-0.577322,0.67662,-1.120734,35
ons7,"C(CC(=O)O)C(=O)C(=O)O	",0.4756712,146.098,115,123.755,-0.339979701,-0.353946582,-0.013966881,-0.277586,-0.293241,-0.015655,1.3404,1.7252,-0.39978,0.24915,-0.029,0.39999,323.7208557,-2.499067,0.919845,-0.562209,0.673867,-2.499067,16
ons70,"COc1cc(ccc1O)C=O	",0.39269695,152.149,82,156.497,-0.136074555,-0.146233857,-0.010159302,-0.039855,-0.052208,-0.012353,1.5071,6.3494,-0.33127,0.2494,-0.02875,0.33148,334.208252,-1.40356,-0.079266,-0.541764,0.43321,-1.40356,19
ons71,"COc1ccc(cc1OC)C=O	",0.739572344,166.176,43,167.966,-0.127072529,-0.137577497,-0.010504967,-0.006535,-0.01831,-0.011775,2.5699,3.9718,-0.32088,0.25407,-0.02408,0.32109,365.8345032,-1.28209,-0.310029,-0.546683,0.43323,-1.28209,22
ons8,"CCC(c1ccccc1)C(=O)O	",0.792391689,164.204,40,191.034,-0.131330315,-0.138788903,-0.007458588,0.01267,0.003949,-0.008721,1.8562,2.4622,-0.35493,0.28081,0.00266,0.35514,372.4312439,-1.10609,-1.011793,-0.566727,0.659317,-1.10609,24
ons9,"Cc1ccc(cc1C)C=O	",0.877371346,134.178,224.5,166.667,-0.034632637,-0.042892408,-0.008259771,0.081824,0.072438,-0.009386,4.0908,6.1049,-0.34847,0.25856,-0.01959,0.34868,330.9854736,-0.549805,-1.092729,-0.549805,0.431933,-0.549805,20
ONZOGXRINCURBP-NXEZZACHSA-N,CC(C)COC(=O)[C@H]([C@@H](C(=O)OCC(C)C)O)O,0.244851692,262.303,70,279.25,-0.478113167,-0.489806791,-0.011693623,-0.222896,-0.236598,-0.013702,2.3122,2.4709,-0.39142,0.27945,0.0013,0.39163,473.7278137,-3.017917,-0.897993,-0.524733,0.568869,-3.017917,40
OODJJYRBUHRYQO-UHFFFAOYSA-N,CCC(CC)(CC(C)C)OC(=O)NC(=O)N,-1.23520234,230.307,147,260.727,-0.294963414,-0.306212677,-0.011249263,-0.04278,-0.055508,-0.012728,4.4613,5.8205,-0.3918,0.279,0.00085,0.39201,468.0859985,-1.740141,-1.039529,-0.611908,0.769368,-2.887766,38
OPNZKSWUAFBELV-UHFFFAOYSA-N,c1ccc(cc1)COC(=O)NC(=O)N,-1.945804181,194.19,185.25,194.306,-0.178830337,-0.190658936,-0.0118286,-0.049179,-0.062423,-0.013244,3.267,4.2486,-0.36395,0.2605,-0.01765,0.36416,399.3724976,-1.6216,0.680741,-0.596057,0.742365,-2.75092,24
OPOPTXYBSHDZOM-UHFFFAOYSA-N,CCCCC(CC)CC(CC)(CC)C(=O)NO,0,243.39,62,371.13,-0.182971369,-0.193316617,-0.010345248,0.145997,0.133841,-0.012156,3.3854,4.3586,-0.35828,0.2883,0.01015,0.35849,498.8261108,-0.962159,-3.269607,-0.561285,0.531839,-1.265191,46
OQQBRZJNECDPEX-QVIHXGFCSA-N,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)/N=N/c1ccc(cc1)S(=O)(=O)C(F)(F)F,-2.130189117,481.498,146.6,406.017,-0.126404002,-0.14424065,-0.017836649,0.165461,0.147369,-0.018092,11.1667,13.2703,-0.31262,0.23272,-0.04543,0.31283,760.2095337,-1.847565,-2.553858,-0.924716,2.439125,-0.518893,52
ORCAYCBZJPDNPE-UHFFFAOYSA-N,CC1CCCCC1OC(=O)NC(=O)N,-1.43525916,200.238,177,215.071,-0.263781785,-0.276540735,-0.01275895,-0.072179,-0.086902,-0.014723,5.2714,6.9669,-0.39719,0.27779,-0.00036,0.3974,404.7884521,-1.700194,-0.034823,-0.617062,0.763573,-2.837299,30
OROGSEYTTFOCAN-DNJOTXNNSA-N,CN1CC[C@]23[C@H]4C=C[C@@H]([C@@H]3Oc3c(ccc(C[C@@H]14)c23)OC)O,0.222761727,299.37,155,318.735,-0.12508293,-0.141221804,-0.016138874,0.165836,0.148322,-0.017514,4.9695,6.6282,-0.30702,0.28163,0.00348,0.30723,496.0961914,-1.375479,-1.717151,-0.585272,0.339112,-1.72909,43
ORQISITYMWGFKX-UHFFFAOYSA-N,CCC1(CCO)C(=O)NC(=S)NC1=O,-0.564126195,216.261,144,203.375,-0.213941829,-0.228782727,-0.014840897,-0.068527,-0.086736,-0.018209,4.5109,6.9698,-0.34371,0.23106,-0.04709,0.34392,385.2837219,-1.545752,0.598204,-0.582527,0.635076,-3.101652,26
ORZXJYFZPFFYJC-UHFFFAOYSA-N,CN(C)c1ccc(cc1)C(C#N)(c1ccccc1)c1ccc(cc1)N(C)C,-2.508637242,355.483,183.5,382.205,0.172665843,0.155867943,-0.0167979,0.513876,0.496586,-0.01729,4.082,7.4507,-0.30072,0.28702,0.00887,0.30093,649.1727295,0,-3.157146,-0.333426,0.248958,-0.850735,52
OSBLXHNHXUZTPI-UHFFFAOYSA-N,c1ccc2c(c1)c(=O)nc(c1ccccc1S(=O)(=O)N)[nH]2,-2.612749267,301.326,283,238.362,-0.066153291,-0.09617503,-0.030021738,0.106373,0.075474,-0.030899,3.4382,5.828,-0.33991,0.23052,-0.04763,0.34012,486.9351807,-2.550493,-0.415441,-0.998055,2.550443,-1.899638,32
OSCAUVQGTDAMQI-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1)(C(=O)NNS(=O)(=O)c1ccccc1)O,-0.71333159,382.44,178.5,360.566,-0.100832334,-0.121406304,-0.02057397,0.164722,0.140563,-0.024159,6.664,8.6585,-0.35045,0.24381,-0.03434,0.35066,615.9069214,-3.095903,-1.837861,-0.965458,2.487527,-1.586833,45
OSZUGFVVDWLSBH-UHFFFAOYSA-N,CCCCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,-2.761892022,410.56,134,495.902,-0.098929892,-0.120558974,-0.021629082,0.335077,0.310134,-0.024943,3.5089,3.7089,-0.28404,0.28319,0.00504,0.28425,776.5737305,-1.19574,-2.804693,-0.606544,0.722154,-2.717831,64
OTLNPYWUJOZPPA-UHFFFAOYSA-N,c1cc(ccc1C(=O)O)[N+](=O)[O-],-0.860124642,167.121,242,129.249,-0.105804125,-0.117664976,-0.011860851,-0.034522,-0.045823,-0.011301,3.3158,4.2033,-0.40432,0.20187,-0.07628,0.40453,329.2882385,-2.039638,0.076985,-0.54557,0.837499,-1.202139,17
OVBPIULPVIDEAO-LBPRGKRZSA-N,c1cc(ccc1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCc1cnc2c(c(=O)nc(N)[nH]2)n1,-2.921360783,441.403,250,338.183,-0.276188743,-0.32370833,-0.047519587,0.012474,-0.038487,-0.050961,6.0275,10.4439,-0.32608,0.22458,-0.05357,0.32629,705.5776367,-3.364563,1.856334,-0.688618,0.69497,-6.354871,51
OWEKLAQTSKJVEG-UHFFFAOYSA-N,CCOC(=O)NC(C)(C(=O)O)NC(=O)OCC,0.626228979,248.236,134,230.766,-0.454911135,-0.472020941,-0.017109806,-0.269523,-0.288601,-0.019078,2.129,2.7543,-0.38744,0.2718,-0.00635,0.38765,486.651062,-3.170685,1.019819,-0.605802,0.750421,-4.309767,33
OZHJEQVYCBTHJT-UHFFFAOYSA-N,Cc1c(c(c(c(c1Br)Br)Br)Br)Br,-3.670157508,486.621,284.5,136.932,0.060620832,0.049365276,-0.011255556,0.088391,0.075116,-0.013275,2.6034,3.2745,-0.36449,0.23011,-0.04804,0.3647,392.0617676,0,-0.47159,-0.514952,0.197611,-0.11296,15
PBPVEQLHHMEARQ-UHFFFAOYSA-N,c1ccc(cc1)Nc1ccc(cc1)n1nc2ccccc2n1,-1.155845958,286.336,137,330.138,0.222591746,0.211925533,-0.010666213,0.441368,0.429827,-0.011541,2.8333,4.1399,-0.30574,0.24215,-0.036,0.30595,543.2075195,0,-1.710885,-0.420379,0.325135,-0.799705,36
PCMMEMLVVTUFTM-UHFFFAOYSA-N,COc1ccc(cc1)N=Cc1ccc(cc1)[N+](=O)[O-],-1.962574264,256.261,133,267.736,0.042148431,0.026568331,-0.0155801,0.216074,0.199055,-0.017019,4.9967,5.3702,-0.32501,0.22067,-0.05748,0.32522,485.2136536,-1.409121,-1.231014,-0.506485,0.85281,-0.858204,31
PCMORTLOPMLEFB-UHFFFAOYSA-N,COc1cc(C=CC(=O)O)cc(c1O)OC,-0.687277577,224.213,192,240.149,-0.273030486,-0.285678278,-0.012647792,-0.123177,-0.138368,-0.015191,3.5961,4.3643,-0.32101,0.24401,-0.03414,0.32122,446.0300903,-2.350284,-0.074598,-0.575339,0.681116,-2.350284,28
PCOBBVZJEWWZFR-UHFFFAOYSA-N,CCOC(=O)Nc1ccc(cc1N)NCc1ccc(cc1)F,-1.18089396,303.336,137,269.531,-0.159998569,-0.176934024,-0.016935454,0.08445,0.064901,-0.019549,1.3939,1.3916,-0.30044,0.27059,-0.00756,0.30065,566.4466553,-1.109551,-0.836205,-0.623134,0.706468,-2.618221,40
PCZOHLXUXFIOCF-BXMDZJJMSA-N,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)O3)O)[C@@H]12,-1.218807164,404.547,173.47,491.63,-0.413340335,-0.432485858,-0.019145523,0.046582,0.023646,-0.022936,6.8292,8.5375,-0.33131,0.28937,0.01122,0.33152,648.1159058,-2.761843,-3.147722,-0.610652,0.706196,-2.761843,65
PDKQJNXSAFZHTL-UHFFFAOYSA-N,Cc1ccc(cc1)C(CCC(c1ccccc1)(c1ccc(C)cc1)O)(c1ccccc1)O,-1.90910954,422.567,176,497.57,-0.033503249,-0.044317144,-0.010813895,0.379695,0.367028,-0.012667,2.5324,3.7728,-0.33409,0.287,0.00885,0.3343,735.4380493,-1.233263,-4.030612,-0.616773,0.349426,-1.233263,62
PDMLSWLQHBTLJF-UHFFFAOYSA-N,c1ccc2cc(ccc2c1)OP(=O)(Oc1ccc2ccccc2c1)Oc1ccc2ccccc2c1,-2.678033738,476.468,109.875,453.709,-0.160268233,-0.17476454,-0.014496308,0.179998,0.164495,-0.015503,3.6452,4.6352,-0.33032,0.25182,-0.02633,0.33053,750.8808594,-2.625932,-2.771953,-0.824631,1.815571,-0.810361,56
PDZIFGIQUYFQGK-UHFFFAOYSA-N,c1ccc2c(c1)c1CCCC(=O)c1[nH]2,-0.990246259,185.225,169,222.391,-0.011858098,-0.021694462,-0.009836364,0.142679,0.131875,-0.010804,2.6092,3.575,-0.31653,0.25621,-0.02194,0.31674,381.4181213,-0.583498,-1.163441,-0.583498,0.607918,-0.764153,25
PFVCRIULCASTAH-ZMGSENCKSA-N,CC1(C)C2CC[C@@]1(C)C(=O)/C/2=C(/c1ccccc1)\O,-0.983952847,256.345,90,339.696,-0.101121724,-0.108792628,-0.007670905,0.159171,0.149685,-0.009486,3.8002,5.1578,-0.34012,0.25833,-0.01982,0.34033,475.4693298,-1.091542,-2.251001,-0.598325,0.569655,-1.091542,39
PHAAHAOHZXTVJB-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)O,-2.52923583,439.723,115,591.488,-0.408694199,-0.428845163,-0.020150965,0.215324,0.1949,-0.020424,6.0433,11.2342,-0.37423,0.30504,0.02689,0.37444,907.1655273,-1.892217,-5.601557,-0.691579,0.711298,-2.322041,84
PHMBVCPLDPDESM-FKSUSPILSA-N,CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)O)C(=O)O,-1.093780574,185.223,201.5,204.772,-0.237587827,-0.250326294,-0.012738467,-0.054895,-0.068796,-0.013901,4.4031,5.5374,-0.34216,0.30228,0.02413,0.34237,360.592926,-1.733999,-0.596473,-0.611923,0.692611,-2.101468,28
PITGSQSQGJDIOP-UHFFFAOYSA-N,c1ccc2c(c1)c1=NC3=CC=CC(=Nc4c5ccccc5c(N=C5C=CC=C(C5)N=c2[nH]1)[nH]4)C3,0.160128574,438.491,365,468.465,0.334998683,0.309688278,-0.025310405,0.677461,0.651477,-0.025984,6.2196,11.0281,-0.28302,0.22265,-0.0555,0.28323,684.8563232,0,-1.257555,-0.545091,0.416453,-2.553899,54
PJANXHGTPQOBST-VAWYXSNFSA-N,c1ccc(cc1)/C=C/c1ccccc1,-1.25995379,180.249,123.5,202.783,0.096551812,0.092560347,-0.003991465,0.257977,0.253317,-0.00466,0.0284,0,-0.3276,0.26796,-0.01019,0.32781,416.6472473,0,-1.887251,-0.189312,0.162758,0,26
PJBFVWGQFLYWCB-UHFFFAOYSA-N,CCCn1c2c(c(=O)n(CCC)c1=O)[nH]c(C13CC4CC(CC3C4)C1)n2,-1.296748044,356.468,190,401.214,-0.136963229,-0.152391413,-0.015428183,0.236614,0.222582,-0.014032,4.6063,5.8901,-0.33177,0.26201,-0.01614,0.33198,635.5075684,-1.140659,-1.6914,-0.571257,0.703813,-2.579907,54
PJHUABJTDFXYRQ-UHFFFAOYSA-N,c1ccc(cc1)C(=O)N=[N+]=[N-],0.008276759,147.136,28,131.727,0.095325318,0.087618784,-0.007706534,0.166619,0.160427,-0.006192,3.3589,3.9521,-0.37589,0.23768,-0.04047,0.3761,327.3397522,-0.558652,-0.076873,-0.597453,0.669396,-0.754022,16
POOSGDOYLQNASK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCC,-2.45058394,338.661,50.69,611.095,-0.192411238,-0.195472216,-0.003060979,0.374248,0.374136,-0.000112,0.0714,0.0791,-0.39137,0.42274,0.14459,0.39158,829.1137085,0,-6.672763,-0.472694,0.149127,0,74
PORJPNDHJDOGPF-QVIHXGFCSA-N,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)/N=N/c1ccc(cc1C(F)(F)F)N(=O)=O,-3.236573593,462.431,208,383.618,-0.020122897,-0.033754165,-0.013631268,0.268392,0.253108,-0.015284,10.0925,12.6007,-0.31463,0.21752,-0.06063,0.31484,734.5802612,-1.007569,-1.630285,-0.50649,0.870944,-1.315365,51
POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)O,0.555510462,200.321,43.61,335.765,-0.237202487,-0.24520775,-0.008005262,0.026639,0.018188,-0.008451,2.1875,2.4864,-0.40316,0.29909,0.02094,0.40337,498.4786377,-1.122104,-2.494933,-0.579178,0.682005,-1.122104,38
PREBVFJICNPEKM-UHFFFAOYSA-N,c1cc(ccc1C=CC(=O)CC(=O)C=Cc1ccc(cc1)O)O,-0.764745547,308.334,219,290.192,-0.141306137,-0.161304338,-0.019998202,0.082293,0.060997,-0.021296,2.2816,5.5516,-0.33578,0.24278,-0.03537,0.33599,592.0841675,-2.105767,-1.137028,-0.63583,0.648013,-2.105767,39
PRWFRMQHEAGAIW-UHFFFAOYSA-N,CCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,-2.685396149,382.506,150.5,446.972,-0.08402359,-0.105651347,-0.021627757,0.298597,0.277315,-0.021282,3.5731,5.7577,-0.2837,0.28239,0.00424,0.28391,724.5897217,-1.192418,-2.277233,-0.609569,0.723615,-2.722025,58
PSVPUHBSBYJSMQ-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(cc1)C=O,-2.168330068,184.216,158.25,199.87,-0.134735636,-0.161010844,-0.026275209,-0.037445,-0.065789,-0.028344,4.9917,7.5263,-0.38562,0.2264,-0.05175,0.38583,361.6966248,-2.547011,-1.557071,-1.020232,2.540103,-0.006908,20
PTFIPECGHSYQNR-UHFFFAOYSA-N,CCCCCCCCCCCCCCCc1cccc(c1)O,0.591476024,304.516,51.125,520.007,-0.156186029,-0.163771562,-0.007585533,0.267247,0.259254,-0.007993,2.0502,2.5582,-0.33007,0.28735,0.0092,0.33028,699.5162354,-0.505247,-4.737365,-0.505247,0.370278,-0.505247,58
PUIYMUZLKQOUOZ-UHFFFAOYSA-N,CC(C)c1ccc(cc1)NC(=O)N(C)C,-0.566285938,206.288,157.3,289.612,-0.061523362,-0.074687509,-0.013164147,0.152085,0.137737,-0.014348,3.6804,5.6876,-0.31192,0.28977,0.01162,0.31213,459.7819824,-0.643311,-1.527776,-0.643311,0.676493,-1.487392,33
PUJZLTUHWQIHCE-UHFFFAOYSA-N,Cc1ccccc1S(=O)(=O)NNC(=O)C(c1ccccc1)(c1ccccc1)O,-0.314498856,396.467,136,381.427,-0.120019247,-0.139686764,-0.019667516,0.170706,0.1459,-0.024806,6.6366,8.8034,-0.35102,0.24791,-0.03024,0.35123,631.2371216,-3.106211,-2.287937,-0.971566,2.510213,-1.582645,48
PUQGLFHFIJAAOI-UHFFFAOYSA-N,c1cc2c3ccc(cc3C(c2cc1Br)O)N,-1.924085877,276.132,186.5,249.298,0.011660012,0.000698807,-0.010961206,0.155351,0.143407,-0.011944,4.4749,5.5596,-0.31029,0.25343,-0.02472,0.3105,428.9118652,-0.555694,-0.890743,-0.555694,0.333781,-1.173066,26
PUUPGXQPWDWTPH-GTPODGLVSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC(=O)C(C)C,-2.057621417,456.753,127.5,673.028,-0.297293415,-0.306174425,-0.00888101,0.348003,0.335801,-0.012202,1.6258,3.2707,-0.33744,0.31077,0.03262,0.33765,813.9365234,-1.093558,-6.48783,-0.587939,0.634028,-1.093558,85
PXDJXZJSCPSGGI-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,-3.090170447,480.859,51.55,786.677,-0.378622013,-0.388793663,-0.01017165,0.362828,0.356274,-0.006554,1.4525,2.4106,-0.38539,0.31035,0.0322,0.3856,1077.398193,-1.070058,-7.720151,-0.587945,0.675403,-1.070058,98
