StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std,PM6_Volume,PM6_E0_gas,PM6_E0_solv,PM6_DeltaE0_sol,PM6_G_gas,PM6_G_solv,PM6_DeltaG_sol,PM6_gas_dip,PM6_solv_dip,PM6_HOMO,PM6_LUMO,PM6_LsoluHsolv,PM6_LsolvHsolu,PM6_SASA,PM6_O_charges,PM6_C_charges,PM6_Most_neg,PM6_Most_pos,PM6_Het_charges
MCRZWYDXIGCFKO-UHFFFAOYSA-N,CCCCC(C(O)=O)C(O)=O,Train,-2.618624393,160.17,103,136.954,-574.9253746,-574.9312788,-0.005904204,-574.775125,-574.781221,-0.006096,-564.2066197,-564.2174156,-0.010795905,-564.018416,-564.029487,-0.011071,2.2309,2.6101,-0.29865,-0.02837,0.15195,0.13974,367.7709351,-2.65189,-0.86553,-0.71903,0.83739,-2.65189,23,16968.5,24652,29074,0.515532359,0.713501559,0.744779342,4,5.330199928,-113.2952866,118.6254865,1830,0.039787534,0.020077797,192.035,-0.322608306,-0.327959421,-0.005351115,-0.193099,-0.198938,-0.005839,2.498,2.6786,-0.42347,-0.00031,0.18001,0.26456,368.5285034,-2.062155,-0.201461,-0.527383,0.665406,-2.062155
MENUYOGJCXAFFU-UHFFFAOYSA-N,N#CC(=NNc1ccccc1)C#N,Train,-0.310699476,170.173,137,136.985,-565.5186074,-565.5246161,-0.006008653,-565.42074,-565.426738,-0.005998,-554.9795974,-554.9873146,-0.007717216,-554.859742,-554.867306,-0.007564,6.5116,7.5759,-0.25055,-0.1124,0.06792,0.09164,379.4158936,0,-0.64119,-0.32798,0.41949,-1.06378,19,12977,20185,33612,0.332075472,0.502857143,0.665024871,3,109.7407929,-131.5637218,241.3045147,6550,0.036840384,0.01378876,181.759,0.206607334,0.200667492,-0.005939842,0.296715,0.290145,-0.00657,6.4945,7.6351,-0.34496,-0.05338,0.12694,0.18605,381.5457764,0,-0.503147,-0.253726,0.274009,-0.603413
MGNCLNQXLYJVJD-UHFFFAOYSA-N,Clc1nc(Cl)nc(Cl)n1,Train,-0.044531471,184.412,145,70.067,-1659.162201,-1659.164516,-0.00231522,-1659.160337,-1659.162739,-0.002402,-1637.123616,-1637.135983,-0.01236698,-1637.118125,-1637.130535,-0.01241,0.0004,0.0005,-0.32802,-0.09838,0.08194,0.16911,299.5189514,0,1.22156,-0.49802,0.40719,-1.22154,9,15015,15322,23700,0.459183667,0.461139896,0.922479189,8,41.15227123,-26.42417201,67.57644324,798,0.034538815,0.009575288,89.007,0.081118692,0.076428082,-0.00469061,0.081929,0.077153,-0.004776,0.1407,0.0672,-0.42082,-0.06462,0.1157,0.26191,300.5821533,0,1.047626,-0.435948,0.350155,-1.047625
MGUZTXXISNAEDO-UHFFFAOYSA-N,OC(c1ccc(cc1)c2ccccc2)C(=O)c3ccc(cc3)c4ccccc4,Train,-1.622311274,364.444,168,326.987,-1153.313279,-1153.319272,-0.00599313,-1152.982778,-1152.988696,-0.005918,-1131.7944,-1131.818941,-0.02454183,-1131.400016,-1131.424654,-0.024638,4.9332,5.6629,-0.23356,-0.08679,0.09353,0.07465,658.666626,-1.3666,-3.88065,-0.7731,0.56155,-1.3666,48,33050,47458,50210,0.434694444,0.642788671,0.670420903,9,47.70680153,-139.3322082,187.0390097,6264,0.026775987,0.004267231,309.339,0.030595689,0.025183254,-0.005412435,0.332081,0.32678,-0.005301,4.2719,4.8745,-0.34208,-0.03259,0.14773,0.18317,665.4468994,-1.022773,-2.317968,-0.531716,0.491723,-1.022773
MGXGEFQCJBBKND-UHFFFAOYSA-N,Oc1ccc(cc1)C=C2CCCC(=Cc3ccc(O)cc3)C2=O,Train,-3.486233478,306.361,187,252.696,-998.6376637,-998.6453034,-0.00763975,-998.356892,-998.363669,-0.006777,-980.0290863,-980.0514283,-0.022341995,-979.6911,-979.713157,-0.022057,1.3838,1.9479,-0.21196,-0.07906,0.10126,0.05305,548.9586792,-1.99674,-2.99775,-0.71066,0.53573,-1.99674,41,28983.5,29433.5,51230,0.507907395,0.514952775,0.935620249,9,-1.16518745,-176.6306694,175.465482,3941,-0.036736493,0.013948537,295.353,-0.093846514,-0.100744722,-0.006898208,0.163822,0.156392,-0.00743,3.3895,3.7744,-0.32139,-0.01157,0.16875,0.16248,514.8101196,-1.472203,-1.751357,-0.493974,0.557234,-1.472203
MHOOPNKRBMHHEC-HZIBQTDNSA-N,C\C=C\C1=CC(=O)[C@H](O)[C@H]1O,Train,-2.886958609,154.166,134,112.689,-536.5173368,-536.5241302,-0.006793395,-536.386886,-536.393509,-0.006623,-526.5113494,-526.5221828,-0.010833411,-526.349388,-526.360429,-0.011041,5.795,6.675,-0.25805,-0.09284,0.08748,0.09914,348.2484741,-2.13621,-0.87619,-0.77409,0.5124,-2.13621,21,14461.5,22304,28415,0.504415382,0.660194244,0.706047078,4,69.79984119,-162.2682953,232.0681365,6273,0.035526889,0.010475841,181.676,-0.159834762,-0.165054847,-0.005220086,-0.045768,-0.051637,-0.005869,4.0006,4.6443,-0.3636,-0.03858,0.14174,0.20469,349.8139648,-1.536369,-0.532797,-0.533084,0.512935,-1.536369
MJNSVQRYNOXLHZ-RTWAWAEBSA-N,COc1cc2OC[C@H]3Oc4c(CCC(C)C)c(O)ccc4C(=O)[C@H]3c2cc1OC,Train,-1.99832038,398.456,216,306.631,-1343.472095,-1343.480118,-0.00802324,-1343.076133,-1343.084061,-0.007928,-1318.5873,-1318.608071,-0.02077137,-1318.105348,-1318.125832,-0.020484,4.014,4.7722,-0.19871,-0.06352,0.1168,0.0398,662.8379517,-3.45388,-3.0815,-0.69675,0.57637,-3.45388,55,35973.5,37336.5,53715,0.688314041,0.804,0.898894872,7,-37.99128181,-219.5426819,181.5514001,3909,-0.033389639,0.013498948,424.237,-0.334541194,-0.344232853,-0.009691659,0.019094,0.009652,-0.009442,3.9298,4.549,-0.29756,-0.02005,0.16027,0.13865,660.2614746,-2.467185,-1.792498,-0.534519,0.618871,-2.467185
MJVAVZPDRWSRRC-UHFFFAOYSA-N,CC1=CC(=O)c2ccccc2C1=O,Test,0.086426364,172.183,105,116.165,-574.4599914,-574.4641815,-0.004190081,-574.335477,-574.339869,-0.004392,-563.7522871,-563.7643687,-0.012081592,-563.600227,-563.612352,-0.012125,1.1749,1.3863,-0.27307,-0.12539,0.05493,0.11416,353.3766174,-1.10173,-0.99567,-0.71401,0.53057,-1.10173,21,14822,19280.5,32247,0.423236515,0.539267016,0.928571343,8,-9.059392697,-110.7225353,101.6631426,2171,0.029158035,0.005270521,182.667,-0.046756064,-0.050724496,-0.003968432,0.066602,0.061481,-0.005121,1.344,1.6202,-0.37976,-0.06414,0.11618,0.22085,352.8062744,-0.948551,-0.474894,-0.494061,0.551915,-0.948551
MNCUCCJMXIWMJJ-UHFFFAOYSA-N,N#CSC=CSC#N,Train,-0.698070007,142.205,98,110.537,-1059.431319,-1059.437227,-0.00590859,-1059.41359,-1059.419425,-0.005835,-1044.54433,-1044.54651,-0.00218034,-1044.516062,-1044.518187,-0.002125,0.0013,0.0003,-0.2638,-0.06771,0.11261,0.10489,310.9092407,0,-0.74324,-0.40068,0.40627,0.17975,10,12033,20357.5,24765.5,0.35,0.495886768,0.583333333,3,147.9645941,-112.2392922,260.2038863,6783,0.03836118,0.014067851,82.143,0.155833619,0.151594683,-0.004238936,0.167765,0.167551,-0.000214,0.0014,0.0016,-0.34333,-0.04613,0.13419,0.18442,310.0864563,0,-0.476996,-0.212021,0.20686,0.081937
MNNLUFVMZSSCJT-UHFFFAOYSA-N,Oc1ccc(cc1)N=Nc2ccc(Cl)cc2,Train,-0.876459712,232.669,162,163.103,-1107.603129,-1107.607341,-0.00421218,-1107.460198,-1107.466764,-0.006566,-1089.919353,-1089.933303,-0.01395089,-1089.748066,-1089.761558,-0.013492,3.0099,3.4362,-0.22746,-0.09439,0.08593,0.06855,442.7559509,-0.70057,-1.48243,-0.70057,0.51617,-1.11346,25,11981,26964,41960,0.262536873,0.476628417,0.545454545,9,89.44999314,-36.19882119,125.6488143,1836,0.047144826,0.022830964,195.735,0.06496388,0.068383179,0.003419299,0.193535,0.197905,0.00437,2.7094,2.171,-0.32961,-0.04712,0.1332,0.1707,449.2024841,-0.529642,-0.846724,-0.529642,0.342173,-0.918853
MQCPOLNSJCWPGT-UHFFFAOYSA-N,Oc1ccccc1Cc2ccccc2O,Train,-0.840526284,200.237,113,164.437,-653.0803075,-653.0839915,-0.003683962,-652.900639,-652.904578,-0.003939,-640.8974023,-640.9110966,-0.013694324,-640.683593,-640.69722,-0.013627,1.3276,1.601,-0.23551,-0.03229,0.14803,0.0766,401.1812439,-1.42895,-2.15425,-0.71448,0.5197,-1.42895,27,19170,28669.5,31873,0.557107504,0.604636829,0.889475701,4,41.78300429,-67.36763542,109.1506397,2168,0.026149996,0.004233778,230.491,-0.074833679,-0.078453492,-0.003619813,0.086509,0.082186,-0.004323,1.7636,2.1473,-0.33325,-0.00443,0.17589,0.17434,401.0206299,-0.969556,-1.323424,-0.484807,0.34153,-0.969556
MRQIXHXHHPWVIL-ISLYRVAYSA-N,O=C\1C=Cc2ccccc2C1=N/Nc3ccccc3,Train,-0.781209421,248.284,129,200.807,-801.6697545,-801.673623,-0.003868437,-801.469185,-801.47292,-0.003735,-786.6965449,-786.7111649,-0.01462003,-786.458224,-786.473242,-0.015018,1.7673,2.1162,-0.21452,-0.10382,0.0765,0.05561,469.7020264,-0.65587,-2.06537,-0.65587,0.45178,-1.15981,31,16203,24148,47068,0.28115016,0.407407394,0.694892319,3,52.36021041,-62.62871945,114.9889299,2569,0.024540121,0.002489164,297.815,0.097651462,0.093958892,-0.00369257,0.28167,0.27768,-0.00399,1.8708,2.2605,-0.31255,-0.04952,0.1308,0.15364,470.2607422,-0.586494,-1.29225,-0.586494,0.568586,-0.807251
MTIKNMBLKUFLKL-UHFFFAOYSA-N,OC(=O)c1ccc(Cl)cc1Nc2ccccc2,Train,-1.615741442,247.681,201,165.134,-1166.856657,-1166.860381,-0.00372342,-1166.695537,-1166.699634,-0.004097,-1148.055959,-1148.070522,-0.01456295,-1147.863152,-1147.881154,-0.018002,0.9054,0.9919,-0.21624,-0.0686,0.11172,0.05733,447.8854675,-1.38313,-1.05723,-0.72135,0.80386,-1.99248,27,21647,25455,39965,0.491564587,0.523570784,0.81167355,4,77.07221629,-30.65317541,107.7253917,2302,0.023534962,0.002202973,245.137,-0.085199329,-0.078429775,0.006769553,0.060421,0.065992,0.005571,1.3172,1.8626,-0.32497,-0.03303,0.14729,0.16606,436.0867004,-1.074604,-0.392217,-0.542151,0.697265,-1.599717
MUPFCCVZEUACLO-AATRIKPKSA-N,CCCC/C=C/C(N)=O,Train,-1.656785224,127.186,124,98.738,-404.5740507,-404.5795785,-0.005527778,-404.418827,-404.424795,-0.005968,-396.9575246,-396.9661309,-0.008606339,-396.764943,-396.773738,-0.008795,3.8114,4.3743,-0.25904,-0.04027,0.14005,0.10013,360.7992859,-0.67303,-1.94918,-0.8628,0.64035,-1.53583,22,13389,25459.5,29043.5,0.480770569,0.481747774,0.967391383,3,-15.91116828,-119.0158086,103.1046403,2441,0.04186523,0.016435058,191.783,-0.086236277,-0.091464926,-0.00522865,0.049777,0.043971,-0.005806,3.9251,4.4536,-0.3765,0.00436,0.18468,0.21759,360.1390381,-0.609665,-0.997433,-0.609665,0.644659,-1.200382
MUPFCCVZEUACLO-WAYWQWQTSA-N,CCCC\C=C/C(N)=O,Train,-0.066068749,127.186,74,116.852,-404.5705077,-404.5752783,-0.004770572,-404.416297,-404.421112,-0.004815,-396.9549201,-396.962699,-0.007778903,-396.762266,-396.770277,-0.008011,3.1599,3.6757,-0.25675,-0.04296,0.13736,0.09784,353.7924194,-0.66857,-1.96442,-0.86364,0.63875,-1.53221,22,13871.5,23898,28403.5,0.495753617,0.570856109,0.821534881,2,1.449035392,-100.3220883,101.7711237,2528,0.040257565,0.01651191,193.729,-0.086402283,-0.090765799,-0.004363516,0.05031,0.045632,-0.004678,3.048,3.5659,-0.37353,0.00431,0.18463,0.21462,352.6113281,-0.612118,-0.99798,-0.612118,0.653367,-1.207846
MWPLVEDNUUSJAV-UHFFFAOYSA-N,c1ccc2cc3ccccc3cc2c1,Test,-1.038971067,178.233,215,143.737,-539.5486504,-539.5507397,-0.002089291,-539.389206,-539.391302,-0.002096,-529.4668266,-529.4802272,-0.013400595,-529.2774,-529.290658,-0.013258,0,0,-0.20222,-0.07211,0.10821,0.04331,375.4447327,0,-2.44863,-0.25074,0.24776,0,24,12447.5,20041,36267.5,0.338461538,0.511627907,0.65384619,8,21.60380364,-39.75340655,61.35721019,974,-0.021284377,0.000989892,211.695,0.095707605,0.093806021,-0.001901584,0.243652,0.241499,-0.002153,0,0,-0.30748,-0.03512,0.1452,0.14857,375.3717041,0,-1.544795,-0.19769,0.161371,0
MWUSAETYTBNPDG-UHFFFAOYSA-N,Clc1ccc(cc1)C(=O)OC(=O)c2ccc(Cl)cc2,Train,-1.589187993,295.122,185,178.154,-1684.423152,-1684.432064,-0.00891187,-1684.283294,-1684.293941,-0.010647,-1658.983998,-1659.002356,-0.01835865,-1658.814688,-1658.832598,-0.01791,3.1311,3.4835,-0.27531,-0.09247,0.08785,0.1164,497.7370911,-1.71374,-0.47785,-0.59526,0.82417,-1.68129,27,18479.5,34580,44195.5,0.341636215,0.48477217,0.703909177,6,46.02146481,-122.6810791,168.7025439,3175,0.032740581,0.007153356,225.348,-0.132062225,-0.137457634,-0.005395409,-0.004328,-0.011883,-0.007555,3.3999,4.0578,-0.37515,-0.04948,0.13084,0.21624,486.2363586,-1.474678,0.208457,-0.563494,0.680721,-1.629216
MZDYAVCNKNXCIS-ARJAWSKDSA-N,CC\C=C/C(N)=O,Train,-0.484338481,99.1326,68.5,78.021,-325.9408554,-325.9456172,-0.004761768,-325.838698,-325.843456,-0.004758,-319.7949095,-319.8007317,-0.00582218,-319.66682,-319.67277,-0.00595,3.246,3.7558,-0.25688,-0.04378,0.13654,0.09797,291.7427063,-0.66789,-1.0439,-0.86381,0.63874,-1.5317,16,12359,17924.5,22949.5,0.601823717,0.666758592,0.931898374,2,6.347062816,-101.2258879,107.5729507,2636,0.040809162,0.016658851,140.738,-0.070618185,-0.074954814,-0.004336629,0.01857,0.013431,-0.005139,3.1187,3.5832,-0.3737,0.00449,0.18481,0.21479,288.4869995,-0.613545,-0.469441,-0.613545,0.65269,-1.208912
MZDYAVCNKNXCIS-ONEGZZNKSA-N,CC\C=C\C(N)=O,Train,-1.907584355,99.1326,153,97.699,-325.9444043,-325.949898,-0.005493727,-325.843317,-325.847511,-0.004194,-319.7976381,-319.8041451,-0.006506988,-319.670095,-319.676846,-0.006751,3.7942,4.3494,-0.25964,-0.04151,0.13881,0.10073,296.2966309,-0.67281,-1.02604,-0.86255,0.64032,-1.53536,16,11992.5,19195.5,23272,0.562736428,0.592224223,0.944198799,4,-16.75198345,-120.7706774,104.018694,2433,0.041426578,0.016467765,131.275,-0.070268701,-0.075456399,-0.005187699,0.017895,0.012643,-0.005252,3.9181,4.4455,-0.37644,0.00454,0.18486,0.21753,299.0370178,-0.611062,-0.468508,-0.611062,0.646104,-1.20201
MZRSAJZDYIISJW-UHFFFAOYSA-N,O=C(C=[P](c1ccccc1)(c2ccccc2)c3ccccc3)c4ccccc4,Train,-0.718962843,380.426,183,259.322,-1420.00867,-1420.015327,-0.00665633,-1419.673869,-1419.68053,-0.006661,-1395.341725,-1395.367521,-0.02579616,-1394.941764,-1394.967158,-0.025394,5.6418,6.8961,-0.196,-0.05014,0.13018,0.03709,654.8660889,-0.71576,-6.29474,-0.92734,1.66515,0.94939,49,39237,42930.5,48978,0.773167178,0.875956641,0.929405409,4,-91.52068489,-257.4221695,165.9014847,6523,-0.03946377,0.017703695,410.216,0.08855373,0.081061166,-0.007492564,0.397293,0.390196,-0.007097,5.3049,8.062,-0.30801,-0.01093,0.16939,0.1491,653.477417,-0.713942,-3.83196,-0.97308,1.210947,0.497005
NDFWFDYXWIBARB-ISLYRVAYSA-N,Cc1cc(C)c(O)c(c1)N=Nc2ccc(cc2)C(C)=O,Train,-0.41352337,268.315,110,224.345,-879.3017271,-879.3064573,-0.004730205,-879.062617,-879.067584,-0.004967,-862.9021294,-862.9175501,-0.015420748,-862.610845,-862.626398,-0.015553,3.3281,3.8944,-0.22784,-0.11081,0.06951,0.06893,530.9561768,-1.28049,-2.64411,-0.77646,0.56354,-1.70755,36,17667.5,29525,50598,0.313551102,0.555170427,0.568042005,7,26.2669584,-103.2520351,129.5189935,2943,0.031788215,0.008488864,281.404,-0.013973039,-0.019275489,-0.00530245,0.196947,0.191205,-0.005742,4.037,4.7886,-0.32599,-0.04671,0.13361,0.16708,543.1803589,-0.986152,-1.730673,-0.639722,0.610164,-1.258322
NEXDKMDYLSGXLN-VMPITWQZSA-N,c1cc(cc(c1)Cl)C=C(C(=O)O)Br,Train,-0.339838257,261.502,100,130.995,-3528.961215,-3528.965407,-0.00419123,-3528.870335,-3528.874802,-0.004467,-3487.014754,-3487.028494,-0.01374059,-3486.90624,-3486.920177,-0.013937,1.7919,2.0681,-0.25382,-0.09636,0.08396,0.09491,389.1355896,-1.32949,-0.6287,-0.70427,0.77953,-1.22179,19,14809,21474,35797,0.336996337,0.467005076,0.640020371,7,60.50703572,-59.39306384,119.9000996,1807,0.030127213,0.005392102,161.39,-0.086564527,-0.091623087,-0.00505856,-0.009345,-0.014712,-0.005367,1.5602,2.2646,-0.35972,-0.04557,0.13475,0.20081,395.1086426,-1.0206,-0.102047,-0.522563,0.652411,-1.130806
NHRIWEKOARVHSN-UHFFFAOYSA-N,COc1c(c(cc(c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,Train,-1.326752675,288.13,153,152.162,-1164.757175,-1164.76435,-0.00717471,-1164.664116,-1164.671674,-0.007558,-1143.039623,-1143.053722,-0.01409819,-1142.922209,-1142.937168,-0.014959,2.3038,2.4672,-0.32929,-0.16463,0.01569,0.17038,419.4958191,-3.26258,0.20994,-0.5601,0.50637,-1.24755,24,19768.5,23102,36525.5,0.546637747,0.57079646,0.993057147,5,224.7530963,-81.00998374,305.7630801,7035,0.043463124,0.011882839,126.674,0.007137652,-0.000513688,-0.00765134,0.09283,0.084742,-0.008088,2.1051,2.1075,-0.4386,-0.12372,0.0566,0.27969,418.0989685,-3.685888,-0.437729,-0.424861,0.865926,-0.302226
NIHNNTQXNPWCJQ-UHFFFAOYSA-N,C1c2ccccc2c3ccccc13,Train,0.149132746,166.222,115,121.225,-501.4401191,-501.4421125,-0.00199345,-501.286014,-501.288107,-0.002093,-492.0897724,-492.1024305,-0.012658103,-491.905407,-491.918323,-0.012916,0.5643,0.6834,-0.22175,-0.04047,0.13985,0.06284,366.9706726,0,-2.50619,-0.48647,0.2724,0,23,13907.5,20155.5,33527,0.407108436,0.598837209,0.66796875,13,-11.93278771,-49.64320231,37.7104146,569,-0.023578695,0.001830159,188.164,0.076934705,0.075097737,-0.001836967,0.219335,0.217252,-0.002083,0.5903,0.6818,-0.32096,-0.01069,0.16963,0.16205,366.0248413,0,-1.570671,-0.323413,0.175078,0
NIMGTMNBWOVIHM-UHFFFAOYSA-N,O=C1CCCCCCCCCCCCCCN1,Train,0.143056052,239.401,136,228.576,-719.096015,-719.0997958,-0.003780819,-718.717009,-718.721472,-0.004463,-705.6545027,-705.670344,-0.01584129,-705.189237,-705.205345,-0.016108,3.3266,3.9199,-0.25538,-0.00719,0.17313,0.09647,488.4831238,-0.67247,-5.72706,-0.67247,0.68529,-1.34072,46,27098.5,28011,45824.5,0.50515729,0.528506205,0.982558181,2,-9.983977978,-98.66172926,88.67775128,2604,0.034054436,0.014715057,331.22,-0.168277908,-0.173436713,-0.005158804,0.174777,0.169842,-0.004935,3.8992,5.0675,-0.3549,0.04767,0.22799,0.19599,487.5361633,-0.613021,-3.047905,-0.613021,0.609187,-1.11839
NJOXSODFMZIZJD-UHFFFAOYSA-N,Cc1ccc(O)c(c1)N=Nc2ccccc2,Train,-0.076849601,212.251,127,175.254,-687.3298091,-687.3327779,-0.002968828,-687.149891,-687.151989,-0.002098,-674.5031923,-674.5157081,-0.01251581,-674.284561,-674.297026,-0.012465,1.3347,1.4799,-0.223,-0.09772,0.0826,0.06409,443.888916,-0.7042,-2.15427,-0.7042,0.52126,-1.13221,28,15788.5,24323,41839.5,0.337748344,0.525252525,0.634110697,4,31.02730704,-48.85288054,79.88018757,2516,0.026790749,0.00685665,216.558,0.065328037,0.062391929,-0.002936108,0.227796,0.224174,-0.003622,1.1552,1.2426,-0.32236,-0.04091,0.13941,0.16345,449.9966736,-0.463635,-1.411703,-0.481612,0.352213,-0.756867
NMIUCCCFPUEILN-UHFFFAOYSA-N,COC1=CC(=O)C(=C2OC(=CC=C12)c3ccccc3)C,Test,-1.685001954,266.296,225.5,200.509,-881.9161788,-881.9231868,-0.007008059,-881.694269,-881.700791,-0.006522,-865.4982447,-865.5130619,-0.01481723,-865.230098,-865.244719,-0.014621,6.9389,8.6029,-0.20414,-0.09919,0.08113,0.04523,490.9368286,-1.66602,-1.82571,-0.70469,0.4614,-1.66602,34,17647,27184,48175.5,0.328944952,0.484007529,0.644866439,3,26.71125108,-186.1521278,212.8633789,4869,0.032560507,0.007969791,255.553,-0.069477702,-0.076545229,-0.007067528,0.132241,0.125155,-0.007086,6.9348,8.6961,-0.3164,-0.05055,0.12977,0.15749,494.5291138,-1.267317,-1.065587,-0.627096,0.637196,-1.267317
NODIXMQDAGGDJQ-UHFFFAOYSA-N,C(=CC=CC=Cc1ccccc1)C=CC=Cc2ccccc2,Test,-3.357021106,284.401,255,230.707,-850.3719482,-850.3760127,-0.004064556,-850.074746,-850.078546,-0.0038,-834.3714586,-834.3922662,-0.020807577,-834.014096,-834.034701,-0.020605,0,0,-0.1856,-0.08877,0.09155,0.02669,637.906311,0,-4.72558,-0.26381,0.24736,0,42,12573,41393.5,63703.5,0.169590643,0.325237086,0.514450867,15,56.90214719,-69.9070402,126.8091874,2034,0.023678988,0.002170164,373.066,0.178585721,0.175467777,-0.003117944,0.45227,0.449267,-0.003003,0.0001,0.0003,-0.30394,-0.0352,0.14512,0.14503,633.432312,0,-3.038352,-0.184071,0.156338,0
NOIRTYMOEFHJRM-UHFFFAOYSA-N,COCN1C(=O)c2ccccc2C1=O,Train,-0.36063907,191.186,118,131.285,-666.9515642,-666.9571378,-0.005573616,-666.812604,-666.818261,-0.005657,-654.5579322,-654.5702184,-0.012286264,-654.389765,-654.402121,-0.012356,3.6031,4.1874,-0.28023,-0.09834,0.08198,0.12132,377.2137451,-1.74187,0.09429,-0.59563,0.71117,-2.2856,23,17137,22419,32245,0.521099614,0.711703097,0.835660655,6,-37.92939656,-159.6894566,121.7600601,3176,0.032549827,0.00673612,189.528,-0.138082182,-0.14362623,-0.005544048,-0.013772,-0.019694,-0.005922,3.706,4.4007,-0.38065,-0.05292,0.1274,0.22174,377.4483948,-1.399815,0.563926,-0.577659,0.635953,-1.977474
NRDWUPPIGBHWAS-ZJUUUORDSA-N,CCC[C@H]1CC2=C(C[C@@H](CC)CC3=C1C(=O)OC3=O)C(=O)OC2=O,Train,-0.64653834,332.353,164.5,255.278,-1149.321977,-1149.333504,-0.01152734,-1149.026996,-1149.036564,-0.009568,-1127.993083,-1128.014939,-0.02185661,-1127.620923,-1127.64227,-0.021347,5.6101,5.9946,-0.30361,-0.12225,0.05807,0.1447,568.4498901,-3.27687,-1.82669,-0.68626,0.83679,-3.27687,44,31172.5,40865,42873.5,0.698639314,0.755290002,0.972102513,3,339.6886789,-244.5366626,584.2253415,14363,0.040675718,0.013790194,293.77,-0.324433799,-0.336310591,-0.011876792,-0.056029,-0.06754,-0.011511,7.1694,8.1917,-0.40964,-0.0731,0.10722,0.25073,567.4729614,-2.659631,-0.57859,-0.534492,0.70079,-2.659631
NRJPVIOTANUINF-UHFFFAOYSA-N,Oc1ccc(cc1)N=Nc2ccc(cc2)[N+]([O-])=O,Test,-1.924984809,243.222,206,166.462,-852.5180026,-852.5244288,-0.006426216,-852.365256,-852.371647,-0.006391,-836.6158355,-836.630096,-0.014260468,-836.430407,-836.444404,-0.013997,7.6103,8.7765,-0.24335,-0.12129,0.05903,0.08444,456.9996643,-1.48791,-1.24964,-0.69424,0.51861,-1.40189,27,12026,26997,44045,0.251445087,0.467421109,0.530120487,6,63.55005552,-131.3878363,194.9378918,2938,-0.042976493,0.011406937,220.564,0.072642038,0.066104017,-0.006538021,0.210485,0.206256,-0.004229,7.7709,8.6986,-0.35087,-0.05059,0.12973,0.19196,468.5641479,-1.445324,-0.932612,-0.492012,0.850122,-0.85418
NTEQGUOUNBBNKZ-QURGRASLSA-N,CC(=O)c1cccc(c1)N=Nc2cc(ccc2O)c3ccccc3,Train,-0.771634878,316.359,120,241.144,-1031.727374,-1031.733064,-0.00568962,-1031.46611,-1031.468918,-0.002808,-1012.490518,-1012.50986,-0.0193422,-1012.176687,-1012.193753,-0.017066,2.7103,3.2691,-0.22349,-0.10693,0.07339,0.06458,588.9994507,-1.27356,-2.66739,-0.77717,0.56924,-1.68985,40,21646.5,32058,57442,0.323081106,0.493723849,0.645911864,10,43.02981712,-133.253301,176.2831181,4358,0.033243119,0.008418898,296.194,0.052127039,0.046475934,-0.005651106,0.288817,0.283087,-0.00573,3.255,3.483,-0.32746,-0.04881,0.13151,0.16855,598.9692993,-0.967343,-1.658429,-0.637975,0.602547,-1.253086
NUVPXAUGUJCZAI-QZQOTICOSA-N,CCC(C)(C)c1ccc(O)c(c1)N=Nc2ccc(cc2)C(C)=O,Test,-0.476427265,310.396,87,266.329,-997.2316537,-997.2365677,-0.004914032,-996.911195,-996.916698,-0.005503,-978.626306,-978.6432876,-0.016981602,-978.236121,-978.25323,-0.017109,2.788,3.2341,-0.23092,-0.11217,0.06815,0.07201,594.1127319,-1.27768,-4.03399,-0.77655,0.56379,-1.69877,45,21718.5,38431,55236,0.382346216,0.493486184,0.734763285,7,15.58921016,-107.2013258,122.7905359,3021,0.032118624,0.008528275,324.403,-0.029766705,-0.03510806,-0.005341355,0.255441,0.249763,-0.005678,3.7673,4.5789,-0.3318,-0.04657,0.13375,0.17289,605.2476807,-0.985059,-2.544548,-0.639561,0.609055,-1.261665
NZHXEWZGTQSYJM-UHFFFAOYSA-N,BrC(c1ccccc1)(c2ccccc2)c3ccccc3,Train,0.029586852,323.232,150,243.066,-3304.818291,-3304.821217,-0.00292626,-3304.583766,-3304.586019,-0.002253,-3264.038607,-3264.05519,-0.01658264,-3263.757794,-3263.774659,-0.016865,2.514,2.9982,-0.25025,-0.0639,0.11642,0.09134,500.1298218,0,-3.70485,-0.24116,0.25846,-0.08324,35,31241.5,31436,39651,0.698636197,0.709163347,0.940293843,4,-18.8057152,-94.6921972,75.886482,3692,-0.025647941,0.003797069,255.39,0.120442463,0.118034519,-0.002407944,0.336799,0.334073,-0.002726,2.3376,2.7355,-0.34637,-0.02992,0.1504,0.18746,499.2363586,0,-2.123502,-0.235528,0.166186,-0.235528
