StdInChIKey,SMILES,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LsoluHsolv,LUMO,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms
SLAMLWHELXOEJZ-UHFFFAOYSA-N,OC(=O)c1ccccc1[N+]([O-])=O,-1.78259426,167.121,146,118.7266032,-0.098292648,-0.104894306,-0.006601658,-0.027075515,-0.0337336,-0.006658084,5.466581609,6.510908602,-0.404436522,0.115191612,-0.065128388,0.245526522,326.5735646,-1.941839183,0.037115872,-0.510670073,0.835144976,-1.106694208,17
SLCVBVWXLSEKPL-UHFFFAOYSA-N,CC(C)(CO)CO,-0.568645966,104.149,125,152.1685713,-0.184369792,-0.188066504,-0.003696713,-0.065941196,-0.07001565,-0.004074454,3.199545038,3.640790879,-0.371336262,0.264710412,0.084390412,0.212426262,278.9614321,-1.148518412,-1.016876215,-0.585309701,0.33371184,-1.148518412,19
SLKHRJWWFSTBJC-AXTSPUMRSA-N,Cl[C@H]1[C@H](Cl)[C@@H](Cl)c2ccccc2[C@@H]1Cl,-0.282011262,269.986,133,189.7090731,-0.038620718,-0.041398085,-0.002777366,0.067311346,0.064734434,-0.002576912,2.852339684,3.108351896,-0.370099191,0.151955056,-0.028364944,0.211189191,396.8702947,0,-0.805785989,-0.163861152,0.196499069,-0.614912072,22
SLSUKCXXFCZYMJ-UHFFFAOYSA-N,CSCC12CSCC(C1)C(=CC2=O)C,0.233182798,228.379,75,258.7775906,-0.068557039,-0.076167197,-0.007610158,0.118441092,0.110512202,-0.00792889,3.999374387,4.776408627,-0.314955386,0.179703672,-0.000616328,0.156045386,407.5137106,-0.550064731,-2.068347103,-0.550351732,0.588843578,-0.741951512,30
SMNDYUVBFMFKNZ-UHFFFAOYSA-N,OC(=O)c1occc1,-0.97019916,112.085,132,89.04359265,-0.138466739,-0.143125104,-0.004658365,-0.093168546,-0.09809441,-0.004925865,5.185932589,5.897702851,-0.382689334,0.146144212,-0.034175788,0.223779334,264.3463692,-1.20614832,0.294271885,-0.510933318,0.670768628,-1.20614832,12
SODJJEXAWOSSON-UHFFFAOYSA-N,COc1ccc(c(O)c1)C(=O)c2ccc(OC)cc2O,-0.779675607,274.273,137,280.3777704,-0.272088984,-0.277246314,-0.005157329,-0.076319291,-0.082547003,-0.006227713,2.595263445,3.303511839,-0.33755539,0.148121643,-0.032198357,0.17864539,493.1394472,-2.35849414,-0.464645124,-0.664309333,0.677926986,-2.35849414,34
SSXZWAYXQSKEMV-UHFFFAOYSA-N,Cc1ccc(cc1)C(=O)C=Cc2ccccc2,0.34222424,222.287,75,265.4640677,0.033194281,0.029088255,-0.004106026,0.223155538,0.217797506,-0.005358032,3.681033449,4.272254382,-0.348252315,0.154794667,-0.025525333,0.189342315,478.7587088,-0.528191622,-1.754342384,-0.529241047,0.57856659,-0.528191622,31
STABAPSYCQFWOK-UHFFFAOYSA-N,OOC(=O)c1ccc(Cl)cc1,-0.908580662,172.568,110,121.4122028,-0.063793719,-0.067257681,-0.003463962,-0.000869923,-0.004906769,-0.004036846,1.934092308,2.2901,-0.37578,0.13237,-0.04795,0.21687,332.8826788,-0.930441462,-0.003980077,-0.484083462,0.578653231,-1.009050923,16
STAOMSFSFGPGFQ-CMDGGOBGSA-N,CC\C(=C/C(O)=O)c1ccccc1,0.344821243,176.215,91,217.3922182,-0.106458384,-0.110160616,-0.003702232,0.040371254,0.035980273,-0.004390981,3.131109948,3.501708749,-0.361327236,0.161567823,-0.018752177,0.202417236,392.5361193,-1.107444458,-1.037906309,-0.564819299,0.697655487,-1.107444458,25
STAOMSFSFGPGFQ-HJWRWDBZSA-N,CC\C(=C\C(O)=O)c1ccccc1,0.028899692,176.215,91,210.2148678,-0.103403195,-0.107492525,-0.00408933,0.043099657,0.038494713,-0.004604945,2.7983336,3.375870109,-0.353754292,0.16723095,-0.01308905,0.194844292,391.8519374,-1.092652134,-1.018641216,-0.552376345,0.694112894,-1.092652134,25
SWJPEBQEEAHIGZ-UHFFFAOYSA-N,Brc1ccc(Br)cc1,0.494044405,235.906,87,80.99398455,0.045136852,0.043619001,-0.001517851,0.0863,0.084564126,-0.001735874,0,0,-0.35638,0.1578,-0.02252,0.19747,305.5336333,0,-0.524441215,-0.141132716,0.178063282,-0.187804757,12
SXWIAEOZZQADEY-UHFFFAOYSA-N,c1ccc(cc1)c2cc(cc(c2)c3ccccc3)c4ccccc4,-0.286505123,306.407,173,364.3705929,0.149373728,0.14691551,-0.002458218,0.420271563,0.417545466,-0.002726096,0.008704586,0.008545503,-0.335370729,0.173768746,-0.006551254,0.176460729,601.8752923,0,-2.79013374,-0.216895764,0.16835148,0,42
SYBUTYMIJPIFDK-UHFFFAOYSA-N,CCCCC(CCCC)(CCCC)C(=O)NO,-1.119177956,243.39,133.5,355.5660083,-0.184842819,-0.188737999,-0.00389518,0.142338264,0.138274873,-0.004063391,3.496237065,3.941189832,-0.34567034,0.19478607,0.01446607,0.18676034,534.0445861,-0.93734882,-3.23875461,-0.544047508,0.510914175,-1.22620514,46
SZPCSERRBCRIJE-UHFFFAOYSA-N,c1ccc2c(c1)c3c4cccc5cccc(c45)c6c7ccccc7c8c9cccc%10cccc(c9%10)c2c8c36,-1.408933126,476.577,410,473.8862833,0.284672987,0.281081083,-0.003591904,0.663816271,0.659838309,-0.003977962,0.000186348,0.000198382,-0.271960191,0.106055325,-0.074264675,0.113050191,689.9735363,0,-3.171198102,-0.182548344,0.165094842,0,58
SZUJLGRGMJYCTC-SAPNQHFASA-N,N#C/C(c1ccccc1)=N(=O)/c2cccc(Cl)c2,-0.774933372,256.691,125,229.9927324,0.146550753,0.14037065,-0.006180103,0.287835959,0.281145327,-0.006690632,7.159072044,8.033445716,-0.354851097,0.125781097,-0.054538903,0.195941097,457.9613629,-0.502041461,-1.287406817,-0.502041461,0.560308725,-0.234721412,27
TUNFSRHWOTWDNC-UHFFFAOYSA-N,CCCCCCCCCCCCCC(O)=O,0.049238397,228.375,54,318.5754031,-0.252312506,-0.25619477,-0.003882264,0.06039233,0.05583039,-0.00456194,2.038501016,2.288681998,-0.398368367,0.20121777,0.02089777,0.239458367,563.9270721,-1.086953698,-3.014318306,-0.546125384,0.662973732,-1.086953698,44
TUXYZHVUPGXXQG-UHFFFAOYSA-N,OC(=O)c1ccc(Br)cc1,-2.769211002,201.019,250,121.0748881,-0.098350546,-0.101628971,-0.003278425,-0.037741215,-0.041634192,-0.003892978,1.315843802,1.549895595,-0.373748387,0.137255003,-0.043064997,0.214838387,321.3220979,-1.063377227,0.082108486,-0.532995436,0.655208367,-1.153112818,15
TXPIFPRFLHLZFE-OVCLIPMQSA-N,[O-][N+](=O)c1ccc(N/N=C/c2ccc(I)cc2)c(c1)[N+]([O-])=O,-3.035264331,412.143,258,184.7311726,0.136731765,0.126792635,-0.00993913,0.286279177,0.275174556,-0.011104622,7.244784619,8.604993318,-0.355336212,0.108001286,-0.072318714,0.196426212,535.6647404,-1.98005045,-1.131193593,-0.53989712,0.888377284,-0.667814581,31
TYMLOMAKGOJONV-UHFFFAOYSA-N,Nc1ccc(cc1)[N+]([O-])=O,-1.415999566,138.126,148,126.0016113,0.019703438,0.012632218,-0.00707122,0.0963769,0.0887102,-0.0076667,8.24637,9.884680001,-0.34198,0.14498,-0.03534,0.18307,303.1751135,-1.0461253,-0.6055486,-0.5230627,0.8767833,-0.6468696,16
UATJOMSPNYCXIX-UHFFFAOYSA-N,[O-][N+](=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-0.595103096,213.106,122,110.5702027,0.03193778,0.023999749,-0.007938031,0.094092775,0.085806049,-0.008286726,0.000566566,0.027460371,-0.445338896,0.079935545,-0.100384455,0.286428896,358.76486,-2.701685331,-0.500115087,-0.450615771,0.857569765,-0.129409131,18
UBIJTWDKTYCPMQ-UHFFFAOYSA-N,Cl[P]1(=N[P](=N[P](=N1)(Cl)Cl)(Cl)Cl)Cl,-0.108690891,347.659,144,100.0890729,-0.266592323,-0.27304721,-0.006454887,-0.283780945,-0.290345188,-0.006564244,0.133702598,0.180754114,-0.398947222,0.136744445,-0.043575555,0.240037222,417.5427355,0,0,-1.052688787,1.432411701,-3.90E-07,12
UBNOUEFUWQCVFM-KTKRTIGZSA-N,CCCCCCCC\C=C/C(N)=O,-0.175447737,183.294,77,282.5834069,-0.117069296,-0.121723083,-0.004653787,0.114975015,0.11054822,-0.004426795,3.074809658,3.675622064,-0.373181744,0.185289238,0.004969238,0.214271744,470.069909,-0.61117167,-2.046847692,-0.611264909,0.653762062,-1.20854107,34
UBNOUEFUWQCVFM-MDZDMXLPSA-N,CCCCCCCC/C=C/C(N)=O,-1.843522888,183.294,115,277.7629864,-0.116243738,-0.121681315,-0.005437577,0.115070651,0.109519926,-0.005550725,4.043927474,4.622223988,-0.376426647,0.185692713,0.005372713,0.217516647,476.8753312,-0.608528507,-2.045727206,-0.608534843,0.64401545,-1.19975742,34
UCAHGXFXBRSTPX-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(Oc2c(cc(cc2[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)c(c1)[N+]([O-])=O,-1.930035861,395.199,210,200.624285,0.027649105,0.016365367,-0.011283738,0.159978992,0.148189556,-0.011789437,3.257937594,3.808960527,-0.415347459,0.075604769,-0.104715231,0.256437459,530.789536,-4.97310726,-0.486910311,-0.539854613,0.897439574,-0.545080735,33
UCZJPQIEFFTIEV-UHFFFAOYSA-N,COC1=C(C)C(=O)C=C2OC(=CC=C12)c3ccccc3,-1.881296599,266.296,169,273.3285243,-0.064164438,-0.071053641,-0.006889203,0.1375139,0.130778779,-0.006735121,7.08352,8.851395754,-0.321471,0.128632,-0.051688,0.162561,490.3048317,-1.283875724,-1.042445309,-0.572521095,0.634477031,-1.283875724,34
UDBJDRBHDDMKDQ-UHFFFAOYSA-N,OC(=O)C(O)(CCl)c1ccccc1,-1.770899639,200.622,132,171.8679395,-0.191103776,-0.195076016,-0.00397224,-0.07960522,-0.084223565,-0.004618345,1.907591008,2.336423046,-0.365344405,0.170379545,-0.009940455,0.206434405,367.1745101,-1.55543883,-0.207699204,-0.5377319,0.560406308,-1.689308267,22
UDTWZFJEMMUFLC-NSHDSACASA-N,CC[C@]1(NC(=O)NC1=O)c2ccccc2,-3.009085289,204.228,239.5,211.7271327,-0.102371545,-0.107813416,-0.005441871,0.056815517,0.050829208,-0.005986309,3.607019769,4.056739142,-0.365772288,0.170369963,-0.009950037,0.206862288,399.0813523,-1.003489448,-0.088629361,-0.587584435,0.700016871,-2.128681632,27
UFBFHOIDTILMDS-MXVIHJGJSA-N,OC(=O)[C@@H]1c2ccccc2[C@@H](C(=O)c3ccccc3)c4ccccc14,-1.641298242,328.367,186,306.0941348,-0.080304384,-0.086139544,-0.00583516,0.168846974,0.162406768,-0.006440207,3.991256174,4.620386587,-0.348755599,0.155279529,-0.025040471,0.189845599,548.3034842,-1.562892154,-1.25765647,-0.543349207,0.644083756,-1.562892154,41
UFBJCMHMOXMLKC-UHFFFAOYSA-N,Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-0.51638858,184.108,107.5,114.7278704,-0.053697235,-0.059550788,-0.005853553,0.012574579,0.005994468,-0.006580111,3.882758237,4.50490281,-0.398304276,0.101517149,-0.078802851,0.239394276,328.0491364,-2.346812307,-0.399245935,-0.54060693,0.894236697,-0.580075349,17
UHWJMXASZSKFEO-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)c(c1)[N+]([O-])=O,-2.095440049,349.216,199,230.771527,0.055395698,0.043536989,-0.011858709,0.200402995,0.187913066,-0.012489929,3.251153754,3.873890414,-0.385239114,0.07551339,-0.10480661,0.226329114,516.5907815,-3.775603705,-0.854239417,-0.498999814,0.87917971,-0.69632668,32
UJHIVOCEDKLHRM-UHFFFAOYSA-N,CCOC(=O)c1ccc(NC(C)=O)cc1C,-0.703420946,221.256,124,251.2624878,-0.210863003,-0.217499157,-0.006636154,-0.02617188,-0.033131781,-0.006959901,4.405703624,5.188801092,-0.338457259,0.161715837,-0.018604163,0.179547259,459.4827369,-1.59264956,-0.704912632,-0.625598804,0.685997814,-2.110060471,31
UJOBWOGCFQCDNV-UHFFFAOYSA-N,[nH]1c2ccccc2c3ccccc13,-1.435660101,167.21,239,186.7779969,0.085735448,0.082955078,-0.00278037,0.21698,0.214014,-0.002966,1.2597,1.4934,-0.30666,0.1705,-0.00982,0.14775,360.9661926,0,-1.1780372,-0.3395356,0.2860746,-0.3395356,22
UKFXDFUAPNAMPJ-UHFFFAOYSA-N,CCC(C(O)=O)C(O)=O,-3.002360051,132.116,111,132.6411149,-0.306196235,-0.311350503,-0.005154268,-0.22419503,-0.230149147,-0.005954117,2.479363122,3.072856944,-0.422867858,0.179205435,-0.001114565,0.263957858,305.7299868,-2.055782007,0.324632812,-0.532779982,0.65993423,-2.055782007,17
UMVOQQDNEYOJOK-UHFFFAOYSA-N,Cc1cc(C)cc(c1)C(O)=O,-0.862736204,150.177,166,178.6125532,-0.133930598,-0.137628577,-0.003697979,-0.014454554,-0.020067356,-0.005612802,3.278715902,3.69225854,-0.350334095,0.157273703,-0.023046297,0.191424095,351.1575157,-1.07237123,-0.83875794,-0.540528715,0.643178779,-1.07237123,21
UNMSQGCYXOMOAC-UHFFFAOYSA-N,[O-][N+](=O)OCCN(c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-1.771309128,362.169,116,168.6759431,-0.00409933,-0.012940562,-0.008841232,0.121654654,0.111057695,-0.010596959,2.428606834,2.486226247,-0.424040187,0.071894175,-0.108425825,0.265130187,482.302055,-4.755564353,-0.450664335,-0.501524168,0.965166538,-0.743924686,31
UPFSMSDGKQSRLD-UHFFFAOYSA-N,CCCCCCC(C(O)=O)C(O)=O,-1.846449466,188.224,106,226.773111,-0.337650402,-0.343085528,-0.005435126,-0.160285574,-0.166222295,-0.00593672,2.422732826,2.666345107,-0.412659247,0.179971445,-0.000348555,0.253749247,426.8190375,-2.061920867,-0.725173983,-0.531350845,0.663647778,-2.061920867,29
UROTXSKVENIXIY-UHFFFAOYSA-N,Oc1ccc(cc1)N=Nc2ccccc2Cl,-0.24525747,232.669,102,208.7112761,0.068961959,0.064685577,-0.004276382,0.198272672,0.193793519,-0.004479153,1.700784307,2.188581133,-0.328940469,0.137832846,-0.042487154,0.170030469,446.327216,-0.46826729,-0.914291428,-0.46826729,0.375346754,-0.79646007,25
UTMLDQRMPCLKEF-UHFFFAOYSA-N,CN(C)c1ccc(cc1)C(=Nc2ccc(N)cc2)c3ccc(cc3)N(C)C,-1.364140502,358.486,221.5,450.8602517,0.1470582,0.137107716,-0.009950483,0.496159393,0.485820823,-0.01033857,4.512167886,5.019342895,-0.28459544,0.17960337,-0.00071663,0.12568544,676.1579886,0,-2.80199652,-0.512136068,0.272500514,-1.441519491,53
UUIFLJWUCFHTEW-UHFFFAOYSA-N,CCC1CCCCC1OC(=O)c2ccccc2C(=O)O,-0.156504393,276.332,97,296.5758865,-0.280213366,-0.285307809,-0.005094443,-0.020775864,-0.026157935,-0.005382072,3.045574213,3.968781749,-0.38296885,0.143748492,-0.036571508,0.22405885,502.1254677,-2.041506227,-1.11105412,-0.532265489,0.648242589,-2.041506227,40
UWKOOOMCKYNLFU-UHFFFAOYSA-N,Oc1ccc(cc1Cl)N=Nc2ccccc2,-0.063451727,232.669,85,213.5355306,0.06755094,0.06477125,-0.00277969,0.195698544,0.195223186,-0.000475358,0.947335943,0.971458994,-0.331766314,0.133659296,-0.046660704,0.172856314,445.6972312,-0.452002628,-0.902418706,-0.452002628,0.344652773,-0.797439619,25
UWTDXUCLTQHOJU-FPLPWBNLSA-N,COc1ccccc1C(/C)=C\C(O)=O,-0.427467058,192.214,123.5,210.5349682,-0.162265683,-0.167660506,-0.005394824,-0.013540338,-0.019814224,-0.006273886,4.217518276,4.768113176,-0.33326877,0.170287085,-0.010032915,0.17435877,403.2755998,-1.500076331,-0.72437383,-0.561099193,0.711675434,-1.500076331,26
UXYRZRFBRUPVBU-UHFFFAOYSA-N,C(C=CC=CC=Cc1ccccc1)=CC=CC=Cc2ccccc2,-3.713825025,310.439,260,428.222733,0.202586728,0.199788623,-0.002798105,0.500331068,0.497487135,-0.002843933,0.270672362,0.254138912,-0.311553248,0.155924796,-0.024395204,0.152643248,678.1575937,0,-3.358509956,-0.194534736,0.160187299,0,46
UYIFTLBWAOGQBI-BZDYCCQFSA-N,C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)c5ccccc5)ccc34)[C@@H]1CC[C@@H]2O,-1.098639112,376.496,195,445.2257639,-0.176894924,-0.182580948,-0.005686023,0.209548863,0.203716713,-0.00583215,3.395295019,3.513838867,-0.327349792,0.151614948,-0.028705052,0.168439792,638.1736023,-1.547668859,-2.83551356,-0.577914744,0.659873851,-1.547668859,56
VAOCPAMSLUNLGC-UHFFFAOYSA-N,Cc1ncc(n1CCO)[N+]([O-])=O,-0.187076494,171.156,160,162.7032371,-0.043965415,-0.051535842,-0.007570427,0.065374178,0.05766968,-0.007704498,4.775416599,5.642296175,-0.372794427,0.133964787,-0.046355213,0.213884427,342.1661456,-1.565371937,-0.68055584,-0.557419477,0.905973018,-1.122840778,21
VBURFXNYFZMQOV-UHFFFAOYSA-N,Nc1cccc(C=NNc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)c1,-3.364999561,301.261,272,229.3366977,0.103415307,0.09429741,-0.009117897,0.279022935,0.269665424,-0.00935751,9.090547539,10.4384673,-0.332039629,0.115097951,-0.065222049,0.173129629,516.507602,-1.987592407,-1.143029607,-0.536642331,0.888335938,-1.142329874,33
VDXTZTHFZIKUCY-UHFFFAOYSA-N,Cc1cc2C(=O)c3ccccc3c4c2c(c1)c5cc(C)cc6C(=O)c7ccccc7c4c56,-3.334529936,410.472,357.5,387.3328745,0.046051129,0.039942851,-0.006108278,0.357729526,0.351391316,-0.006338211,1.898226279,2.109152631,-0.319511053,0.11399,-0.06633,0.160601053,633.767504,-1.019040053,-2.022063263,-0.509521737,0.557394632,-1.019040053,50
VFZDNKRDYPTSTP-QUBYGPBYSA-N,CC1(C)[C@H]2CC[C@]1(C)C(=O)OC2=O,-0.52151522,182.219,221,196.4082483,-0.230951446,-0.23778247,-0.006831024,-0.059283,-0.066696,-0.007413,6.8971,7.7326,-0.39901,0.17949,-0.00083,0.2401,351.7222427,-1.4327813,-0.9143766,-0.5566888,0.66352455,-1.4327813,27
VGMJYYDKPUPTID-UHFFFAOYSA-N,CCc1ccc(O)cc1O,-1.138024757,138.166,99,172.440942,-0.126727639,-0.130567004,-0.003839365,-0.012432356,-0.016611995,-0.004179639,1.676900621,2.015063715,-0.324089452,0.184704411,0.004384411,0.165179452,327.6491259,-0.95944004,-0.967758098,-0.5167515,0.422910786,-0.95944004,20
VKCNNDPZFOVURD-SECBINFHSA-N,C[C@@H](C(O)=O)c1cccc2ccccc12,0.331421669,200.237,68,218.8335207,-0.094771889,-0.098630498,-0.003858609,0.066560508,0.062132189,-0.004428319,1.902093468,2.184024393,-0.329245923,0.158760948,-0.021559052,0.170335923,405.0815347,-1.071053461,-1.061309268,-0.539340438,0.635903058,-1.071053461,27
VKYKSIONXSXAKP-UHFFFAOYSA-N,C1N2CN3CN1CN(C2)C3,-1.842478898,140.188,291,177.2234014,0.044636242,0.039653322,-0.004982921,0.19671,0.191578889,-0.005131111,0,0.008935551,-0.34636,0.24946,0.06914,0.18745,296.4691223,0,-0.231148824,-0.40143512,0.153221247,-1.603741616,22
VMTOMMQSWIGTKJ-SAPNQHFASA-N,N#C/C(c1ccccc1)=N(=O)/c2ccccc2Cl,-0.537254369,256.691,143,222.4388759,0.149497858,0.142351947,-0.007145911,0.291288222,0.2835645,-0.007723722,8.141772222,9.674178577,-0.352327222,0.133027222,-0.047292778,0.193417222,452.1837898,-0.492923143,-1.315552357,-0.492923143,0.586229643,-0.173546,27
VOGKEZAPBBRLPB-UHFFFAOYSA-N,CCCCCCC(CCC)(CCC)C(=O)NO,-0.610830638,243.39,87.5,342.6800126,-0.185062765,-0.188512827,-0.003450061,0.141858509,0.138253862,-0.003604647,3.453617935,3.854240365,-0.350259168,0.192479813,0.012159813,0.191349168,527.7498281,-0.935493523,-3.217305766,-0.541876889,0.514750071,-1.22599291,46
VOIZNVUXCQLQHS-UHFFFAOYSA-N,OC(=O)c1cccc(Br)c1,-1.129002803,201.019,155,121.46537,-0.097696054,-0.101566853,-0.003870799,-0.037158824,-0.041565555,-0.004406731,1.745350282,2.041280464,-0.369112394,0.139068106,-0.041251894,0.210202394,322.2373854,-1.059619085,0.082872807,-0.530998656,0.653164277,-1.139853737,15
VOXZDWNPVJITMN-ZBRFXRBCSA-N,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,-2.760288511,272.387,179,326.2741924,-0.16742036,-0.172890162,-0.005469802,0.145426625,0.139287041,-0.006139584,2.913699697,1.692005217,-0.320890856,0.188986818,0.008666818,0.161980856,484.8225366,-1.071154665,-2.800129043,-0.578406304,0.352477307,-1.071154665,44
VQDJODAWOFNASI-UHFFFAOYSA-N,CCCC(C(O)=O)C(O)=O,-2.506270568,146.143,94,153.307151,-0.313484418,-0.319164326,-0.005679908,-0.207633918,-0.213929753,-0.006295835,2.619648391,3.021803158,-0.420132257,0.179601337,-0.000718663,0.261222257,335.8512455,-2.055507434,0.06099789,-0.530047034,0.659042814,-2.055507434,20
VRFDFWYTHFTWQA-UHFFFAOYSA-N,OC(C(N=[N+]=[N-])c1ccccc1)C(O)=O,-0.520486677,207.189,122,186.5787542,-0.057350097,-0.062916474,-0.005566378,0.064527686,0.058121478,-0.006406208,3.509261516,4.096671657,-0.370912948,0.159978803,-0.020341197,0.212002948,397.2345675,-1.539913077,-0.125798337,-0.522103745,0.58089741,-1.749589721,24
VUDZRNXTJQCBKO-UHFFFAOYSA-N,NC(=O)C(Br)(Br)Cc1ccccc1,-1.009995901,306.985,138,166.0225,-0.042494954,-0.048048259,-0.005553305,0.0665528,0.060581145,-0.005971655,1.959435198,2.403125951,-0.351507862,0.132900586,-0.047419414,0.192597862,390.2514864,-0.529973148,-0.456962352,-0.55115113,0.570026797,-1.274900277,22
VUGBXRWVNRCWIQ-UHFFFAOYSA-N,COc1ccccc1N=Nc2ccc(O)cc2,-1.374513995,228.25,146,245.7247433,0.019315828,0.015107112,-0.004208716,0.183384695,0.179809678,-0.003575017,1.975302368,2.334237247,-0.316551695,0.142445114,-0.037874886,0.157641695,454.0941784,-0.839357182,-1.021501314,-0.473880804,0.364501292,-1.131808574,29
VVHZACUTABVSIH-WUKNDPDISA-N,CC(=O)c1ccc(cc1)N=Nc2cc(Cl)ccc2O,-1.088125655,274.707,136,225.7321349,-0.000196662,-0.005243778,-0.005047116,0.157740375,0.153067769,-0.004672606,3.062824735,3.776507349,-0.340264402,0.121063546,-0.059256454,0.181354402,506.0864709,-0.969506154,-0.879002343,-0.639100208,0.607733232,-1.313871952,30
VYWYYJYRVSBHJQ-UHFFFAOYSA-N,OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-2.369076072,212.119,206,108.569433,-0.106067248,-0.113758696,-0.007691448,-0.035609622,-0.044077862,-0.00846824,3.210829627,3.594196806,-0.437353334,0.090917748,-0.089402252,0.278443334,366.6844882,-2.854352486,0.169190838,-0.518201778,0.857091334,-1.140260068,19
VZCYOOQTPOCHFL-UPHRSURJSA-N,OC(=O)\C=C/C(O)=O,-2.742015861,116.073,132,90.54349682,-0.250783361,-0.257080333,-0.006296972,-0.212238356,-0.218701848,-0.006463492,2.701224209,3.171053919,-0.422976491,0.133836525,-0.046483475,0.264066491,273.2020778,-2.035494147,0.908561951,-0.516909539,0.643279898,-2.035494147,12
WBYWAXJHAXSJNI-VOTSOKGWSA-N,OC(=O)\C=C\c1ccccc1,-1.056790548,148.161,133,159.3805891,-0.082789052,-0.086665818,-0.003876767,0.017250098,0.012820586,-0.004429512,3.063859436,3.536377785,-0.358104311,0.145663521,-0.034656479,0.199194311,346.0389442,-1.087092747,-0.408040605,-0.548660257,0.672382253,-1.087092747,19
WDECIBYCCFPHNR-UHFFFAOYSA-N,c1ccc2c(c1)ccc3c4ccccc4ccc23,-1.769556786,228.293,254,251.561786,0.112519014,0.110100105,-0.002418909,0.301372,0.298785253,-0.002586747,0,0,-0.31434,0.15206,-0.02826,0.15543,431.6218379,0,-1.852577266,-0.167271792,0.157325682,0,30
WDZGGAFMGIOIQS-DHZHZOJOSA-N,[O-][N+](=O)c1ccc(/C=C/C(=O)c2ccccc2)cc1,-1.251793355,253.257,163,242.6608741,0.04259828,0.036042844,-0.006555436,0.20766469,0.201304611,-0.006360079,5.010955201,5.655541832,-0.374307905,0.117728386,-0.062591614,0.215397905,489.9273694,-1.472008758,-1.235654088,-0.500870842,0.841047627,-0.630961131,30
WEFGJDSWBHPXOK-UHFFFAOYSA-N,COc1ccc(cc1)N=Nc2ccc(O)cc2,-1.095760394,228.25,140,241.8054335,0.014781117,0.009785896,-0.004995221,0.179508833,0.173266364,-0.006242468,1.595941808,1.68054682,-0.314160764,0.146077103,-0.034242897,0.155250764,469.2553492,-0.848676394,-1.036892371,-0.474101611,0.360981103,-1.152532048,29
WIWBHSNVCVVVOB-UZYVYHOESA-N,CCCCc1ccc(cc1)\C(=N\Nc2ccc(C)cc2)C(O)=O,-0.508019325,310.396,119,365.9594866,-0.06013101,-0.064888649,-0.004757639,0.228820537,0.22219097,-0.006629568,2.820466584,3.504586445,-0.308606043,0.15204489,-0.02827511,0.149696043,620.6323812,-1.093532093,-2.383136284,-0.586371668,0.647794422,-1.33182365,45
WJFKNYWRSNBZNX-UHFFFAOYSA-N,N1c2ccccc2Sc3ccccc13,-0.812316622,199.276,180.5,197.32984,0.081958662,0.07860615,-0.003352511,0.210444667,0.207529444,-0.002915222,2.358244444,2.718533335,-0.282082222,0.169972222,-0.010347778,0.123172222,381.8179774,0,-1.169303333,-0.408305667,0.281957222,-0.386155445,23
WLJVNTCWHIRURA-UHFFFAOYSA-N,OC(=O)CCCCCC(O)=O,-2.963223993,160.17,105,186.2861783,-0.333375235,-0.339699251,-0.006324016,-0.204266534,-0.211248251,-0.006981717,1.996399206,1.730004002,-0.408818438,0.196949235,0.016629235,0.249908438,373.112894,-2.170821035,-0.184571403,-0.544277839,0.664807404,-2.170821035,23
WLWFNJKHKGIJNW-UHFFFAOYSA-N,CN1C(=O)CC(C1=O)c2ccccc2,0.665550839,189.214,71,210.5348176,-0.100713114,-0.106366316,-0.005653202,0.043929886,0.038355406,-0.00557448,2.244367647,2.55682495,-0.361230209,0.17479777,-0.00552223,0.202320209,394.3005072,-0.997958001,-0.381683787,-0.506805443,0.62824804,-1.474890386,25
WMRCTEPOPAZMMN-UHFFFAOYSA-N,CCCCCCCCCCCC(C(O)=O)C(O)=O,-3.326703008,258.358,110,329.411316,-0.375551921,-0.380828596,-0.005276675,-0.079506421,-0.085305005,-0.005798584,2.524020429,2.879481853,-0.400726142,0.179876743,-0.000443257,0.241816142,569.2957981,-2.061768105,-2.033100654,-0.529947252,0.663343203,-2.061768105,44
